Row,r_0039,r_0040,r_0042,r_0065,r_0079,r_0115,r_0118,r_0151,r_0152,r_0153,r_0195,r_0207,r_0208,r_0214,r_0225,r_0279,r_0468,r_0489,r_0536,r_0538,r_0563,r_0564,r_0570,r_0718,r_0727,r_0759,r_0816,r_0818,r_0821,r_0855,r_0886,r_0908,r_0909,r_0910,r_0911,r_0912,r_0914,r_0915,r_0958,r_0959,r_0962,r_0996,r_0997,r_1022,r_1051,r_1054
r_0300,0.0354281878655791,0.033312631346113,0.0339990126447035,0.0341496841178493,0.0342195709188566,0.0330980377904773,0.0383390329228451,-0.00100054232573124,0.000412445343358953,0.000859523876944598,-0.00236605003445377,0.0264590098308966,0.0189232037036369,0.00282878064357376,-0.00159617556579738,0.0244398416817199,0.00939177282440581,-0.092300010266421,0.0355679304821362,0.0391085546153859,0.0517353745411458,0.0319264302857859,4.34900426864876e-05,0.00457893575127696,-0.0112069083956761,0.0342709031724587,0.0199763353110341,0.0264062076098408,0.00277644705820459,0.0259573994045817,-0.066641680929907,-0.00510059148057785,0.0339760702024244,0.0348146621390699,-0.00709117276473523,0.000213973049980696,0.0263120153016437,-0.00285357162823508,0.00324812743466927,-0.0279696666530528,-0.0299510625971353,0.034008112657411,0.0339254021610374,0.298069250759519,-0.00170834115322477,-0.0374643424985099
r_0302,-0.00561121534589428,-0.00608145904356132,-0.00571099704623208,-0.00586709013279131,0.0773565135558352,-0.00571996561028845,-0.00223178173284476,0.0280509611001187,0.00969036129317381,0.00500459357874819,0.00788821897632053,-0.00514258356947496,-0.00169057577528694,0.0440285269202005,2.04857911066925e-05,-0.0016702631727119,0.01764501661446,-0.0813766021331758,0.00027582884401351,0.000211468825806068,0.00037649768606521,0.000101963664901276,0.0104895659270663,-0.00417996258082121,0.010658780315457,-0.00389434232613979,-0.0003342827045705,-0.00292030664695904,0.0031293309462552,0.043060367561094,-0.111767184379919,0.0115992761588651,-0.000161287165491908,6.71266523912781e-05,0.00896784262075856,0.00984031865381159,0.042329376836872,0.014913959771478,0.057980536635379,-0.0479529129242916,-0.0686175630575844,-0.00624866604627161,-0.00556262411055231,0.299447219933904,0.00679825794066802,-0.0524202351935812
r_0307,0.294693721812476,0.293959265908771,0.0349323740618804,0.293688781531887,0.511756094179951,0.0368095846408154,0.0631052240722092,0.775809099863969,0.614192631394083,0.44763969031834,0.429668524156913,0.00821649994140369,0.0748035049679114,0.0760476310676641,0.189849090164358,0.200835984633358,0.592261670041575,-0.00834413786134539,0.150907695469745,0.0909114814631291,0.145478444976104,0.120717882002703,0.490517765115931,0.24336135434396,0.698160901364947,0.0363677998732759,0.0946686232806022,0.03394179361904,0.150870482813161,0.670637176870734,0.0452539212416627,0.654283636325974,0.150560628735438,0.150871754973147,0.53199655767969,0.486455567465346,0.670686323948389,0.643650446712256,-0.0186229762473948,0.0857262440852986,0.0370531842833686,0.293100645685727,0.293301240141142,0.0147420994167898,0.424902308677191,0.0575576536305402
r_0349,0.019205167484094,0.0197004035956558,0.0283307569149553,0.0199012764993572,0.0414723161521288,-0.00866189907223983,-0.00903839628481987,0.0418527859252151,0.0315158301121554,-0.0130311548027507,-0.0179867741643834,0.0333679030713131,-0.00228264225639484,0.928798113027027,0.0249331439376348,0.0380196241356512,0.0101946746083046,-0.0114342395137084,0.00730761086582991,0.0157019390328732,0.0127026407858931,-0.00235643052644641,0.0741597788282017,-0.000355461894718897,0.00876637737195176,-0.00951963010921734,-0.0280988060720713,0.00564377902549229,0.316920742051186,-0.00830795992159309,0.0482139088417905,0.0694130208975184,0.00729711250678151,0.00722457881277818,0.0454541870511058,0.0730422741058129,-0.00785770402448266,0.00811517254673407,0.413105374027118,0.0472607449521613,0.106400505364275,0.0195925829164514,0.0187490290800825,-0.0067699533759268,-0.0190829399120873,0.235031660283057
r_0353,0.315772748430353,0.315954593696017,0.105286638296942,0.315600448092074,0.456661365031643,0.0330474752073865,0.0770146829888021,0.517950269300751,0.477577922308854,0.496876973340222,0.344916496639463,0.0151325406621791,0.111421207143891,0.0218295267096966,0.220949706810494,0.253801125259478,0.665342564255948,0.0116910267893455,0.183814750714513,0.0998298190169558,0.174639224275599,0.164124934095287,0.318359395498671,0.262447375763496,0.562842859512173,0.0326336902948118,0.129289809599827,0.0637329241337153,0.0476391627317145,0.555896237412432,-0.00700525166206244,0.459499492086625,0.182231663610135,0.183062856955682,0.272899075849751,0.317802601797335,0.556951884633557,0.530280239621177,-0.0553123553263972,0.0343624343235487,-0.00499702807289301,0.315520888167331,0.31585205448141,0.0298539820983839,0.342551278371202,-0.0185039807102709
r_0361,0.320407312324551,0.320320199828049,0.226683513568419,0.320084339597891,0.135110018965818,0.2177454874712,0.296897394556812,0.098887021993263,0.19497953041374,0.412900891561575,0.139986580097403,0.471061025011837,0.393709917514867,0.277420371975758,0.281519281903843,0.246449839715201,0.214254177192974,0.21690757265643,0.377415187753278,0.255365339511512,0.307003967642681,0.334382437215943,0.0187235353161091,0.42680590952681,0.168299802423869,0.217978862953758,0.296223059975711,0.423159005134744,0.0921424313589594,0.1475604889145,0.231454936354211,0.0632008124699367,0.376205819285676,0.377188614183595,0.0261519912228825,0.0190030972830552,0.148732931601983,0.171497453709086,0.318270892032359,0.0748202758684457,0.190549066188115,0.321167909180291,0.323099013676115,0.0943191661825079,0.139674617463241,0.215119644170049
r_0362,0.320161635540967,0.320047940891314,0.221883172401083,0.319693674279507,0.142631474132417,0.213508817197016,0.290173135486077,0.105301255105685,0.202600045527793,0.418086708931026,0.147964894876422,0.469870596337946,0.388824192774582,0.270691790097713,0.283729174930274,0.246227210125902,0.219119776431119,0.214902935928819,0.375125902895364,0.253933761921982,0.304628185814874,0.327191849625005,0.0234079674090969,0.432145956539483,0.17487634442455,0.213732601672874,0.294885269705773,0.419580003011379,0.0940379037258985,0.155560429160408,0.225549410451003,0.0677716953368029,0.375238641599369,0.375656542890323,0.0293589032894521,0.0236809793705666,0.156802844173664,0.177994990662507,0.318425244039647,0.0722342010376642,0.190303988671737,0.32075434104392,0.322667835373552,0.0997049181807709,0.147582762121289,0.210678933642807
r_0366,-0.00013336810401714,-0.00037192540247381,3.68002755602253e-05,-0.000312846723310828,-0.0545088630027525,0.168163073373335,0.163168989584991,0.0213409313962082,-0.00300412113855828,0.0135946598592777,0.00189615253345261,0.236998314594588,0.194904971324592,0.344797343520414,0.0651051953924605,0.000289985079801474,-0.0177082315574375,0.253830663116222,0.0865853925091841,0.0956730072407858,0.0749343035279356,0.0346125234387403,-0.00511727234967066,0.111092209291176,-0.0262229787163677,0.170658871708036,0.174030952047228,0.175189054993842,0.0898165530943816,-0.0332473591454251,0.483167915026403,-0.0458443896960922,0.086105055856622,0.086859834060863,-0.0221699275745393,-0.00416340808496521,-0.0327886305799873,-0.104008505747365,0.165649642447065,0.655418674947816,0.524778917159444,-0.0003157345038371,0.000783078338642733,-0.0571539553234025,0.00192934826416292,0.489181923685104
r_0439,0.00446205181058132,0.00460894218712256,0.00871264473417113,0.00459450075095089,0.112171906183759,-0.0164871377730087,-0.0177655366726763,0.0561062447551238,0.047872694876381,0.0361142572655033,0.00988452815033994,-0.0301482174572325,0.0182498240339865,0.0894607012169608,0.0662538044496294,0.0257787534967847,0.0449003756336248,-0.0212665780474056,0.0257583182277379,0.0254972275778557,0.00768036681896432,0.0174559215700546,0.0598624912387733,0.0296524007475142,0.0338239396345848,-0.0158416152454247,0.0191421431990097,-0.00130815930385096,0.0193858874810457,0.0662906181213452,-0.0788691939120176,0.0626246364155738,0.0268666549426445,0.0263296163454515,0.0506223235263358,0.058048464690743,0.0648945822089856,0.0683769901565136,0.0643758073163228,-0.0469121940061281,-0.0400877144484435,0.00458085058323233,0.00449279977883138,0.422035610159625,0.00749721410916116,-0.0378766088477943
r_0450,0.0185386616914041,0.0180517367681666,0.0259333472523097,0.0181345152661685,-0.0502971489252149,0.228408444570714,0.22559037299322,0.00773894167044415,-0.00321587358690278,0.0389163365321054,-0.000374946876855912,0.301024683009533,0.25551050968702,0.308945234705999,0.103586059237812,0.0218072692873526,-0.0287534175728746,0.291646911293094,0.136601750453685,0.148709344290179,0.122256461281609,0.0643399310508727,0.00190811164590615,0.158515156886864,-0.0404210344341091,0.231153977709976,0.22781667184635,0.2378038146142,0.0776218230180462,-0.0331539885144269,0.469215651413764,-0.0480042384805675,0.136400699263455,0.137221574376595,-0.0236528097076091,0.00306740869304809,-0.0326927697078273,-0.102988871903318,0.16532203255243,0.636086122261653,0.501618091562087,0.0181800661487703,0.019599714432257,-0.0564882508320667,-0.000333942890850333,0.459016336077246
r_0451,-0.00993446818053133,-0.0105385729701229,-0.00325876313992107,-0.0104115588622528,0.0706128561634907,-0.019559579439136,-0.0190945196422205,0.0133227047999041,0.00872303540350534,0.0104010984878559,0.00687416601128147,-0.0256006051089066,-0.00459425017444732,0.080811579147348,0.02271637704683,0.00669872475703506,0.0335374395889224,-0.0697847192127205,0.00177725109105442,0.00147302827015398,-0.0069563191658335,-0.00191839484035053,0.015139689142827,-0.00416591197064869,0.0040846731017297,-0.0180169752091556,-0.00181006148182387,-0.00995656107823006,0.0050321432939084,0.0309968737883895,-0.109238287327757,0.0190722387699623,0.00201475956977738,0.00190384956023107,0.00534812770852974,0.0142434925271185,0.0303979530292592,0.0223990088631156,0.0938802318336286,-0.0662623750557702,-0.0663186371974631,-0.0104600454766487,-0.0100853331838936,0.363563211388889,0.00547726998777172,-0.0534619062449115
r_0467,0.00501060654192628,0.00459074320443601,0.00706650165886701,0.00469783026225405,-0.062402387762833,0.19316303926329,0.192126674056295,0.0068722538034861,-0.00187794374432098,0.02801558912921,-0.000750690980980319,0.253858220095219,0.216172882103606,0.267698764973573,0.0879461557913228,0.00630595899589183,-0.0164871139711331,0.274631483697521,0.111486796027842,0.12049774408528,0.0977613133280604,0.0412986702701814,-0.00261521728480809,0.133365464610779,-0.0447139312089666,0.195595128922882,0.20790189655018,0.1961182147635,0.0613026996180432,-0.0403680870080731,0.461289095741606,-0.0621444124367271,0.111071105564829,0.111844022103983,-0.031548603461188,-0.00105330430704396,-0.0399074313968481,-0.109055376189678,0.140588809476281,0.63315927933997,0.493417883719639,0.00470977503157518,0.0059781401734057,-0.100428550631053,-0.00069634243388582,0.459067304028736
r_0468,0.259722037805231,0.259816593149559,0.0678400459126772,0.259544112721157,0.278547587238493,0.00833399745283836,0.040328298654456,0.401940554960758,0.354094978691127,0.349033068157256,0.273501707413914,-0.0106508279899847,0.0460387824166706,0.0323409475442995,0.103924283041259,0.180232728189019,0.62601563842676,-0.00200150604924267,0.0998948777659145,0.0277358299163496,0.113945023438461,0.128878351045867,0.174307140765701,0.143172671557998,0.45914600989482,0.00821267539183591,0.0515449323022627,0.0272170280069815,0.0373044453178123,0.400697631711276,0.0434462226042507,0.299499625104717,0.0986744245041637,0.099269047926813,0.155203002269074,0.174065542420222,0.401861770254496,0.359822788075837,-0.0416687952250216,0.129232946208581,0.0492218207595315,0.259471225646157,0.259669410311841,-0.0048279398149468,0.273159057043822,0.0326013024471893
r_0471,0.494331783618568,0.494076285919743,0.41827349477799,0.49396232697888,0.122365866510279,0.423355981602131,0.473247136338342,0.123454386466927,0.22610485784107,0.473749041884851,0.188768222269486,0.566975725147401,0.482836396537811,0.132430958291376,0.381675139745994,0.43940439348823,0.312065129870532,0.190796491663726,0.524197985456559,0.435482892779839,0.50589863022555,0.436743766181282,0.0442264047285897,0.522617914200235,0.253218297412239,0.424172453685837,0.398724187475795,0.542079480372436,-0.0316029633894376,0.159322746045412,0.0992719455349706,0.11340651638134,0.520009525254553,0.522948087340611,0.0322860941160829,0.0448337805911214,0.161091166341388,0.244486333483784,0.160564903142109,0.0389218783486088,0.0811214446589106,0.493550751366502,0.497328088852386,-0.0309195995407251,0.18848174468857,0.113952139191881
r_0473,0.262513634189981,0.262640054717541,0.0699748117572341,0.262381780602127,0.283487934241705,0.00864821324791634,0.0408744746462472,0.405461574555157,0.357457251627812,0.34914248357012,0.274600005194022,-0.0112195951423193,0.0466953231178142,0.0373439737003799,0.10623152185037,0.182850484605382,0.626126753640646,-0.00180208157862358,0.101484781817016,0.0293328429687229,0.115554412118933,0.129883790164601,0.180052471451548,0.14489413171051,0.459927821552622,0.00851874038535311,0.052949169245014,0.02733385002131,0.0381969510594112,0.401728010949344,0.0435783254685829,0.303172870347601,0.100213150032982,0.100822545616885,0.159591433450291,0.179824354161009,0.402745536681507,0.36059901018403,-0.0392072381819072,0.131341469522337,0.0505065050309217,0.262290969717616,0.262461621696338,-0.00489606777680178,0.274212204486872,0.034756064824534
r_0476,0.00664551287706029,0.006278430803117,-0.00132218206844179,0.00611306497047834,0.000266455245211416,0.0115859569594368,0.0237536232963655,0.000357019803071763,-0.000858140213211011,0.0234326047634151,-0.0388162222016583,0.144627324703462,0.0476525098750621,0.852178856559473,-0.00280881855549752,-0.00281088726838597,0.00505987838099874,0.00965449998490559,0.0163558039429994,0.00287840456974522,0.00909027176824687,0.0209005901312331,-0.0153125372038337,0.051714293390091,0.00974299684422286,0.0119008200769592,-0.0160421321263605,0.0684483678893879,0.263292094244162,-0.00702560405100806,0.0902311860464945,0.00349476418261508,0.0164377237691792,0.0165831957137788,0.00094345194451754,-0.0162159215925992,-0.00459498893162206,-0.00542388086165364,0.447129122766895,0.0546562603834266,0.140435900804784,0.0063534701414034,0.00699793540675717,0.00244519678388198,-0.0390238821501613,0.264150036063593
r_0486,0.006931987054913,0.0062437505668712,0.0094992581874,0.00625802855055051,-0.0518591214135414,0.192509967412848,0.192193310452345,0.00954776915993246,-0.00271252664265258,0.0273820435314876,-0.00233188428713572,0.272505899282018,0.222411416921446,0.366631143941869,0.0789776705120373,0.00808131855606838,-0.0153540293935396,0.249928030018219,0.106162842179071,0.113245304035142,0.0923116495677776,0.0466330738410834,-0.00131125211119215,0.133764625885818,-0.0389022864764553,0.195297285946023,0.195929797627332,0.204677736757666,0.0953470796472528,-0.0362358564450458,0.458804061711175,-0.0406144210126392,0.105942446076733,0.106653189666584,-0.0180487507102329,-0.000341662479649798,-0.0356599546709534,-0.0969971595715356,0.191880002918864,0.591340139641794,0.498701437328306,0.00654745861354219,0.0077697966336678,-0.052997343806124,-0.00237168777430033,0.474287670702533
r_0489,0.399843810678844,0.398690198107921,0.441461247428521,0.399520240485773,0.0204063633796332,0.650356572967176,0.691766455950689,0.0165733756922562,0.141069942775908,0.290102768017755,0.0458253530979752,0.665288419572605,0.660129218805678,0.0176034686336565,0.491537932254161,0.417152853481922,0.00867394240948918,0.520695539698492,0.627108651974922,0.624731788317686,0.610404835149461,0.458118461745158,0.0995188530499372,0.556660970306083,-0.00263347518883697,0.650821351366659,0.603221379296774,0.700901720727918,-0.00339076600573119,0.0159786708609215,0.260778459901354,0.0253386084029761,0.626127315852344,0.628007104832425,0.013586154568209,0.102110183559672,0.0152865982883159,0.0412991268676722,0.0639016929717044,0.271576481144199,0.178708894811455,0.399808520079919,0.401053724753517,-0.0392650181354839,0.0449362341639689,0.15720891922421
r_0491,0.399588317804337,0.398447397741039,0.441351528787773,0.399280094954942,0.020217412995993,0.650140318835006,0.691681411654752,0.0163335622120229,0.140834297124562,0.290164013090356,0.0459632770213028,0.665452188602851,0.660173173341358,0.0176032660389495,0.49176877089577,0.41706632693397,0.00844839567991378,0.52221532482759,0.627256792086491,0.624466667215038,0.610281086915713,0.458167460384977,0.0991582707976733,0.556627918670173,-0.00291944125059297,0.650602267454235,0.603397958371892,0.701222313115061,-0.00334052282979086,0.0157833774641583,0.262132904250927,0.0249828294325863,0.626276878306157,0.628150317190348,0.0133532338182426,0.101745936242814,0.0150876408075636,0.0407389315984648,0.0639680897365273,0.271638942595525,0.179259598591513,0.399579012154372,0.400823437693173,-0.0391997446384562,0.0450837086843058,0.158094424687836
r_0499,0.288805172351713,0.288112175708442,0.0325162740163722,0.287851892192903,0.507678892980096,0.0351638669995479,0.0599719047881565,0.775049580979082,0.610980484402452,0.439490940525491,0.430106589339702,0.00416660429616361,0.0705562714772875,0.0850039475046731,0.186913124492879,0.19810334796218,0.59141323776607,-0.00802839921989647,0.14617875038411,0.0889508588331049,0.141803319560117,0.116612642930996,0.493072815467791,0.236532671946754,0.693440825840341,0.0347221840816292,0.091324892241333,0.0303139797956774,0.160112138174489,0.664918636429294,0.0495840997263647,0.655737920399657,0.145832416034127,0.146138147870389,0.530362770279825,0.488918533255258,0.664923006624297,0.636365377318196,-0.0172759649978148,0.0903422417432263,0.0403122740544856,0.287213107089387,0.287411975914676,0.0133283348756582,0.425378620509026,0.0626880283090538
r_0505,-0.00808276622363071,-0.00868155227677877,-0.005778986150283,-0.00856501868656891,0.0842552807838968,-0.019513039345704,-0.0195610865198939,0.0315013403516749,0.0189267632330938,0.00725436172595903,0.0067412733608609,-0.0227891164572814,-0.00468895752467283,0.0822110321191546,0.020063702875851,0.00391017609187641,0.0335644213929796,-0.0662827620330237,0.00131546294710687,0.00168886752034369,-0.0064744895769657,-0.00109601852529141,0.025480799748035,0.00367476862294667,0.0198382868408959,-0.0182754720916932,-0.00246174237224263,-0.010664846968368,-0.00324250370005274,0.0450428288815819,-0.0970253931269548,0.0291319556195134,0.00149264771300702,0.00140393570978685,0.0221129002488007,0.0239100667021962,0.0441238574071893,0.0286193261233961,0.0710468329409646,-0.0601820478452878,-0.060445431871341,-0.00850940405313381,-0.00826829001426677,0.333853792900318,0.00530313498697925,-0.0453591750919531
r_0510,0.317658952854737,0.317469432319202,0.221524807444588,0.31706131790384,0.138586366823602,0.217381859443833,0.291213240750151,0.102260700389313,0.198618060503096,0.416493807615783,0.137285177341141,0.467983294564863,0.390935237045238,0.281906067710945,0.278974745861341,0.243141322886577,0.215589430726016,0.215528450498278,0.373665619989054,0.254935610497619,0.305861282830557,0.324357800545448,0.0227482385438721,0.429473058972012,0.171059233957891,0.217622007449807,0.294445189806408,0.418422561896756,0.0874511208746632,0.151972568037387,0.231021895221963,0.0669331791176556,0.374246130908296,0.374505670360185,0.0282940884026732,0.022991804647193,0.15339273906353,0.176991960976917,0.315434846470813,0.0797869083522083,0.193667296031166,0.318135456562921,0.320067266844783,0.102476904914379,0.136889379685946,0.218301965922165
r_0514,0.29453214843133,0.293851829884625,0.0362934605876385,0.29357731462956,0.515076544799551,0.0369475693499421,0.0632354370445908,0.776105196790129,0.616888331415304,0.449876724751223,0.429892100854416,0.00719792371060516,0.0753058483157053,0.0779953781283884,0.192826746008184,0.203001973659725,0.593523523441047,-0.00813040043514415,0.15242103495349,0.0924924566505274,0.146709711062527,0.120460922102516,0.494684719981589,0.245687783457817,0.697349291633797,0.0365020898438281,0.0961739834905086,0.033777630035526,0.153190403160432,0.671948837247797,0.0436854256624139,0.657630476589826,0.15208377317777,0.152390393593149,0.529602336843328,0.490576953937892,0.671992107819467,0.645115591612495,-0.0191947743307777,0.0832358019710992,0.0354421814037963,0.292959970654447,0.293196808205958,0.0155757365040759,0.425061771719501,0.0552921752915579
r_0528,0.291946916777076,0.291222053587446,0.0339467683538329,0.290942345406078,0.511221432874395,0.0364531673879599,0.0621818694208435,0.778288046253143,0.615052704926013,0.444900179789247,0.43066856927289,0.00688525918556671,0.073329187903985,0.0782683973203272,0.189544647010998,0.199988085421438,0.592211211662325,-0.00823410727264152,0.149501028601479,0.0909109868026892,0.144104198242731,0.119290242439157,0.492401717772027,0.241992212622582,0.696684878044774,0.0360168760935031,0.0938732496967904,0.0328307134656447,0.152916290453357,0.671158754128304,0.0462560236540336,0.657087593977702,0.149261744554233,0.149529177875318,0.533420061312385,0.488157835804255,0.671230415880022,0.643390882494195,-0.0186446444720032,0.0861423630233307,0.0373262577061257,0.290336775539184,0.29054709284914,0.0150572345670487,0.425855236861524,0.0583073779040752
r_0534,0.023446261702728,0.0230685632707185,0.0326858644154521,0.0231701866458695,-0.0525303864171193,0.235114476492171,0.23342764876497,0.00544559614971954,-0.00260183015028409,0.0448540247629218,-0.000745776831851412,0.312156719197561,0.266458224170234,0.308220560623368,0.11082432130946,0.0273999174585086,-0.0288114395249134,0.30738158490997,0.146436299975198,0.157515902141258,0.130817598924454,0.0714153219820741,0.0034845393215948,0.169564273976117,-0.0387081773657733,0.237805101582248,0.237430560102652,0.247630202272115,0.0802255924864606,-0.0352017558434095,0.488556032828424,-0.0480813343875249,0.145858690688982,0.146808416899147,-0.0235974887227538,0.00471837168313507,-0.0347251313919877,-0.103246014579809,0.16780115022076,0.641843387048328,0.508794945131885,0.0232005063685621,0.0247074285548197,-0.0567803489210485,-0.000697583974966989,0.473079423628427
r_0536,0.775961329193042,0.775979631238906,0.707174333943274,0.77613240317989,0.299441587948878,0.608303268366069,0.650864935225819,0.283110071297653,0.470909665784137,0.659285972386743,0.288204380618499,0.568274037650025,0.69409487981126,0.020109620675938,0.695014622318082,0.758758286688571,0.348425207611437,0.306572586593492,0.823195840028642,0.733429854782646,0.822062722144456,0.614205553643883,0.31297431003844,0.742628482257899,0.367444745243268,0.606710382705837,0.674872769492797,0.678063001600865,0.00518424023442945,0.260554460278223,0.0736589802356776,0.307253625119795,0.820796311350445,0.822373292888404,0.145273496642027,0.315904503179413,0.258633613479966,0.429456449779482,-0.0150550918052354,0.0274049944488119,0.0318643286679929,0.776312197148949,0.776772116571956,0.0386923386848855,0.285316565473317,0.0194256681626039
r_0537,0.779633145571643,0.779679082971718,0.709999674196836,0.779675224609098,0.301071069320049,0.613791398122694,0.652477351245169,0.283996659200699,0.472400683874766,0.664535146513223,0.292960183900608,0.571393565364624,0.695371945337184,0.0209894408644203,0.699173763984822,0.763946811792954,0.350932566490636,0.309139158203325,0.825480217090767,0.737256335828624,0.825244315651077,0.610887275998163,0.311026375991274,0.745260166511714,0.36772917144616,0.612310392703739,0.678781760519171,0.682424537388934,0.00527948067708707,0.262317928470483,0.073811801784992,0.3090188229044,0.825209936792325,0.825896835170059,0.14638784845281,0.313371924150645,0.260527928455852,0.432111766527801,-0.0149982047041915,0.0272737110344182,0.0320329342563773,0.779947085161012,0.780275137124247,0.0415552214283451,0.290035549265125,0.0190767984987745
r_0538,0.778958411482231,0.778977336510083,0.708870927809526,0.778989392336491,0.300131370884994,0.61340195366271,0.652248909727919,0.284078604870991,0.47261069937435,0.663577008785804,0.291680553879103,0.572062017983304,0.695720173723349,0.0199591460775995,0.69749719369983,0.762210038294432,0.349821067635879,0.307826680679897,0.825056360629243,0.736570216866597,0.825031088026977,0.611441303280977,0.311118636792683,0.74504006069566,0.367753381729569,0.611939656404801,0.678088250449466,0.682247681705884,0.00551218742800024,0.261951915007834,0.0740827931551058,0.308716301474715,0.824574745634468,0.825356723865698,0.146526300231837,0.313518880409753,0.260163625021168,0.432107552017305,-0.0145973679169897,0.0275255621788269,0.0321897493531786,0.779237116686439,0.779609521803773,0.0411552819794402,0.288774997471119,0.0195506383564999
r_0542,0.203052741955431,0.203164157115835,-0.00169483545408089,0.202885085240957,0.361567434114488,-0.0167134109107763,0.0131126482116746,0.451278022407733,0.372965833407537,0.37121018187425,0.30167316604906,-0.0206079349660286,0.0354265388999234,0.0157152380915807,0.10820796061636,0.13071330813785,0.662204697000555,0.000382454450865997,0.0749128606404652,0.00933188476731603,0.0738806524559239,0.093644921144333,0.216887108960796,0.146514857788477,0.49478315342567,-0.0164487042019048,0.0432273148140862,0.00365712872924142,0.0212195457453506,0.488061475837394,0.0214082753071608,0.352656906845109,0.0739321586293636,0.0744082625603472,0.217806268000668,0.216207710481635,0.489726593657487,0.400160730858467,-0.0427040610525242,0.0888023889260554,0.0153686640078826,0.202752082306379,0.203062426244972,0.00345892298272516,0.30046654488531,0.00649437117155285
r_0545,0.205251045724053,0.205420648696846,0.00356498682360994,0.205154793664862,0.365552920322599,-0.0167682380572033,0.014154482160103,0.444141217746765,0.370320506679779,0.37447768518826,0.300351596286964,-0.02156875387921,0.0371499832615229,0.0178590703805477,0.112445936418195,0.135477027535108,0.661152274899541,0.000109954381893251,0.0781267009893791,0.0110376520143895,0.0761217730638536,0.095012094744928,0.217794611477852,0.148147368712221,0.488959600676816,-0.0164966046922513,0.0457160621979973,0.00458317673369512,0.0204573392565569,0.48449476505627,0.0176891461251818,0.35153194179142,0.0770143023494139,0.0775422271252746,0.211412597661738,0.217277303329508,0.486019648305182,0.398214984755775,-0.0425849140718153,0.085201161802348,0.0132315440680021,0.205026897093222,0.205309489595539,0.00432172549810954,0.299101837544202,0.00389634602961614
r_0547,0.327951137880223,0.328177190136939,0.109340455949765,0.327812108555817,0.450198536335139,0.0384362944694709,0.0798668174535013,0.513931026625677,0.474242641556564,0.501648858838701,0.363682212046475,0.0264669047633259,0.114376380863193,0.0203249830937029,0.221716001181084,0.259100101784696,0.695087037350879,0.0087967274557083,0.188614765279204,0.105002224873336,0.180925845730762,0.170823101727778,0.306495873917464,0.266712166055877,0.570949211638917,0.0379817602364572,0.130217334926152,0.0695595406673231,0.0294481183000453,0.551291691884097,-0.00309262175389843,0.448377809041531,0.187030216636409,0.187859221130728,0.270510677087954,0.305913089133941,0.552432999352087,0.519687447199947,-0.0500849111515215,0.0408535708185812,-0.00244440187253462,0.32761366849756,0.328033059884972,0.0244358147825639,0.36145629178178,-0.0134285896636664
r_0548,0.302713160058451,0.302652793644277,0.0623460625711869,0.302339712093318,0.479868602207123,0.0339241911158847,0.0706592060897288,0.58245103912158,0.512389421008318,0.493973331186879,0.364909956771737,0.0242646227169622,0.109089375487946,0.0163084874375453,0.201671531695113,0.214663170196112,0.686834049788342,0.00111217054893836,0.168716776558372,0.0959007143212103,0.163877408653727,0.155292887977323,0.368630582031168,0.268101672860904,0.613716964800251,0.0335255371781165,0.121294318114909,0.052135685590495,0.0493322210697978,0.600021074130584,0.00368471153884668,0.50786916765215,0.16696242465959,0.167852809179806,0.35556665667355,0.367748010581847,0.601126151383186,0.557893212135076,-0.0432982618749454,0.0377144837235325,-3.00608894023039e-05,0.301955765729277,0.302463491210109,0.0245432640212549,0.362198086426524,-0.00191034249869639
r_0553,0.011976735067964,0.0114909666552986,0.00809304484221335,0.0110424477000644,-0.0112816252570601,0.122576607708841,0.122595701611269,-0.00577065768618385,0.0275188089508945,0.0866535554882488,0.0334243110063567,0.236482653023028,0.167023300347019,0.378320560148037,0.0952953367818526,0.0128658338954684,-0.0498323282915898,0.203517260551385,0.0878677613772918,0.0881147990811844,0.065146068463565,0.0182911364950819,0.0281298066307686,0.184906668809811,-0.0338195227269353,0.124109945366756,0.16974509739974,0.149116803051277,0.129924810809375,-0.0143825985528317,0.353934827721955,-0.00784331583648105,0.0928527270662955,0.0913083894419104,-0.0030468601280834,0.0271371601664189,-0.010894307080572,-0.0149076507289905,0.181355905538513,0.474238717616203,0.508873128693287,0.0110925022360908,0.0125388869473764,0.0102749471479588,0.0327977816093317,0.476278549733816
r_0563,0.778280808538666,0.778347261503909,0.708716503939882,0.77835488733836,0.30169963795282,0.612607107116463,0.651647131194163,0.284183261186562,0.472279471916992,0.664554236399538,0.293218764842387,0.57106008927012,0.694838309694919,0.0203643937578601,0.698940451887044,0.762786193775476,0.351862651919445,0.308796011732526,0.824769230401544,0.736798496522027,0.824346173987445,0.610845999635048,0.312471989097277,0.745600041228412,0.368692291800235,0.611109864079099,0.6778348906946,0.68132608755576,0.00491094478979429,0.263088303338307,0.0741196698856983,0.309619363588953,0.824126092649795,0.824977053367312,0.146212892231593,0.314910710755167,0.26129783393795,0.432511015556763,-0.015381251045219,0.0277049893497921,0.0326856638966153,0.778578460560922,0.778960350785264,0.0410748010773102,0.290296203171106,0.0195799483594162
