r_0214,r_0909,r_0910,r_0563,r_0536,r_0818,r_0718,r_0151,r_0208,r_0207,r_0538,r_0816,r_0153,r_0039,r_0996,r_0065,r_0040,r_0997,r_0195,r_1051,r_0225,r_0118,r_0959,r_0821,r_0914,r_0855,r_0279,r_0908,r_0152,r_0759,r_0115,r_0915,r_0468,r_0564,r_0042,r_0962,r_0911,r_0489,r_0958,r_0079,r_0570,r_0912,r_1054,r_0886,r_0727,r_1022,r_1074,r_0989,r_0545,r_1088,r_0491,r_0091,r_0893,r_0514,r_1050,r_0486,r_0988,r_0918,r_0061,r_0528,r_0471,r_0961,r_0451,r_1838,r_0450,r_0219,r_0473,r_1041,r_0109,r_0663,r_0799,r_0466,r_0467,r_0547,r_0542,r_0892,r_0216,r_0669,r_0831,r_0565,r_0016,r_0300,r_0713,r_0215,r_0353,r_0832,r_0773,r_0032,r_0027,r_0476,r_0211,r_0250,r_0203,r_0889,r_0566,r_2197,r_0202,r_2199,r_0505,r_0813,r_0280,r_1667,r_0697,r_0770,r_1026,r_0307,r_1055,r_1049,r_0302,r_0984,r_2140,r_0568,r_0548,r_0658,r_2132,r_0891,r_0364,r_1072,r_0112,r_0154,r_1045,r_0485,r_0361,r_0888,r_0887,r_0883,r_1038,r_0800,r_4039,r_0971,r_0973,r_0970,r_0990,r_0957,r_2115,r_0175,r_2141,r_0723,r_0173,r_0811,r_1027,r_0902,r_0309,r_0310,r_0722,r_1136,r_0097,cstm_PPK,r_0096,r_0352,r_0025,r_0699,r_0029,r_0023,r_0060,r_1574
1.47354743337475e-05,1.48638098687426e-05,1.48412523892964e-05,1.48937653450374e-05,1.49142249771025e-05,5.57429066329882e-05,0.00010006202940985,1.0294547317832e-05,5.39705090204999e-05,5.54496419641504e-05,1.48504007242054e-05,5.47524464936643e-05,2.00508027915554e-05,4.14155653254344e-05,4.20568773943143e-05,4.21440626349286e-05,4.21134518677059e-05,4.22437388932232e-05,2.01298269480107e-05,2.00691398320274e-05,1.49534263743567e-05,5.34585898482631e-05,0.0336533569908136,1.18616343402121e-05,1.04518869119734e-05,1.0470459273634e-05,4.22147105643728e-05,1.04897151965324e-05,2.02320314432617e-05,5.44289791453836e-05,5.46195183265306e-05,1.04360710958325e-05,2.53497275694305e-05,1.49385670221744e-05,4.21006098988957e-05,0.035941643848894,1.01979185139766e-05,0.00241425902935517,0.000567562967447872,1.04355572931912e-05,2.52497730245194e-05,2.51317070220459e-05,0.0168938107277315,0.0194450839544817,7.41759114329592e-06,0.00143493128114227,1.04027690007859e-12,4.19122957869718e-05,4.18238035104145e-05,4.59099526057382e-05,0.00244080004576241,2.11654689011318e-14,0.0304812096896884,5.24396073470366e-06,4.19113337881314e-05,0.030959140130828,4.18714162128687e-05,0.000102575547413268,4.54270660013371e-05,5.09681267737215e-06,0.00116517492172637,0.00111673612741816,0.00092806585881388,4.22186212017271e-05,0.017777114958391,6.67897027838817e-05,2.53968100796714e-05,5.20581084227597e-05,0.000247570606008351,2.99953513218389e-05,3.40093120807691e-07,2.2603161142196e-12,0.0196865890699793,6.70882507747761e-05,4.14135240799374e-05,0.0357777118035502,0.000337970299779457,3.00799237142184e-05,0.000934093893712935,5.12301928902797e-06,3.0028408751185e-05,0.00126073213396138,0.00115843311118293,6.71938541645564e-05,3.00387664871919e-05,0.000931491679024388,0.00469976458572527,1.45872301544538e-05,4.182372205847e-05,0.000153014633452748,1.48963782403224e-05,6.84334171159896e-05,4.15912831878447e-06,4.07072937217613e-14,4.16779669237081e-06,1.51540113074418e-05,4.15572974506214e-06,1.0939962744654e-05,0.000979697902479938,1.44177204995348e-05,0.00187716570342274,0.000881873467596903,0.000156826773603894,0.00159149499005282,1.44414039845417e-05,4.98815687683102e-06,4.15559271998446e-06,0.000746123770136658,0.00196369047907212,0.00163542684677704,2.02518896526677e-05,0.000877925212709177,5.22404982645291e-05,0.00122623821002788,0.000410911995807967,0.000102804711961164,3.3989227469933e-07,1.15657970930456e-05,0.000315526709274073,1.45826405196204e-05,3.4001026066264e-07,6.09644327599445e-06,0.000141243724013117,0.000306980538414015,2.11013374836066e-05,1.45045733651346e-05,1.55757813040742e-05,0.00125647106072433,0.000175159430475923,2.11278683871601e-07,3.40375187499633e-07,3.39968639319332e-07,2.16759935699918e-05,2.52952371147678e-05,0.0311894998388967,0.000173531817838605,1.2621311039658e-05,0.000143501452264711,0.00108912029287668,0.000323368786622383,1.41939032076567e-05,0.000141014153569544,6.99537614044347e-06,7.14103999381353e-06,0.000144275549973184,0.00015852691638741,9.03063884348286e-05,2.26337526784406e-05,9.07111910052811e-05,9.17794937636704e-05,4.50702995741002e-05,4.52984613518737e-05,4.5573493762102e-05,4.44451480052812e-05,4.51669361729498e-05,4.50479482457653e-05
2.12505733311094e-05,1.66398836030746e-05,1.66554441811717e-05,1.66149261472347e-05,1.66570937645218e-05,6.36866360021165e-05,0.000117661203654639,1.46718922843378e-05,6.33790114583086e-05,6.40081273644056e-05,1.6681274375272e-05,6.37033282192557e-05,2.41011330540063e-05,4.72853094455765e-05,4.73476469874779e-05,4.72473346454983e-05,4.72479014430709e-05,4.74706755339155e-05,8.89330462662093e-06,8.9008596966013e-06,1.67240711541916e-05,6.36293742656243e-05,0.0224804611059258,1.66800209051134e-05,1.47061811784895e-05,1.47288114422973e-05,4.73832311247541e-05,1.47294046839938e-05,2.41648502721156e-05,6.38305833697068e-05,6.44901658061559e-05,1.4813152458655e-05,2.92835060561621e-05,1.66545012661183e-05,4.70812495255522e-05,0.024769959262816,1.47834325942165e-05,0.00152815153302732,0.00067093533334763,1.47429594080726e-05,3.13362482403696e-05,3.14784673199794e-05,0.0117796085142667,0.0133530154103347,8.57884086228496e-06,0.000336275063572339,4.89476299712455e-12,4.86485364421855e-05,4.87028681677507e-05,5.41019591304089e-05,0.00152741491253935,0.000194709852872823,0.0251328693143391,7.30288008682183e-06,1.5012018344985e-05,0.0250107252947995,4.86161149610342e-05,0.000119736390157622,5.22539377985316e-05,7.28064172677684e-06,0.00120366386048004,0.00112754296911906,0.000580883312395233,4.87176469833957e-05,0.0131572054906826,7.78756354456057e-05,2.93621749780057e-05,6.18908866666334e-05,0.000272196104627722,3.45133789787473e-05,4.09789337896745e-07,0.00018136000738325,0.0132947341413372,7.76404958528873e-05,4.85516715627838e-05,0.0247665079974245,0.00040228511599248,3.45627730255065e-05,0.00088093695826257,7.29817965938866e-06,3.45894585714101e-05,0.00126628086371227,0.000799912840439457,7.79104416045426e-05,3.44983488914532e-05,0.00055258219375735,0.00464544198811704,1.57139560422716e-05,4.87728901554068e-05,0.000188285255896819,1.73279655468202e-05,8.49719479044049e-05,4.8348529498437e-06,0.00018193269274039,4.83967285090587e-06,1.79905697226578e-05,4.82942173460419e-06,1.04111433348903e-05,0.000892054353170562,1.57755966898194e-05,0.00120421180091776,0.00102478809143901,0.000175069530486652,0.00281703361339275,1.57745738896672e-05,7.08794586379141e-06,4.84117168951358e-06,5.80043241220743e-05,0.00123736533482517,6.94997609067797e-05,2.44459071587068e-05,0.000962324014556217,6.1811524161022e-05,0.00124188804738996,0.000311333778376256,0.000119185449811938,4.09426992384841e-07,1.67613380144161e-05,0.000353103018609765,1.58621652736282e-05,4.09678081630661e-07,6.03046180052626e-06,0.000154942248198179,0.000328088978030243,6.24243003821212e-05,1.57689942590215e-05,1.71038067289119e-05,0.00144286356536054,0.000203835243445426,2.54240301213817e-07,4.09042156268625e-07,4.09221267245535e-07,6.0488320256975e-05,2.93262267213282e-05,0.0202569584514696,0.000205127474251262,1.25165619462972e-05,0.000155753507217947,0.000880465681861829,0.000346620019912231,1.58061385624346e-05,0.000157123822739579,7.20826950577365e-06,7.20914881744702e-06,0.000159059308835701,0.000174782927922197,0.000106754679514694,3.38328858038794e-05,0.000106905612934909,0.000106346150272394,5.22111287166201e-05,5.22307759180806e-05,5.18590209516318e-05,5.21015951568272e-05,5.22759744541955e-05,5.21734928154459e-05
2.44357306969067e-05,1.67060853652405e-05,1.6665768861922e-05,1.67323954082969e-05,1.66404679810149e-05,5.90552115914818e-05,0.000118712463653052,1.77185236323258e-05,5.99750600517178e-05,6.01668887506253e-05,1.66126174621215e-05,6.0011127767435e-05,2.54692632746823e-05,5.05614381050243e-05,5.08347418643387e-05,5.05952458861805e-05,5.07577922406839e-05,5.049937798157e-05,7.25777146073641e-06,7.18537328681654e-06,1.67248422430548e-05,6.00130640050615e-05,0.0196526881503452,1.99278911997789e-05,1.7730860226812e-05,1.76264725222333e-05,5.06616114328032e-05,1.78170393486013e-05,2.55734665507336e-05,6.0254755623792e-05,6.03540994536897e-05,1.76550300941856e-05,3.1596899978119e-05,1.66155854385027e-05,5.06818343401915e-05,0.0217507895295144,1.77707607288324e-05,0.00139487579455733,0.000686594050622846,1.76441458902607e-05,3.42113684186172e-05,3.43060779157158e-05,0.0102989469829395,0.011709248021373,9.38773713871294e-06,0.000283666044656735,7.63673359404316e-12,5.29790538137793e-05,5.29233536652693e-05,5.86249320029079e-05,0.0013901489224715,0.000272050834836617,0.0218559454877457,8.72862392206346e-06,3.61225579310134e-05,0.0221141566442638,5.26463053214623e-05,0.000127210263036622,5.69420049462346e-05,8.70807169957769e-06,0.0012468877295598,0.000737250170102941,0.00049008793469698,5.30162442225601e-05,0.0116580908913648,8.37013824749638e-05,3.16106170019556e-05,6.78091121693388e-05,0.000259144874747851,3.72750019531856e-05,5.21782626713116e-07,0.000258605874956049,0.011835661830684,8.38599813279223e-05,5.23690827806391e-05,0.0219564821185392,0.00041808902813308,3.73918203308705e-05,0.000476761341924498,8.73411068277019e-06,3.7455836822075e-05,0.00083775724488968,0.000750255318711157,8.40190668021016e-05,3.74321892188012e-05,0.00049531111167923,0.00288534674818723,1.59894797009646e-05,5.28368989723997e-05,0.000196459365878174,1.87862066507984e-05,8.55946380119846e-05,5.24523049383437e-06,0.000258576730735876,5.24978991419892e-06,1.63050839628629e-05,5.24803622237307e-06,8.19373452271332e-06,0.000740512147060005,1.59812295677668e-05,0.00110163955293818,0.00103414404401611,0.000168052861720307,0.00269718008243788,1.59152516634588e-05,8.47448198800401e-06,5.24769106740904e-06,8.65545463585055e-05,0.00110006325590477,0.000125961170699278,2.32345998918197e-05,0.000963670233932392,6.78980230847933e-05,0.00106091081796143,0.000290824125137271,0.000127361915044723,5.22058745583605e-07,1.99017465596665e-05,0.000340869657803998,1.59131614916658e-05,5.21572254298777e-07,5.37819189736557e-06,0.000160817840293207,0.000336222110800432,0.000507123919287013,1.59150215659751e-05,1.76457000472555e-05,0.00155046113325812,0.000212652605490439,3.23890459470515e-07,5.20737003282236e-07,5.22753704492724e-07,8.17496996815463e-05,3.16702801803019e-05,0.0177800535308375,0.00021233355409187,1.28256105025221e-05,0.00015751105093557,0.00163140973007174,0.000349968502698907,1.60176743746582e-05,0.000159646506921563,6.63155700617204e-06,6.58709911566163e-06,0.000157815971857377,0.000167489151462378,0.000115052308151317,3.80755772316146e-05,0.000114859242966726,0.000115294781346166,5.61463119946903e-05,5.63915957549155e-05,5.64992033531049e-05,5.65293384101199e-05,5.67027838136137e-05,5.6254236137203e-05
2.84584990786661e-05,1.5336383110333e-05,1.53907450582529e-05,1.53692933438597e-05,1.53394421024252e-05,5.40172138556186e-05,0.000110847841626985,1.9154213372163e-05,5.50942133027755e-05,5.42479398914999e-05,1.53342666476046e-05,5.44829032005714e-05,2.50924452013892e-05,4.75963263916469e-05,4.75036451538577e-05,4.73841402950891e-05,4.75407610508567e-05,4.75153400674816e-05,4.51930516873411e-06,4.54242975076999e-06,1.52951897188054e-05,5.40530471643942e-05,0.0188959160323849,2.16312369544366e-05,1.91295537848823e-05,1.91100167382284e-05,4.75042540190673e-05,1.89576722585093e-05,2.50155985607528e-05,5.36939933191024e-05,5.41213659904961e-05,1.90610145609786e-05,2.95197563961305e-05,1.53622657079929e-05,4.74649212765873e-05,0.0208059620005279,1.90805924528855e-05,0.00113089412227728,0.000642718169129176,1.91279665482168e-05,3.45729511033086e-05,3.45880062878278e-05,0.00992322650687407,0.0109904500206955,8.77788968378784e-06,0.000276810189113152,3.47686733028875e-10,4.96970277014699e-05,4.9447243640628e-05,5.66599047306665e-05,0.0011320110275954,0.0004818653917154,0.0209008331120102,9.41394302459977e-06,0.000101528958365035,0.0213329955693043,4.94558065443555e-05,0.000120902374297933,5.34344264815723e-05,9.4192135213118e-06,0.00118225498756226,0.000710755241379005,0.000475198623620453,4.948379504197e-05,0.0110848479159438,7.93664804543989e-05,2.94684439097437e-05,6.53049462132666e-05,0.000200363682960923,3.5575304673667e-05,6.8048911321478e-07,0.000475555681872666,0.0110370069577632,7.93837364645466e-05,4.95466547616214e-05,0.0213290785007957,0.000408331797350725,3.55836512888463e-05,0.000475200649173123,9.42323813622359e-06,3.55157747578577e-05,0.00107807039843744,0.00107651657675151,7.92667766054721e-05,3.5542022476846e-05,0.000761422089453838,0.00403889269960958,1.38384128511043e-05,4.93659391183167e-05,0.000192333553761161,1.76239569487977e-05,8.30936120622462e-05,4.90691214967657e-06,0.000461098117948291,4.91743527812927e-06,1.56363276638208e-05,4.90922427168417e-06,6.27486812858598e-06,0.000753317346132894,1.38958486827547e-05,0.00104242063262111,0.000926681368995615,0.000155811999915247,0.00222986241358896,1.38002449325503e-05,9.16325661495414e-06,4.90306892145513e-06,0.000154217777868973,0.00107801247915933,0.000252245876691578,2.04111116460773e-05,0.000761694141506602,6.5584709177369e-05,0.00104012071944188,0.000342329290444084,0.000121321517772676,6.81329577611323e-07,2.16152863210654e-05,0.000269113690638085,1.38139819739847e-05,6.80607443251367e-07,3.92155020447956e-06,0.000125934254822522,0.0002628005109351,0.000154035948785163,1.38402769823884e-05,1.60431104332939e-05,0.00143170344936894,0.000199959352121149,4.22850375167667e-07,6.80721359327746e-07,6.78486956953702e-07,0.000151544824754001,2.94473576917789e-05,0.0176561974016443,0.000199586204188508,7.14956721505135e-06,0.000128945943720381,0.00051263473087028,0.000286281991373011,1.38464873915405e-05,0.000124026825373755,5.04767413812505e-06,5.09395336629542e-06,0.000126536022881272,0.000156653991900507,0.000111118353437805,5.72976970981562e-05,0.000109631296402399,0.000110474169680959,5.34664620588495e-05,5.35102589304434e-05,5.34256352286087e-05,5.34868791206538e-05,5.35410920632154e-05,5.34700813661968e-05
3.67108644986884e-05,1.4548533148547e-05,1.45527474780298e-05,1.45559740208103e-05,1.45554142119645e-05,4.45619348786828e-05,0.000101483956182688,2.25347344540136e-05,4.45747632890394e-05,4.45921591140528e-05,1.45490175742922e-05,4.45787691908064e-05,2.59343306200388e-05,4.94581177077976e-05,4.94580749350477e-05,4.95314936368774e-05,4.94545838658779e-05,4.94574263737305e-05,4.25149510198972e-06,4.25097975953587e-06,1.45495446575578e-05,4.46073233251445e-05,0.0217324319679516,2.54710814746925e-05,2.25514330343118e-05,2.25240294681746e-05,4.9444729957542e-05,2.24789907825765e-05,2.59345131617427e-05,4.45798513182376e-05,4.45720624799844e-05,2.2512336750572e-05,3.08397940902375e-05,1.45553852718337e-05,4.94607161415677e-05,0.0243076029652567,2.25549642024959e-05,0.00232938526734013,0.00063187056610006,2.2540492626086e-05,3.71001687680251e-05,3.70902437921885e-05,0.0109095088179899,0.0132128116979428,9.25654777599305e-06,0.00106725720518512,1.7182639694328e-10,5.21926484327072e-05,5.22004534115083e-05,5.68999953663422e-05,0.00232866953594249,0.00069398787483095,0.024396175709734,1.11321048628456e-05,0.000187196015469454,0.0245292971695061,5.22356123267809e-05,0.000126323861766922,5.62273707644415e-05,1.11459279673513e-05,0.00116217228148215,0.00145255838461788,0.00126259418724757,5.22177386912393e-05,0.0132045563894531,8.31533169581978e-05,3.08406626079588e-05,6.98616919496745e-05,0.000162650131883687,3.73085587778566e-05,6.39782362869789e-07,0.000703899625969473,0.0131298706352511,8.31175908710981e-05,5.2274158713749e-05,0.024341158232265,0.000334648634642882,3.73384338378612e-05,0.00126217680120328,1.114176158046e-05,3.73249980657073e-05,0.00154066129837336,0.00154472108874872,8.31275987992651e-05,3.73385349629994e-05,0.00126020271213216,0.00594181657840864,1.32582368642011e-05,5.22633093870492e-05,0.000198957344912516,1.85692291701327e-05,8.12551587572716e-05,5.18736535377323e-06,0.000712034555880303,5.18554502081501e-06,1.37110981014002e-05,5.18397110652423e-06,4.78271174693731e-06,0.00126397827546397,1.32559206869069e-05,0.00154090305223866,0.000902947982222413,0.00019258135585999,0.000921011942414104,1.32485813983074e-05,1.0838455649088e-05,5.18626425549114e-06,0.000229959077240791,0.00153500805034763,0.000414484476446754,1.72886660306833e-05,0.000690642092582176,6.98992612385236e-05,0.00153010835350521,0.000319760409175107,0.000126293515858429,6.33520020648462e-07,2.54672560886978e-05,0.000198379075899897,1.32562481667764e-05,6.3370996128181e-07,2.79086502761744e-06,0.000116116817184478,0.000241579928719174,0.000228537961373157,1.32575071821055e-05,1.53132183225543e-05,0.00149795487222205,0.00019500824354201,3.99315040159889e-07,6.3405053397768e-07,6.33715102451272e-07,0.000233718246418044,3.08429580127274e-05,0.0211976150129827,0.000195160034924041,5.20972725249553e-06,0.000115940805707783,0.000434935206004578,0.000268610142621166,1.32550369925361e-05,0.000115680246591955,4.00077550188483e-06,3.99756225472212e-06,0.000115924035622993,0.000192077443655612,0.00011318105439099,8.81052690403474e-05,0.000113192047380995,0.000113090377232736,5.62607150906041e-05,5.62636741784009e-05,5.62573528913382e-05,5.62689870094703e-05,5.62856776510796e-05,5.62594373870512e-05
1.86199116552256e-05,1.09888322496258e-05,1.09887728534755e-05,1.09892993050747e-05,1.09886057359956e-05,2.73791718379176e-05,7.05524908064204e-05,1.31776406396302e-05,2.73740918057136e-05,2.73842665504174e-05,1.09886603061998e-05,2.73788067791784e-05,1.77179056574634e-05,4.17358717211659e-05,4.17377015947136e-05,4.17348449304152e-05,4.17361447804031e-05,4.17365213961616e-05,5.79152023644591e-05,5.78519814688642e-05,1.09893657231408e-05,2.73855567623782e-05,0.000436001121325894,1.48027726921081e-05,1.31762671270236e-05,1.3110375788889e-05,4.17390371404117e-05,1.31713685290245e-05,1.77157961904779e-05,2.73776606838218e-05,2.73763085375856e-05,1.31771682005217e-05,2.9074449829891e-05,1.09890347391587e-05,4.17340052004697e-05,0.0045122349610122,1.31771440045515e-05,4.00932434263824e-05,0.000575341074154801,1.31730355810476e-05,2.41148131597736e-05,2.4109246649346e-05,0.00221839580654742,0.00204049565528541,7.81957332030916e-06,0.00283046655074422,1.33848902184121e-12,4.41458291208893e-05,4.41415786849832e-05,4.31564294994548e-05,4.00880916696125e-05,0.000734965482961389,0.00459440013867055,6.44913671265768e-06,0.000202613830804842,0.00471008988783396,4.41426782472499e-05,0.000114926242901335,4.62285111477054e-05,6.44780653525391e-06,0.00101682015088176,0.0032641047790199,0.00298089471043752,4.41451205625142e-05,0.00204021776853218,6.81828126654399e-05,2.91295486672493e-05,5.43004134364376e-05,0.000175206602103891,3.02343442661108e-05,7.34955152584877e-07,0.000734461738252755,0.00194237930661794,6.81767356955016e-05,4.41410776694192e-05,0.00471156672690626,0.000220002487111819,3.02370690891438e-05,0.00297897362519846,6.44874439338895e-06,3.02370421956791e-05,0.00332018609103535,0.00332113975984168,6.81782059855432e-05,3.02389144848125e-05,0.00297944178675949,0.0129975161559444,1.3880513561662e-05,4.41405917353708e-05,0.000128798758338329,1.56858511240707e-05,4.59966294094832e-05,4.38023518008474e-06,0.000735685454915499,4.38034392178803e-06,1.30220857433258e-05,4.38025428885769e-06,6.06767251397787e-06,0.00297777331517137,1.38805393543495e-05,0.00332106176594578,0.000796476438655613,2.57381454400722e-05,0.00450359620920145,1.38816374794423e-05,6.27974432671414e-06,4.38029189400157e-06,0.000244321165745,0.00332183225170544,0.000446668617052995,1.68512212018698e-05,0.000671274847957346,5.42991398663454e-05,0.00332023400222069,0.000369238308587229,0.000114859659394195,7.3985716750186e-07,1.48199645236777e-05,0.000213175967735223,1.38806840959285e-05,7.34878598079538e-07,5.0419876639245e-06,0.000104761011534753,0.000272353594130484,0.00024427680669678,1.38818650978162e-05,1.62602414425853e-05,0.00126529514259552,0.00014693408141381,4.56209187911013e-07,7.34890701148692e-07,7.34946529383959e-07,0.000244108660165887,2.91281572555864e-05,5.20004408285619e-05,0.000147042144759738,7.15229841437916e-06,0.000105123042573086,0.000207107773593293,0.000286981213042151,1.38772700231043e-05,0.000104592458632195,6.06315893445058e-06,6.0587808528875e-06,0.000104818523278021,2.57365065683972e-05,8.93635477433326e-05,8.27961901265388e-05,8.93773882218924e-05,8.93742834751912e-05,4.62344920792007e-05,4.62310910456514e-05,4.62369314164361e-05,4.62298845148977e-05,4.62274125795969e-05,4.62251664560832e-05
2.25200836081684e-05,1.24840388260769e-05,1.24838736636123e-05,1.24835549125491e-05,1.24835702535106e-05,3.09512798588952e-05,7.9954641961362e-05,1.7223628197792e-05,3.09520643491689e-05,3.09356025746292e-05,1.24818552408293e-05,3.09521439074546e-05,2.12468976999762e-05,4.75323683459251e-05,4.75318011493791e-05,4.75302696135754e-05,4.75383083647083e-05,4.75412569416719e-05,4.28589857920151e-05,4.28401512324417e-05,1.24846635595356e-05,3.09574237991653e-05,0.000486777432851126,1.93663902974556e-05,1.71943318286043e-05,1.72014934227789e-05,4.75347907484089e-05,1.72134742882265e-05,2.12495132614975e-05,3.09516277177324e-05,3.09340728804901e-05,1.72015513214981e-05,3.18404377075303e-05,1.24828342460209e-05,4.75491408550939e-05,0.00457944038263386,1.72099954078151e-05,4.29110252015267e-05,0.000613082201462536,1.71990297656296e-05,2.96801387861797e-05,2.97233207332318e-05,0.00225632444440561,0.00206607160330196,9.00960134862891e-06,0.00277214217255005,3.91797434804212e-13,5.08600194412053e-05,5.08422691206868e-05,4.90011804451654e-05,4.29113173072638e-05,0.000790435510800221,0.00467454222077328,8.43812415994116e-06,0.000213801662351636,0.00480193350420479,5.07404140314348e-05,0.000127874757555801,5.30317398189661e-05,8.4370754850442e-06,0.00110655098417302,0.00322050320351205,0.00293868019802077,5.085114485235e-05,0.00206632433047141,7.8221342753211e-05,3.1821988301447e-05,6.38321051558349e-05,0.000154740050414583,3.46076110533671e-05,8.6097222039655e-07,0.000790336473404108,0.00194761518108944,7.82302072592452e-05,5.08485505682677e-05,0.00480248129998201,0.000256298073972649,3.46072537865711e-05,0.00293643630473862,8.43630213504465e-06,3.46053695647008e-05,0.00328305761615305,0.00328261756061883,7.82151778308512e-05,3.46104110575428e-05,0.00293619799176751,0.0128512796860072,1.44187157662311e-05,5.08554531748972e-05,0.000152854423308806,1.80703605571995e-05,5.34684951898041e-05,5.04498622027589e-06,0.000790119762703574,5.0459543561311e-06,1.33559736010525e-05,5.04606293441659e-06,4.78685256534747e-06,0.00293584749629444,1.44136899669562e-05,0.00328330416620324,0.000822189857796401,2.83259749495351e-05,0.00456872831972939,1.44140198305922e-05,8.21339172641348e-06,5.0460636280774e-06,0.000267553983029258,0.00328412642412917,0.000474941060390834,1.62801816970299e-05,0.00062751572368441,6.37981072144142e-05,0.0032835547202706,0.000376315734780195,0.000127915779477748,8.60983454604023e-07,1.93613910075812e-05,0.000190334675250753,1.44186728991575e-05,8.60970857791067e-07,4.23443304721653e-06,9.53542933980713e-05,0.00023796705858905,0.000261393488300977,1.44120238072056e-05,1.72096782443049e-05,0.00143457294115696,0.000167608930736723,5.34418039719632e-07,8.61086012215438e-07,8.60929782913401e-07,0.000261266997622655,3.18364876396642e-05,0.000103676257799953,0.000167671690077435,5.12629932809498e-06,9.56258263054065e-05,0.00018358224418761,0.000257229967566207,1.44168818131089e-05,9.54241527767578e-05,5.40491155650354e-06,5.41057342764096e-06,9.52415750278234e-05,2.83181075278585e-05,0.000102084468423839,9.60713149569354e-05,0.000102000557524617,0.000102021351951561,5.30298923310349e-05,5.302813056762e-05,5.3038213636276e-05,5.30325256098166e-05,5.30359447138687e-05,5.30357776025412e-05
2.51249902542605e-05,1.29740279967607e-05,1.29739724987886e-05,1.29737773291157e-05,1.29731171214191e-05,3.23322031056614e-05,8.2608181533695e-05,1.91871418159389e-05,3.23398563875609e-05,3.23435557233226e-05,1.29751085634342e-05,3.26082357401131e-05,2.27153884752801e-05,4.8658228198881e-05,4.86702696584607e-05,4.86695731542201e-05,4.86597858454085e-05,4.86657050851702e-05,3.06039916384394e-05,3.06038431392826e-05,1.29748617661205e-05,3.23347942406415e-05,0.000618162210363759,2.16193508980222e-05,1.91823137089579e-05,1.91762708233121e-05,4.86737418926981e-05,1.9180347714721e-05,2.27223098099382e-05,3.23376837732516e-05,3.23354932168756e-05,1.91749656109411e-05,3.22754739571452e-05,1.29734336367816e-05,4.86652279278844e-05,0.00459686431464681,1.9179389843948e-05,2.94772121758503e-05,0.000636030013416727,1.91786477093257e-05,3.2126304907466e-05,3.21514507576049e-05,0.00226864858417525,0.00205264305743063,9.2389108818637e-06,0.0026214542963325,4.56233639348773e-12,5.21526850640525e-05,5.21296774226311e-05,5.03167908840359e-05,2.94927496338635e-05,0.000837818053552682,0.00469754249006884,9.43315746234207e-06,0.000226445135750084,0.0048297618259813,5.21496491819028e-05,0.000130668514765245,5.43573169250223e-05,9.42907653935567e-06,0.00114140232467049,0.00308296550529164,0.0027934234305993,5.21427163580127e-05,0.00205300091770537,8.02360458914365e-05,3.22836770780086e-05,6.58771877317341e-05,0.000221763094317031,3.54863788043861e-05,8.11378988538382e-07,0.000836643786853968,0.00193991839487453,8.02557479926623e-05,5.21497318491825e-05,0.00483041013727695,0.000268968909609426,3.54528227967313e-05,0.00279395295812337,9.43429270999392e-06,3.54461768694288e-05,0.00314837806971222,0.00314548197704376,8.02453022097038e-05,3.54527230673443e-05,0.00279369925704405,0.0123132223777709,1.43639323389942e-05,5.21389352993176e-05,0.000163245398287063,1.85318045858015e-05,5.74553600427612e-05,5.17519266591423e-06,0.000837863522858062,5.17502291967661e-06,1.84657841510676e-05,5.17487526700473e-06,6.98021569345692e-06,0.00279599440465416,1.43579093402714e-05,0.00314539561621908,0.000915419724247445,3.14671666180321e-05,0.00454625265156833,1.43621635304752e-05,9.18125358366011e-06,5.1744978832262e-06,0.000275283375068263,0.00314978227539538,0.000501757472074443,2.28312731334845e-05,0.000748751857612017,6.58641070116095e-05,0.00314609925048963,0.000382368292785617,0.000130486554962862,8.11560111428994e-07,2.16033720348919e-05,0.000266726602439068,1.43619560074979e-05,8.11582406466463e-07,3.91719310739656e-06,0.00011453632676575,0.000264874140898046,0.000275196146037388,1.43614093427014e-05,1.69923669011365e-05,0.00149044608736011,0.000172357593237339,5.03989126920482e-07,8.1138192696737e-07,8.11561901666247e-07,0.000275229078667573,3.22762727758157e-05,0.000153528973343619,0.000172432425980752,7.79588419011858e-06,0.000115271056125733,0.000259841717990203,0.000287207704825134,1.43579626271748e-05,0.000114882396110001,5.11595131953103e-06,5.12009785957031e-06,0.000114114117277847,3.1469503881802e-05,0.000104704843177774,0.000111058364008649,0.000104583537080327,0.000104652740183038,5.4350802287267e-05,5.43496281472662e-05,5.43469215339873e-05,5.43578232999938e-05,5.43609326493908e-05,5.43509850265065e-05
