Row,P0_05,P0_11,P0_16,P0_22,P0_30,C0_05,C0_11,C0_16,C0_22,C0_30,N0_05,N0_11,N0_16,N0_22,N0_30,L0_05,L0_11,L0_16,L0_22,L0_30,U0_05,U0_11,U0_16,U0_22,U0_30
r_0307,0.764780218839393,0.71563294637737,0.677963464580931,0.599066455698139,0.505530639235547,0.665393518406931,0.836944829542434,0.66877915496977,0.712220235676834,0.621899436469105,0.548121261650597,0.577892448424521,0.508869217524431,0.439530393905732,0.494274219585434,0.594416916652029,0.561080511422561,0.473114490054313,0.56725237985128,0.507177666605428,0.764058762013591,0.554671358702146,0.501434479499343,0.533491839229437,0.538340782734251
r_0309,0.597674697088001,0.56050735479013,0.60520927149936,0.629944400195349,0.611677543498229,0.454594883272749,0.455991764006872,0.435055430160246,0.45607166295821,0.478249760266908,0.489567192921653,0.537652451760455,0.535855716226435,0.564910830878573,0.623639343787587,0.679342914132951,0.688827922403849,0.716857067321425,0.683398545605719,0.686843572732519,0.70192284109805,0.706446848683091,0.706060275386454,0.706823945019741,0.663092260448878
r_0310,0.759965034439126,0.807249580895083,0.83707198736073,0.852132714611831,0.863087179813133,0.622276887561982,0.756891325817804,0.803032029580833,0.795750222823519,0.875952110833584,0.778121721219106,0.905370895290916,0.940978587194802,0.956621974849458,0.950719523108165,0.89862673785689,0.939352866260149,0.960622718848389,0.974299342056611,0.960033149439022,1,0.90228649391735,0.980099190614004,0.987077629679058,0.988087045551927
r_0344,0.643605087033305,0.642352205949707,0.682711086598413,0.68333813479466,0.711010773274165,0.563797954967688,0.610157042602059,0.507669404968299,0.353677192560017,0.588342799760162,0.587181281267676,0.507160472486026,0.634937070114982,0.645329295410867,0.702223796271833,0.653546834431883,0.657560857757498,0.672278177017923,0.685795853621752,0.701949103457729,0.654311702575405,0.714937882983683,0.711209155045196,0.706882757768917,0.64797570701113
r_0349,0.15025655081501,0.186742461568024,0.194891101711823,0.197460280395056,0.154058834374598,0.200926558936297,0.178519070207808,0.0526170277206722,0.134662914742425,0.120851492319105,0.130379742344765,0.0342779646709345,0.142405173084833,0.247720334780927,0.149514822359569,0.11107930509712,0.132768044715918,0.126923064793856,0.151028200561158,0.135907533277683,0.423156608639782,0.497574052581289,0.432018399063669,0.538243318319137,0.358779665163552
r_0352,0.367109016911805,0.347344404767649,0.343087090528036,0.36010969119795,0.384553001043256,0.312680713028173,0.325667211291325,0.32816234608674,0.312631665472451,0.320806006639022,0.290549087925714,0.267830782079636,0.281284575753833,0.308532277906931,0.351670719015917,0.96134360672434,0.778467136439097,0.731989798874241,0.619629413368777,0.373514157345402,0.257591076509876,0.322159333497831,0.368516687491003,0.332676429498623,0.329215573582013
r_0353,0.485582216642532,0.455299078063419,0.459986318051587,0.476346365086356,0.515007265033894,0.450270723117565,0.470685693129767,0.456541238637932,0.430540661754515,0.43400656727524,0.369778692615844,0.338848322839684,0.351486250848653,0.398079063660182,0.471979476760564,0.947990500918617,0.849574011993325,0.796409346285918,0.706631230889036,0.492939432527492,0.344084761297724,0.431744926583649,0.487504961735622,0.440911566139708,0.430350534559443
r_0361,0.750781465209012,0.786932940296406,0.783798336287585,0.776041336167836,0.692711596430612,0.777466744364766,0.784229353911537,0.752960562014882,0.7650264879149,0.739396604640994,0.755801397742349,0.769672216273125,0.759373368975024,0.692983038272939,0.708257766107027,0.685664672985336,0.719908505895961,0.690350523526239,0.721517516344426,0.740979624773461,0.671674673153512,0.688330646221981,0.674916598637182,0.677145195479781,0.732599771615521
r_0362,0.915471508832259,0.939266755659071,0.945512158475298,0.941534285611483,0.900045702296092,0.934717041948083,0.940060880051338,0.917388255019878,0.921218994185166,0.900329067179566,0.918321928093126,0.950643479879885,0.941929272650917,0.90532910766614,0.905835000729919,0.87684245013197,0.897893082026711,0.885213815540846,0.886981273904678,0.909191807673831,0.826218639894251,0.861283543259224,0.871117587400905,0.868546191307534,0.922715308738268
r_0363,0.730475508434134,0.760020539022436,0.708319867908279,0.605919554622334,0.500574145524359,0.71889744011936,0.730168906267105,0.801035355445331,0.933131069193584,0.766612011650371,0.695878266368143,0.571474614974881,0.576207250386096,0.491875093508705,0.5444383014592,0.584545429709809,0.558078919052683,0.490126572997084,0.53735949870851,0.519982160152332,0.663963087649686,0.584804684729154,0.498099345874673,0.517171332621483,0.52597781724537
r_0364,0.449385678702041,0.47909757762619,0.476923696284961,0.409960825093228,0.333993274207366,0.384268218531927,0.400043242817247,0.428671049496958,0.429913334572389,0.390386812330785,0.350064783310369,0.3003142163306,0.311653835802148,0.29127347833182,0.34516823332633,0.370054234242231,0.452452922947369,0.321330575184733,0.361901422798589,0.467365623049092,0.429722199776204,0.363279598277715,0.332987289946425,0.342544054764866,0.365885738442397
r_0366,0.994891503915128,0.869152872553338,0.85013269203626,0.713286975289889,0.677720440302274,0.490096427279121,0.466806604230098,0.414280657518914,0.441976221690223,0.415853229446339,0.628854489184669,0.58741274184618,0.58990154306148,0.565056366773474,0.634278807901262,0.59570852605712,0.647369332449621,0.641836284731964,0.656523334294178,0.620805733597954,0.661662062216328,0.597646909024864,0.52216979860404,0.577797908492492,0.619259044082973
r_0439,0.784450645972492,0.771252137842347,0.885865053488798,0.770831527391946,0.718633670399945,0.806068410293255,0.826530096769447,0.883713280721504,0.93168058035826,0.802050548082759,0.999926777329752,0.962089989350407,0.807847416325179,0.78260186321848,0.894038951959895,0.738901429785267,0.738648052109079,0.741087263037755,0.733800470490359,0.694549314791492,0.735131957096719,0.753056349340646,0.904160244263352,0.72198666932076,0.753930616791245
r_0450,0.898845504379215,0.745981763950713,0.729911272254761,0.668381255394123,0.610214314795438,0.460736307072205,0.418567873440372,0.386848673480722,0.360862711156286,0.356741253420654,0.527274179910679,0.45413605752383,0.456325005473255,0.469493253498953,0.534063209750247,0.550224174352974,0.624192709477602,0.586963227454922,0.576652896222737,0.597412600587966,0.61020175453601,0.572528730980094,0.514763867811817,0.544929477415045,0.544409868330056
r_0451,0.525586386499317,0.475652241945992,0.508888948297352,0.535581682937048,0.513142401661539,0.487884697061595,0.502095519281435,0.552293081939824,0.519498837333281,0.449903438190941,0.428030078811934,0.380888377902432,0.410704563457083,0.461310664684436,0.461426322988717,0.723934854740967,0.593206884127499,0.601823518684662,0.530356015324683,0.463153264851464,0.433404897848478,0.487052467237894,0.483668612239563,0.463603870000648,0.486958710574927
r_0460,0.575747744427842,0.621069117072455,0.558288321259661,0.677475920569737,0.769461410052156,0.727058528037343,0.580867517663076,0.683577463511206,0.695281493800756,0.729250085817369,0.64238824114888,0.707371778198725,0.689698777632492,0.727948473630429,0.703103935264577,0.885433797874197,0.753014535051948,0.828634686734565,0.610837912028955,0.681558854196879,0.674076077461451,0.710023345722326,0.895204817447767,0.760018265793497,0.802061445494084
r_0466,0.597835546728095,0.631504118203572,0.564200207357519,0.56467865707262,0.442254311221458,0.690496372579601,0.640476263194395,0.592093994109987,0.615171396099951,0.587541744238725,0.852072594458584,0.714909592308588,0.65534029238866,0.539824610717486,0.532873538032112,0.669664090708194,0.577626001295199,0.502098984170439,0.688921419755872,0.658364044868998,0.78640294246019,0.654724035710504,0.508380603670369,0.699608925154517,0.638659807528447
r_0467,0.977570657261237,0.891721987400487,0.885440863153559,0.83456624317814,0.763724934084931,0.58230717308179,0.54951803404009,0.547759868086645,0.541686726172768,0.490686995147309,0.650241060073019,0.637128639820095,0.652547609391558,0.656396982290235,0.682052942530649,0.746669930157821,0.785947435292505,0.779205996974392,0.795008113141543,0.800958668811453,0.835000973849671,0.805072282041166,0.800170640402502,0.765697244913562,0.725536375689936
r_0468,0.480734144334761,0.656198283413972,0.634762048409858,0.527531931344799,0.692730471727286,0.109832937641176,0.521513367884829,0.589777257195916,0.595336736178873,0.528296966877323,0.19040500601482,0.543176441805801,0.500301583605628,0.700827332894503,0.525383202217953,0.676195829822373,0.782235834660386,0.77585809583972,0.731315743829925,0.814636942811787,0.517952143042538,0.65865422178269,0.671464136994633,0.778491209039301,0.68671535090245
r_0471,0.132181567015046,0.314616041608195,0.255871058058723,0.426031232145544,0.540829273011865,0.356522002660823,0.589432726298662,0.296607448843053,0.576997315303886,0.811037103677393,0.377945299174747,0.459824231655333,0.528642880907994,0.965322639683763,0.995584331242994,0.509591421113012,0.547867746716181,0.522454488414472,0.692651744508138,0.618170859633338,0.76385095004338,0.771570974149828,0.618592852216517,0.728750873305854,0.701656553587653
r_0473,0.485030542240645,0.659177785365698,0.637480261919433,0.531895077079252,0.695640399365383,0.112073396031541,0.525211576083962,0.592940261646705,0.598508112848565,0.53181464180089,0.193748301298119,0.547009736842049,0.504789835704131,0.702535988665234,0.529825147555254,0.676910196593311,0.783696272803276,0.776852996935322,0.733477216460874,0.815597100018458,0.522313248923417,0.662424647863783,0.674542501995271,0.779643841525727,0.689404209997542
r_0476,0.35712123215167,0.372312920616467,0.409327532117864,0.523741308708353,0.735119791950177,0.184334703833051,0.293378793798974,0.225179649049019,0.315817005137995,0.470287377840686,0.830157064385919,0.870793731226833,0.862620627041461,0.998231676409401,0.934768210962729,0.337589794561352,0.565021001582821,0.49580384972521,0.536898402171748,0.626174324866167,0.698060841426337,0.800190580839278,0.613508639256478,0.687043468666707,0.619495267909141
r_0485,0.581773328135451,0.629554093124926,0.565618313566557,0.687277232132652,0.778986703701274,0.730963985133184,0.584239155336353,0.687215248163264,0.701456346763316,0.740662318681667,0.643272906193751,0.710248454335821,0.693804833903671,0.735335692234239,0.710212463134619,0.891982904384453,0.757098135357833,0.836747782285369,0.6157495706916,0.689597055204594,0.678724485790976,0.719963697916801,0.905881458999798,0.770139811636946,0.810525954616872
r_0486,0.999364636874662,0.794467248674874,0.75757462972216,0.628737131367108,0.59671626508644,0.476497142101984,0.414329012256668,0.368832178907056,0.382389631368096,0.341852581409273,0.519816217967755,0.450644363960215,0.451830115776191,0.449846364187687,0.529824539164257,0.490380162483582,0.578889844863693,0.562786299325218,0.571939285493148,0.542654829278827,0.627103702835963,0.53961507639301,0.44324703700495,0.508105678299717,0.537788207670841
r_0489,0.567627742873469,0.468697218362338,0.455691911326146,0.419433168548732,0.381346373749287,0.238028942514875,0.261225525341832,0.142498374136254,0.168032440587971,0.185979873881919,0.454397962026438,0.367918772977018,0.289706195253793,0.242982560936346,0.324302131548982,0.537309134958623,0.468088849909717,0.390621558169048,0.439922035472022,0.359219524273696,0.356729812918415,0.387461501913353,0.364922010254499,0.340142498735193,0.435096618424038
r_0491,0.877766081829021,0.712167294117754,0.690223451355231,0.629561057380016,0.568115049289578,0.863048304363582,0.797756218189387,0.642654638222072,0.543054299222464,0.452316178667129,0.668393644235779,0.475792663786583,0.452422360524631,0.433479513911635,0.470181752064506,0.600326918746916,0.597034707382702,0.579273881021472,0.558656356677059,0.511727670802387,0.599812375806788,0.608206881981488,0.531535067144837,0.499495436747675,0.58336528043326
r_0499,0.622963953650495,0.59374427619819,0.628490314273907,0.689908521111033,0.823630543962525,0.431355435289267,0.529665705743811,0.522285271964976,0.520777607648941,0.577575490613982,0.500546781407276,0.562252481819808,0.586067495212915,0.725548401775545,0.824752752599781,0.68149263615448,0.781531549362515,0.813660230567445,0.819275194361223,0.891623940172102,0.57599603180735,0.744274909061024,0.766569147345844,0.801074088660362,0.800999164626504
r_0505,0.476275034599829,0.45831521699429,0.440717814396177,0.362412182796013,0.33610648502382,0.705999856019033,0.686677682411074,0.77349764792061,0.809878413432083,0.596125006448006,0.471341646317954,0.46328376316049,0.463350725452393,0.330267492914219,0.343925506650888,0.467293122807993,0.44437263875283,0.392206867125134,0.36020330981961,0.319968501202407,0.39474084410481,0.354015474685567,0.370193804101141,0.339059910450007,0.338765845881762
r_0510,0.695806018338873,0.587534341991543,0.455203230003839,0.378856269869846,0.394526513168106,0.8974907256607,0.839473261781299,0.688726962653267,0.867697054035118,0.698518460914692,0.84348412733517,0.619246456437393,0.559564615944565,0.353522670778451,0.438691314766486,0.335660542194381,0.311791483577436,0.29128449690404,0.320315742655348,0.312742566445293,0.726744937389033,0.48183019273686,0.341552163099956,0.337333634847246,0.425095693715468
r_0514,0.718127950642821,0.762030046791243,0.780690002911699,0.813796932965138,0.834558174422691,0.628327874771269,0.74920664677677,0.683916432544406,0.750728344286013,0.760528513053402,0.762280802190516,0.804049284340212,0.796164887908413,0.808881530807033,0.949151831590579,0.327972095286714,0.784511024421515,0.428891852225621,0.444517647845629,0.804547430381548,0.735178561654033,0.76894492371127,0.722104840773827,0.70282732848914,0.855578488587769
r_0528,0.913994043032102,0.943073291649997,0.986213173157208,0.985028116026148,0.959763641281017,0.822873082348006,0.862020106709094,0.877627477814867,0.860976573527653,0.887063111082026,0.793115875437803,0.95703158522133,0.9849698268958,0.953744245983179,0.997966750400041,0.829034574920805,0.915337275710148,0.967531787718958,0.926166209981271,0.941282381541659,0.957077537746345,0.865493263266375,0.930366194831891,0.915313379862322,0.958009654630043
r_0534,0.979363960325045,0.965094600892106,0.963403540017742,0.953347060183428,0.941419036564248,0.563325723864209,0.54282567461758,0.445089284633939,0.483073667589195,0.433806709030349,0.919732111953968,0.911086090490582,0.914656964014098,0.91445540438269,0.923080529417735,0.999963623907548,0.999826044173018,0.999920379515497,0.999905022949433,0.99980320692674,0.954680283948513,0.947871331548077,0.944355453047469,0.939627598410015,0.928812038065932
r_0536,0.502296078709316,0.46439900164678,0.485417119261463,0.58181535034515,0.599435811524705,0.300374765040245,0.357019071672249,0.333196146442271,0.37570089135773,0.408522298382376,0.339109424276419,0.40457654526775,0.430479633990727,0.488554825560428,0.46075978514083,0.959822372693688,0.862796164084557,0.870060392305631,0.69447866988083,0.577663629500167,0.416868494228485,0.616654565164,0.706051000960087,0.611919605991672,0.506464747567293
r_0537,0.501751983548273,0.464502405902751,0.48567628949209,0.582203961190986,0.600903271737845,0.298458022558612,0.355846579656736,0.332158944077487,0.375414767228609,0.409276399961336,0.3399909940487,0.40555559997815,0.431591285248529,0.490090316439361,0.462984867376447,0.949446689718241,0.860034561366525,0.866190381562162,0.693482138373084,0.577881351385705,0.41738690575979,0.617016142142697,0.705470792337982,0.612242937200917,0.507303012090228
r_0538,0.49879770195739,0.464021879472239,0.485147420390078,0.582170096762868,0.602262569470629,0.29677905582732,0.355193271760863,0.331089224550949,0.375394621045578,0.410433239463352,0.341509881762221,0.407130852583163,0.433353623458334,0.492472105852338,0.465848390926833,0.935429002020672,0.854947540178177,0.859865533153577,0.692205249773105,0.578492977651269,0.418672492430048,0.618058002917083,0.704400222444629,0.613024994009099,0.508622831732868
r_0542,0.527620673057666,0.605061403988109,0.605123441449658,0.666566551432615,0.691682628289458,0.55297395066154,0.672581789135846,0.668972744008377,0.619515572455571,0.6543417005262,0.502686061970095,0.500236522691197,0.509950012714967,0.582362873632979,0.612393728733379,0.800534325921616,0.745773558421799,0.732260742208682,0.685016557528998,0.743330435671702,0.523418012981332,0.653612788956528,0.569531035488465,0.648826768770322,0.644943778889291
r_0545,0.537696014757153,0.623950114259056,0.628004444787886,0.698153266897807,0.730099333034202,0.559759825815113,0.68962978748078,0.689467370381128,0.646997423978797,0.68876204539949,0.51446069739107,0.52003904483821,0.531353663848163,0.604780764550128,0.643658010108596,0.81319516463665,0.767633399938069,0.757044265009334,0.709992069048965,0.773102347899266,0.538670142205297,0.681812430361855,0.589500488995669,0.680862352267977,0.672319352302106
r_0547,0.486269484544273,0.482459178636382,0.500241804526295,0.537720830148527,0.529425053546645,0.441385260133487,0.475375299742607,0.475433415897037,0.486286610123224,0.461669405231948,0.341417823911917,0.344649975289088,0.347344300550037,0.394140001434064,0.470849531958988,0.921120560456258,0.809612033933085,0.799352982512097,0.690018848741645,0.487655148054554,0.391082521557248,0.522400805193901,0.610273066102835,0.490635230044131,0.425441622759187
r_0548,0.243289262253779,0.378134093266764,0.421038062470365,0.352899417976518,0.426641044717293,0.393265126688185,0.456890787538208,0.483878897667956,0.429123333513574,0.416629747932475,0.352943686138734,0.278680621334987,0.378390545232868,0.329468105788499,0.489696251789652,0.784423571195241,0.651874376591749,0.615538926632494,0.610744096392716,0.463065804198872,0.430541969666877,0.498616635879399,0.638907882601839,0.544181742171374,0.454754478583719
r_0549,0.580845465885707,0.581732831925929,0.604609699400289,0.634900488194183,0.625518787327511,0.555714818233026,0.57529997736054,0.571185225126181,0.579638600731177,0.572067580391339,0.450377771874757,0.463707638482622,0.470920418186917,0.521242344164982,0.589983392108728,0.890383088898112,0.833060803635855,0.835574701269265,0.766441869674326,0.60575568826375,0.524807992562717,0.625052512068753,0.702484547538607,0.610466563463569,0.553656623961249
r_0553,0.711139877840634,0.481940707193816,0.425826091469412,0.401619832476141,0.469528074239047,0.983349040127334,0.637087142781396,0.514574917474714,0.452850953812085,0.433846864982609,0.899093097593157,0.618729407711186,0.588996455167038,0.448427138233645,0.389905310174592,0.566365058060993,0.460282778135651,0.211105799211391,0.381500244445527,0.279647340621027,1,0.603489242575549,0.474063246171884,0.473463379056105,0.0967084550824054
r_0563,0.534386892414496,0.503186946280435,0.524471187843084,0.615176756396888,0.657224249102346,0.334372994112307,0.39515499912249,0.376771249462599,0.419004959339134,0.457586462218618,0.377640343010085,0.454310005064102,0.482072862731207,0.550405144227048,0.541046416761446,0.85144659509055,0.829004480185534,0.862282473670649,0.740802979655653,0.64693662932986,0.460889767353537,0.656393632717111,0.737215456992962,0.669013924876794,0.573397083444774
