Row,P0_05,P0_11,P0_16,P0_22,P0_30,C0_05,C0_11,C0_16,C0_22,C0_30,N0_05,N0_11,N0_16,N0_22,N0_30,L0_05,L0_11,L0_16,L0_22,L0_30,U0_05,U0_11,U0_16,U0_22,U0_30
r_0005,0.0503484827393791,0.103654185382962,0.143445581793845,0.188755218564734,0.238681637545568,0.0359457608994317,0.0688664804689171,0.113541653509266,0.161547083532031,0.228811706242336,0.0216120672027539,0.0777518180005615,0.108631895043553,0.184212339712239,0.18660792143875,0.0438857240958988,0.0936880203121561,0.138757361526019,0.191851892103232,0.247515616844346,0.0633126945304485,0.124658966176575,0.166840107112589,0.212201474735387,0.251076048001918
r_0007,0.00380072737718113,0.00789519293225042,0.010708206250788,0.0161332284251116,0.0212633208419079,0.00268613907637461,0.00642305731650503,0.00918854834124174,0.0128813861230549,0.020981385871406,0.00198092141522225,0.00583238250733795,0.00833309195422582,0.0143851139022881,0.0176428025983391,0.00509489685445512,0.0108650607795883,0.0152217217063376,0.0203863225402739,0.0218887926800432,0.00286410188444643,0.00597494065588087,0.00931102862256797,0.0144844088715219,0.0187109134636628
r_0016,0.00765718489657142,0.0164145361162728,0.0240164687863645,0.0373589365381194,0.0545220371407616,0.00739073712150478,0.0177975343421997,0.0251013326399326,0.0348719862708174,0.0491362457454801,0.00571570800843743,0.0162314915033801,0.022733103469805,0.034920121330198,0.0374267075310164,0.00590959288260572,0.0141126962568596,0.0222395460945723,0.0339300010438005,0.0480129748432543,0.00670796956823149,0.0142638384973975,0.0198850569913754,0.0327114054829213,0.0394094884475715
r_0018,0.0106042995560154,0.0230937705146462,0.0338687898492086,0.0520922026189708,0.0763185628851012,0.0107894482883482,0.0261528836993187,0.0369227750684139,0.0508331886426922,0.0716540602526527,0.00830961201406824,0.02382397714339,0.0332421312122826,0.0500265455964487,0.0523721188162274,0.00810600154083086,0.0190378728153736,0.0296101438988292,0.0444391425818843,0.06377793824549,0.00932212476341573,0.0204823983607059,0.0285795718176611,0.0471215515339138,0.0566702600213217
r_0023,-0.0113334249194437,-0.0247249754907713,-0.036246289140184,-0.0562626871105627,-0.0821942386762515,-0.0112998130371349,-0.0272746168489721,-0.0384936804119099,-0.0532914536431275,-0.075098850959969,-0.00873486879943796,-0.0248353008183692,-0.0347749565668897,-0.0528157182505328,-0.0563905397984978,8.89791617804651e-09,-9.01235686737561e-09,-2.12551989555625e-06,-5.73369426082303e-07,-1.32026429360611e-08,-0.0099334631882622,-0.0216764454713838,-0.0300696965940926,-0.049839036971945,-0.0598706046781519
r_0025,0.0114928373342171,0.0247769549853174,0.0360006947887825,0.0562412104647218,0.0821821555713347,0.0113009392483666,0.0272732625542445,0.0384887084574852,0.0532805784795408,0.0750925393944286,0.0087343407114978,0.0248329207244951,0.0347893331377201,0.0527954057538105,0.0564076430430239,6.81076379797876e-11,2.00476794251608e-09,7.16361917428164e-09,2.49136436366467e-08,5.79857173451788e-09,0.0100175390979795,0.0216840021438186,0.0300304646360106,0.0498133817765033,0.0598246775327357
r_0027,0.0106649664828437,0.0231453280859578,0.0338787180477853,0.0519278827292885,0.0763429937888682,0.0107891343271139,0.0261549489502233,0.0369223672065141,0.0508247796807185,0.0715902700240687,0.00831473522511838,0.0238218160482989,0.0332353882165089,0.0500473789694155,0.0523809620572888,0.00811043620037355,0.0190250887727925,0.0296979956515124,0.0445158507467955,0.063772504590515,0.00947722408071379,0.0205453620921447,0.0283596965419479,0.0472615108486107,0.0561180254120183
r_0029,0.0116211508578652,0.0246098611404314,0.0362269667136256,0.0561982648449115,0.0821772442796335,0.0113015354872494,0.0272775421997926,0.0384859602886396,0.0532788573494782,0.0750866781723864,0.0087510117980415,0.0248181360657808,0.034780651408785,0.0528023473200705,0.0564214708318536,8.28896643925697e-09,2.925632465675e-09,5.76469541461958e-07,2.58293329651187e-07,2.69018349570891e-08,0.00995250858256565,0.021758055066865,0.030153698475774,0.0498166716419322,0.0597759243535869
r_0032,0.00371971486557998,0.00745710715456498,0.0102523631222706,0.0145565848138599,0.019366808310571,0.00339276660004746,0.00741554250822615,0.0101718683226892,0.0143592080310977,0.0175532130694957,0.00229212808470436,0.00588223251931915,0.00851235220347128,0.0122344686278898,0.0133015709405447,0.00294115406782062,0.00576222268531246,0.00781859781193974,0.0112963258393455,0.0154223283924499,0.00271708861617042,0.00534296869864994,0.00773680476789145,0.0112779790954875,0.0135926192638135
r_0039,0.0105608873224216,0.0224393919916715,0.0324197055271063,0.0500664324299935,0.0722453441478993,0.0102013568136655,0.0244458871164782,0.0344574924452083,0.0477569779617964,0.0669131320080267,0.00794384929609037,0.0224494700665036,0.0314992931018818,0.0480086603583657,0.0513706145055113,0.0118714717861577,0.0267881561152038,0.0373567755022255,0.0511264503550016,0.0662718629207106,0.00911311466400429,0.019371139011772,0.0270495641410234,0.0444746318033124,0.0531189653922757
