Row,rMat_valid_normalized_ori1,rMat_valid_normalized_ori2,rMat_valid_normalized_ori3,rMat_valid_normalized_ori4,rMat_valid_normalized_ori5,rMat_valid_normalized_ori6,rMat_valid_normalized_ori7,rMat_valid_normalized_ori8,rMat_valid_normalized_ori9,rMat_valid_normalized_ori10,rMat_valid_normalized_ori11,rMat_valid_normalized_ori12,rMat_valid_normalized_ori13,rMat_valid_normalized_ori14,rMat_valid_normalized_ori15,rMat_valid_normalized_ori16,rMat_valid_normalized_ori17,rMat_valid_normalized_ori18,rMat_valid_normalized_ori19,rMat_valid_normalized_ori20,rMat_valid_normalized_ori21,rMat_valid_normalized_ori22,rMat_valid_normalized_ori23,rMat_valid_normalized_ori24,rMat_valid_normalized_ori25,rMat_valid_normalized_ori26,rMat_valid_normalized_ori27,rMat_valid_normalized_ori28,rMat_valid_normalized_ori29,rMat_valid_normalized_ori30,rMat_valid_normalized_ori31,rMat_valid_normalized_ori32,rMat_valid_normalized_ori33,rMat_valid_normalized_ori34,rMat_valid_normalized_ori35,rMat_valid_normalized_ori36,rMat_valid_normalized_ori37,rMat_valid_normalized_ori38,rMat_valid_normalized_ori39,rMat_valid_normalized_ori40,rMat_valid_normalized_ori41,rMat_valid_normalized_ori42,rMat_valid_normalized_ori43,rMat_valid_normalized_ori44,rMat_valid_normalized_ori45,rMat_valid_normalized_ori46,rMat_valid_normalized_ori47,rMat_valid_normalized_ori48,rMat_valid_normalized_ori49,rMat_valid_normalized_ori50,rMat_valid_normalized_ori51,rMat_valid_normalized_ori52,rMat_valid_normalized_ori53,rMat_valid_normalized_ori54,rMat_valid_normalized_ori55,rMat_valid_normalized_ori56,rMat_valid_normalized_ori57,rMat_valid_normalized_ori58,rMat_valid_normalized_ori59,rMat_valid_normalized_ori60,rMat_valid_normalized_ori61,rMat_valid_normalized_ori62,rMat_valid_normalized_ori63,rMat_valid_normalized_ori64,rMat_valid_normalized_ori65,rMat_valid_normalized_ori66,rMat_valid_normalized_ori67,rMat_valid_normalized_ori68,rMat_valid_normalized_ori69,rMat_valid_normalized_ori70,rMat_valid_normalized_ori71,rMat_valid_normalized_ori72,rMat_valid_normalized_ori73,rMat_valid_normalized_ori74,rMat_valid_normalized_ori75,rMat_valid_normalized_ori76,rMat_valid_normalized_ori77,rMat_valid_normalized_ori78,rMat_valid_normalized_ori79,rMat_valid_normalized_ori80,rMat_valid_normalized_ori81,rMat_valid_normalized_ori82,rMat_valid_normalized_ori83
r_0080,0.817682234788757,0,0.947794081841329,0.955695357973364,0.958464853581097,0.937412000838045,0.831052456140852,0.81171801604843,0.843391324281077,0.986871090388071,0.999042305031288,1,0.99656922413896,0.993409215511034,0.986177400892567,0.974560275281939,0.90690582599136,0.78125226403397,0.774745288905806,0.721704759692456,0.736617575327092,0.807376197238727,0.808626629944333,0.808542285560689,0.808402769269507,0.809161742772031,0.83247367050138,0.744977421759325,0.691865318684243,0.703226241204682,0.584219517554322,0.599881166988705,0.535967692216851,0.58801314775768,0.622117142881541,0.619462530575744,0.351765295367546,0.460682349543191,0.450653521431815,0.44466876758187,0.427595558305656,0.342698085899875,0.066721856506896,-0.0535456424755976,-0.0492054971269559,-0.0463008345381327,-0.0555277081834923,-0.0637291328908695,-0.0776457864599721,-0.079617949185176,-0.0943093083071609,-0.110741033701752,-0.116046902371315,-0.0554705985878521,-0.0480769838696861,-0.0490324061816551,-0.0491123897326326,-0.0491400017373945,-0.0491124456794292,-0.0490849861142252,-0.049082940600673,-0.0490743942447314,-0.0490340044898941,-0.0490239957921401,-0.0490812402794541,-0.0490252226790815,-0.0490249596688093,-0.049039916719689,-0.0490251900590356,-0.049025196733021,-0.0490251035389886,-0.0490347433710863,-0.049025190371673,-0.0490251903865161,-0.0490251903716783,-0.0490251903661612,-0.049025190368358,-0.0490251903700316,-0.0490251903775548,-0.0490251903716759,-0.0490251903732473,-0.0490251903719966,-0.0490251903731695
r_0109,0.64567986823542,0.508541804197882,0.508500234997459,0.507868365624906,0.491206314902775,0.418765751246117,0.408283606317367,0.417879648678468,0.400819288422808,0.63126903575243,0.707163478799558,0.709735022859815,0.70981841785961,0.709820085116537,0.709818757374683,0.70977011255508,0.708285538370708,0.685513210156711,0.664125649648125,0.663441637274837,0.658002830712943,0.614981513889175,0.440191261833696,0.245995799136501,0.0853775507935477,0.0169468558291638,0.0132192852065365,0.0183559746232589,0.104532751282681,0.174084252120517,0.0776894694984247,0.0367339212528815,-0.234882809051058,-0.258139893979563,-0.221108082144521,-0.260147569844907,-0.115209202441655,0.188086684831894,0.154869424664031,0.15114131464442,0.187959982409314,-0.0909958733819373,-0.298787907639561,-0.144008709775631,0.0956300222566933,0.878465605070608,0.914279882009767,0.888274958725297,0.88077926170274,0.885056740338999,0.88581963552785,0.881351348953323,0.885369769041927,0.886255100394529,0.88829677823166,0.890286462597981,0.890369275557381,0.891512756352039,0.92167244838907,0.994661750586761,0.999825933091564,0.99998066337781,0.999985543372219,0.999985697677732,0.999985702557445,0.999985702711818,0.99998570271763,0.999985702745663,0.999985703627264,0.999985731477775,0.999986584863157,1,0.999964145735751,0.99995995833011,0.999959821724864,0.999959817400258,0.999959817264359,0.999959817259634,0.999959817259499,0.999959817259182,0.999959817259491,0.999959817259494,0.999959817259681
r_0115,0.923851147717015,0.769626137237937,0.769866795897619,0.772237928649839,0.797653235407688,0.875606744232257,0.913094788836306,0.918019545956437,0.918274250360416,0.919052466968273,0.921521003871128,0.921813383491048,0.921037754657806,0.910240031356142,0.908807826097467,0.907952315178404,0.904786059250464,0.904440633052444,0.904499294871345,0.906561004831576,0.92259522142611,0.926789528755447,0.936527420696252,0.946707128104792,0.952708766749813,0.951370237885457,0.945412415050919,0.951036175838058,0.945519658270008,0.935054373973257,0.941722115982912,0.931815438048301,0.932970500252133,0.934860009797081,0.941469337727453,0.952700426947763,0.957679758283978,0.972112615180923,0.982346641840997,0.991156735124631,0.994663493223656,0.993882550280979,0.968954164494287,0.968161750032685,0.976607998165303,0.976425166975387,0.973150988138303,0.973038830402497,0.97665635258441,0.979715504031417,0.979490211680023,0.970126526017551,0.965846318205862,0.965504104772435,0.965501350643688,0.965513048410589,0.966609363500075,0.968857643317898,0.96938272163918,0.969699480790355,0.977351986930083,0.997291329349164,0.99896495706787,0.999997777194019,0.999999148552876,0.999999191911638,0.999999193282889,0.999999193325554,0.999999193327619,0.999999193327662,0.999999193327664,0.99999919332763,0.999999192927573,0.99999918869784,0.999999106207233,0.999996590536759,0.999999193259529,0.999999193327664,0.999999169513271,1,0.999999193327663,0.999999193327663,0.999999193327664
r_0118,0.933019318344649,0.837629783705144,0.864387322068714,0.92321249596233,0.930618012721372,0.9234524647399,0.922978992346716,0.923730906899597,0.926196467204963,0.926490050563543,0.925721467882155,0.915075557049564,0.913692719571458,0.910815356094101,0.909776876524961,0.90962052496746,0.90968210316498,0.911732719066952,0.927743801526896,0.931758640747736,0.940724033142126,0.950440086056958,0.956397763320935,0.945366440641955,0.943064397485805,0.931598944196498,0.926454028789426,0.925574742310619,0.938431748614671,0.95309209156521,0.9581676444791,0.939947134439227,0.934367571713222,0.954422247253616,0.95714454183216,0.960335962313055,0.973759106663353,0.976296238432923,0.978179181090229,0.987769885403882,0.997954570128251,0.999813553848141,0.994559734266287,0.964226363732586,0.9611426947173,0.966282501901928,0.969663936827981,0.973992852018608,0.977602962874577,0.974548839661058,0.972332306179858,0.972025817860456,0.970947503378689,0.967750615288453,0.968963099557733,0.969241715574645,0.969775199154839,0.977412455719348,0.997287928658261,0.998952287316805,0.999984936744072,0.999983241808104,0.999983284748651,0.999983286106588,0.999983286149529,0.999983286150887,0.99998328615093,0.999983286150931,0.999983286150931,0.999983286150924,0.999983286153665,0.999983302972507,0.99998315525333,1,0.99998328613108,0.999983285949076,0.999983286150931,0.999979837736866,0.999983286150932,0.999983286150931,0.999983286150931,0.999983286150931,0.999983286150931
r_0151,0.800007049834069,1,0.998780226102378,0.967698785140658,0.912045247928688,0.892170086335228,0.902425224610534,0.892821767988647,0.890062468379707,0.896751683895476,0.884083332011583,0.842397767602305,0.821975430685093,0.783685252934753,0.824272752110676,0.829452746604717,0.833847474349285,0.835760862997172,0.841414316214285,0.825776641969471,0.712657347743688,0.641833879507771,0.648487503926612,0.640558067421937,0.653391268664286,0.662969921269591,0.660967947573088,0.629513805879774,0.666627056674275,0.792026406608096,0.775421337277247,0.590832307596724,0.382889813191504,0.324541808010731,0.360589886372976,0.314367171981828,0.29121722911687,0.181362737756606,-0.234825345333913,-0.266078431945242,-0.270209041438874,-0.27480750563178,-0.284955213708858,-0.286805942801744,-0.290853074559233,-0.273669639111225,-0.252687786217387,-0.262650621591036,-0.278403818830206,-0.28795564403061,-0.298750395580716,-0.310033453501534,-0.303602525907666,-0.152307899019407,-0.0104626137044945,-0.0042472387424125,-0.00342429709037222,-0.00420384969817832,-0.00380529525139827,-0.00420718159539626,-0.00379617770892083,-0.00420896697621765,-0.00420896697048725,-0.00420896697435585,-0.00420896697730116,-0.00420896697534642,-0.00420896697649493,-0.00420896697818797,-0.00420896696996415,-0.00420896697621605,-0.004208966982106,-0.00420896697632704,-0.00420896697706713,-0.0042089669754473,-0.00420896697621685,-0.00420896697621752,-0.00420896697817742,-0.0042088333612576,-0.00419094247805556,-0.00420896697758866,-0.00420897210123367,-0.0042089130353744,-0.00420896697256667
r_0152,0.850205721119571,0.769372565736114,0.772794682612065,0.810342397089075,0.89175554947705,0.898425382778797,0.898637132040736,0.898598983478391,0.897430982071158,0.89219624029884,0.888465325700817,0.885715828282244,0.725559069000158,0.641318946695476,0.852813400339938,0.854223126542216,0.865207926828487,0.86519670658528,0.864911142295087,0.855970338228189,0.69092548893862,0.651466526951208,0.663836183916401,0.665716805583809,0.704614304943255,0.824525767416431,0.845171458941571,0.854657428689877,0.892421385603984,0.996103006339948,0.977869052791848,0.954491157314125,0.980772609108648,1,0.997877158192618,0.994255619640063,0.966328830511336,0.792517512193341,0.668071538124052,0.662427657173146,0.661116438100305,0.660992024072547,0.662618927398208,0.679542678946401,0.691600948083137,0.690662874764499,0.67715155562649,0.643157308062044,0.606147728656571,0.59984757475529,0.514058567815535,0.385284744887055,0.337195093695897,0.225355158056583,0.192211135281721,0.147159865215647,0.138000256192922,0.137642102256679,0.137630782516668,0.137646527832959,0.13765669534668,0.137930900307708,0.139279315583948,0.139514515871062,0.139524607789137,0.139524928702808,0.139524938855445,0.139524939173712,0.139524943328648,0.139524939184198,0.139524939184211,0.139524939184211,0.139524939184211,0.139524939184211,0.139524939184027,0.13952493918498,0.139524939184211,0.139524939184211,0.13952493918421,0.139524939014468,0.139524939184211,0.139524939184202,0.139527256439843
r_0153,0.801411126293381,0.840999647001701,0.844930832943609,0.878557810602266,0.885748018837136,0.880320399208536,0.879878482702305,0.876326649093133,0.873173550153752,0.872764975632649,0.853296278983721,0.626017643129789,0.721025053503221,0.835502065193512,0.840918023443853,0.847038588251668,0.846988848028351,0.845420741360867,0.800003353352186,0.632657100402999,0.64917499590305,0.650864320733811,0.658785885479551,0.761452402363349,0.817623536933284,0.835286060153111,0.835340490902396,0.837089147562237,0.882067987296299,0.925892773258613,0.959938142322972,0.954837161467321,1,0.979185154488326,0.965307068318736,0.914059363673625,0.63070871758174,0.638719810609028,0.646415949143299,0.646551416904581,0.646875155129896,0.652920485898307,0.672930081183878,0.680126665356606,0.669330812198254,0.665972625222996,0.666130531890585,0.669014020738288,0.631530668336115,0.529070803967988,0.510446293291379,0.505736832962539,0.437138077063192,0.355465318168727,0.279974795616167,0.203552487778049,0.169673212761103,0.140675807832586,0.138856538860296,0.138794626176715,0.138792675157565,0.138794523734407,0.138848954697399,0.139714566528098,0.14055815553068,0.140611753100558,0.140613500458203,0.14061355576849,0.140613557518061,0.140613557572624,0.140613369998204,0.140613557575081,0.14061355757443,0.140613557572384,0.14061355757443,0.140613557574333,0.14061355757443,0.140613557574052,0.140613541740271,0.140613557574429,0.140613557574429,0.140613557557323,0.14061355757443
r_0195,0.928382495753868,0.971631889366589,0.971631821070185,0.971631369333815,0.9716238722887,0.971383955831024,0.965176701235317,0.935594992568094,0.907258508647942,0.887803896507624,0.820680728994585,0.80631190431708,0.80936418079508,0.84724066207072,0.866115047536422,0.867181243458429,0.896959996651239,0.947447568512575,0.951143959675228,0.963229461807436,0.974518804613002,0.970737107578503,0.966877101482358,0.966697807098426,0.963695506315043,0.956278550779401,0.955565969247007,0.955535254147598,0.955538510624752,0.955538067068746,0.955645645786048,0.955790052032538,0.954505160190522,0.957971775414333,0.945700143421603,0.944679457637893,0.958459994201251,0.991066406344972,0.996952845165032,1,0.986215146159589,0.952658353303,0.940361786023006,0.937006928426693,0.935743567650803,0.908054777838052,0.914850144915579,0.929837107349116,0.910865917807075,0.879071419737613,0.855035118870516,0.848840494469502,0.846329770185728,0.833578841823017,0.830943067463411,0.831678131961909,0.833515502841419,0.832724159724953,0.831080919629879,0.83023563491001,0.830163061466009,0.829665188838635,0.827866662189949,0.827789900133835,0.827789900133836,0.827789900133999,0.827789900134,0.827789900133836,0.827789900132939,0.827789900133867,0.827789900133719,0.827789901225734,0.827789900144497,0.827789900133747,0.827789900133803,0.827789900382284,0.827789900133803,0.827790190847668,0.827789900133714,0.827789900134298,0.82778990013366,0.827789900133468,0.827789900133219
r_0207,0.670007483690083,0.88881267222628,0.889312273997501,0.896048723530876,0.932604188591018,0.936966745450101,0.94053948271938,0.946480991972572,0.940729123090633,0.783570390486343,0.602176918638377,0.595674931801451,0.59880995266299,0.605410204716291,0.631514410699858,0.644195854994066,0.648669942347971,0.639866218936098,0.634896333415482,0.624060121922123,0.627966644933244,0.651519357580866,0.640628603921479,0.587347247105476,0.576290085135255,0.575991955154212,0.579399838344178,0.668645956045936,0.953501029634601,0.97914431558887,0.981790174562949,1,0.908655190112812,0.898488367445943,0.901677055246595,0.834696333931331,0.697012344680235,0.674188165202753,0.693699337973134,0.768413867186467,0.885284119783281,0.939138595706404,0.969676644293534,0.994793351558777,0.949958797114455,0.655946219789138,0.481503988737053,0.448970879019479,0.416606138679272,0.416060485527679,0.383491251619383,0.313741790974407,0.304575599678592,0.324297282043165,0.345814998484465,0.442861323120358,0.579325130074188,0.579326728763354,0.579313497291812,0.579337186185049,0.579325928259888,0.57932587060292,0.579317295469637,0.579331776591634,0.579325942749834,0.579325944126797,0.579325942739813,0.579325942741443,0.579325942740009,0.579325942731811,0.579325942738897,0.579325942741285,0.57932594273688,0.579325942738065,0.579325942743456,0.579325940022155,0.579326437045945,0.579331894487756,0.579325942738292,0.579325942769095,0.579325942740372,0.579325942739145,0.579325942739352
r_0208,0.65106128590748,0.925786309096671,0.925972269027023,0.928558575672979,0.948200953393912,0.95731765243316,0.955607191206189,0.788170807686043,0.596043611410897,0.589644565811974,0.590569697645175,0.596671192530736,0.627001961050671,0.642164632921837,0.64372486568175,0.623500242926838,0.623437822984303,0.623532165551581,0.62556351430621,0.649914845990929,0.641798450173526,0.589352851092681,0.578374257672586,0.57796742826961,0.577950914313025,0.577953619294271,0.577957859385164,0.578067374497076,0.581539386137062,0.672012724739098,0.961746481001134,0.988661230599341,1,0.965375049036547,0.592231295225446,0.616965485164973,0.672958662260864,0.731029056035444,0.850972611465614,0.925887100255449,0.94396196820021,0.975678846464922,0.942837144543632,0.675277800876801,0.483184907524511,0.467095314124737,0.476982497440555,0.486388438604471,0.459438092424338,0.40272395294682,0.368865401885893,0.383814535631936,0.394848660827148,0.452301353658005,0.581497647309749,0.581214220543487,0.581103368484945,0.581206953582276,0.581218512424208,0.581205784730989,0.581205784903278,0.581205784218885,0.58120577438635,0.581205291638388,0.581200927836762,0.58120578492523,0.581205784925231,0.581205784925224,0.581205764031727,0.5812057849293,0.581205784924081,0.581205784928142,0.581205784918176,0.581205784927668,0.581205784925231,0.581205784924472,0.581205784925215,0.581205784922036,0.581206033332641,0.581206205249774,0.581205784920804,0.581205784923789,0.581205794008729
r_0214,0.70442142627365,1,0.998892137146985,0.983521528368076,0.836952898886453,0.716934897558499,0.733228887283281,0.734454207354393,0.735154104910192,0.735335332571655,0.735209847949324,0.734248578319386,0.727137574627521,0.71602702550393,0.711762880316498,0.700068236254297,0.700056930740422,0.700189924001894,0.701105312121221,0.693853126494086,0.691877296290318,0.689992550633043,0.708333309630833,0.72297396696833,0.734994111164684,0.755936955879272,0.746172564652491,0.751826443683034,0.752675685319386,0.735916032299286,0.705842890324331,0.723798584311683,0.728827908488692,0.72697552934932,0.710289688483386,0.695783635029875,0.693661994194378,0.678241811553241,0.669905095715256,0.668006454265419,0.650310948565094,0.646253561098779,0.650005987202229,0.651586092216944,0.659689806013947,0.66069286570879,0.661176099995835,0.66132531772137,0.664127113083305,0.673602355357814,0.676206390228206,0.688570184430998,0.692665357748609,0.692735385102323,0.692718053951833,0.692736527633154,0.69273242448429,0.692737009569989,0.692732328769746,0.692732328769803,0.692732328769929,0.692732328769804,0.692732329076888,0.692732329413873,0.692732286913721,0.692732328769805,0.692732328769805,0.692732328769849,0.692732328769789,0.692732328769805,0.692732328765517,0.692732328769909,0.69273249646971,0.692732275049874,0.692732328769804,0.692732328769805,0.692732328769805,0.692732735996829,0.692732328769805,0.692732328774602,0.692732328769806,0.692732328769805,0.692732328769805
r_0215,0.797248162767659,0.395205272051845,0.422356481002997,0.514517863164482,0.574109784722967,0.679536027067276,0.697143457376073,0.708073017509458,0.749486918167777,0.757001196002176,0.76414726234379,0.793895365213871,0.8286191665651,0.831839488380276,0.839462048241077,0.852660158456963,0.852704139199858,0.853615670353127,0.87802399826036,0.981081233195405,1,0.78238067084783,0.648116184868512,0.654557363444698,0.664965319680446,0.667783401290634,0.659970216977545,0.661938213459199,0.670715205842886,0.671755769182932,0.650162774944695,0.678977644157287,0.743491975016169,0.753984171380136,0.756869884734704,0.741893279949351,0.736578326341629,0.782611017400458,0.80885664128712,0.86500540412618,0.916722814760241,0.997724743166946,0.986809488069281,0.940145925432738,0.811141409676056,0.815922577318146,0.835041649136627,0.815974961440883,0.744516829605028,0.623245411314333,0.515980890195919,0.397662616523153,0.406252034938036,0.459511793939959,0.473324076483321,0.479083823814236,0.480157609246925,0.479894519415085,0.469898965692415,0.408239406059006,0.414951056662954,0.633714019675771,0.740464014768047,0.745754778516751,0.74590016155814,0.745904761339871,0.745904906794973,0.745904911394425,0.745904911550307,0.745904909956163,0.745904911549721,0.745907124870868,0.745904911549729,0.745904911901828,0.745904911549709,0.745904628196951,0.74594858063623,0.745904911549732,0.745904911549769,0.74590491154973,0.745904911549916,0.745904911542309,0.745904911549727
r_0216,0.430280311129841,0.431008839247914,0.431008839468994,0.431008859142129,0.431008836266342,0.431008846779825,0.431009063910442,0.431015932362193,0.431232988355736,0.437711848553982,0.505057561782519,0.516827404746365,0.514196736219107,0.511714956316099,0.448472029063433,0.347647476661238,0.347624387893599,0.346898538283859,0.328588694811992,0.339288322734593,0.324336796556312,0.332354734772801,0.350811801939532,0.442596604126395,0.440601878735675,0.44739669357043,0.44520982416473,0.435394953281162,0.426974044107711,0.590918841274827,0.611172268571239,0.683438389931585,0.661768766234994,0.737006674075572,0.884580656437286,0.730508761382616,0.774592853491401,0.785553344664023,0.818115200054762,0.982918229274047,1,0.940171332260343,0.931655189723758,0.849296195173622,0.563929585884612,0.615347343756501,0.631594818163668,0.654256982467847,0.675819831229129,0.685936786134081,0.691029979289903,0.691045812208259,0.69108239725655,0.6921818867938,0.69689009848481,0.697910744811218,0.698721278930214,0.719245192334031,0.779948129911953,0.787108371010723,0.787370504602129,0.787378837651596,0.787379194363052,0.787382144533047,0.787479179381928,0.789426887739468,0.791146994691075,0.791104414009221,0.791104414039099,0.791104414039902,0.791104414039631,0.791104414043273,0.791104414039645,0.791104414039467,0.791104414038965,0.791104414039638,0.791104414039005,0.791104411314807,0.791104395432594,0.791103722460077,0.791104414041148,0.791104414194342,0.791104418114699
r_0219,0.769496538324343,0.583189780640856,0.581683755190555,0.582690910155258,0.653215761644852,0.667582066581824,0.678168579992109,0.718656998048867,0.72575401966628,0.726019151300793,0.726283464017931,0.733025297958028,0.762134351315063,0.79554995309663,0.799165477061686,0.806659522392048,0.819352006738489,0.819381285807766,0.82028006240297,0.844012381483607,0.944234903644675,0.962800123500967,0.751772323369815,0.620380059757596,0.626815219317441,0.63702700239508,0.639728208520624,0.632534057212611,0.634501260726014,0.643077551276338,0.644119824558005,0.624121792080933,0.650617199690469,0.714824453742643,0.721270808980006,0.707414547667024,0.690808163626215,0.726148893417548,0.81041821304465,0.847465272523668,0.917098543796437,0.946371775568274,1,0.931190309456676,0.804385389810384,0.803955769006532,0.809272094029688,0.769556700705714,0.70675579577613,0.629147828120985,0.533612101142207,0.473704903116219,0.439224875720156,0.451978220774852,0.452481629920969,0.453471814691046,0.458894279847584,0.45995272429784,0.460026974932232,0.449862872214372,0.390021311136231,0.396764858233107,0.612253890212099,0.717779115862097,0.722995637730702,0.723139714995589,0.723144273474428,0.723144417501391,0.723144422187106,0.72314442233136,0.723152086544954,0.723144422337313,0.723144423697559,0.723144424337636,0.723144304042769,0.723187520839287,0.723144422338438,0.72314442233315,0.723144422336069,0.72314442233588,0.723144422335698,0.723144422336069,0.723144422336067
r_0225,0.980986522485451,0.83310486538772,0.859259263073999,0.943648620229408,0.9736070995777,0.976247629991459,0.983658052043738,0.988382463396204,0.983676308826448,0.982553219831002,0.983211094072824,0.985237971734634,0.985353816488429,0.985309362798245,0.983990045597654,0.977887375553807,0.975953835299239,0.974794502514112,0.976232730050035,0.975902777837144,0.974410773706834,0.974102540114272,0.9728324066641,0.953285503577769,0.9485311112261,0.948435939457901,0.947128108410799,0.939387021710013,0.938089544564255,0.97468669938672,0.97956605136195,0.976374974388397,0.982727732569102,1,0.998948206472142,0.990113050917108,0.976985738296524,0.919596400604489,0.900484120912915,0.912645082394147,0.900174952713351,0.886536177821258,0.870646524169838,0.843434384006016,0.841722333358178,0.696587284116422,0.286290792437926,0.257721909274331,0.256809078262137,0.256608335939335,0.256459232296075,0.256526260006319,0.256515572854103,0.256515674432715,0.256514311652115,0.256475805982131,0.255297796949826,0.239128620034052,0.227769318719889,0.286235404128301,0.478880416005488,0.501248674668691,0.501991910859275,0.502083494755419,0.502065113570344,0.502009861749905,0.502016229245621,0.50201622926916,0.502016229269903,0.502016229269926,0.502016229269928,0.502016229269928,0.502016229269928,0.502016229269928,0.502016229269928,0.502016229269927,0.502016229269982,0.502016229269927,0.502016229269928,0.502016229269928,0.502016229269928,0.502016229269928,0.502016229269928
r_0278,0.945129848141782,0,0.897918032337971,0.899312066849534,0.916925015989716,0.956313967620574,0.991054181918782,0.999343172579747,0.999958976466875,1,0.999411204583081,0.997034835782998,0.99516010637949,0.997785720436933,0.977662297717634,0.963179480469618,0.947545769482099,0.766047053159368,0.662074856718849,0.642136913161857,0.520734075638919,0.426503990583963,0.424131260178639,0.457203655080684,0.485515115947757,0.477219451798449,0.521507034598675,0.47312265883439,0.459870187647198,0.517152189207962,0.554591487043949,0.673153359441453,0.729106406491695,0.724238969876354,0.709473291529298,0.685698064305658,0.662262654014215,0.503827652775939,0.276812171899916,0.236403018409415,0.225806462607259,0.225397235184592,0.230866075990683,0.242764669269842,0.243632698728003,0.243647401487937,0.243706286912048,0.243967344875558,0.243660215545583,0.24365312763051,0.243650220346678,0.243586442012692,0.24365142889441,0.243652525512361,0.243652400960622,0.24362983927326,0.243652589605487,0.24365258960611,0.243652589605631,0.243652589605632,0.243652589605614,0.24365258960563,0.243652589605653,0.243652589605631,0.243661317632919,0.243652589605626,0.243652589605176,0.243652578028382,0.243652589605528,0.243651008753109,0.243652589605725,0.243652589605682,0.243652589605632,0.243652589605631,0.243652589605721,0.243652589605631,0.243652589605137,0.243652589605604,0.24365258960528,0.243652589605488,0.243652589605446,0.24365258960594,0.243652589605141
r_0279,0.892199842970253,0.917928279161944,0.92609732110603,0.963195561507141,0.988419054978182,0.998304470294029,1,0.999889557790407,0.999713246472487,0.998840458245905,0.994568436694277,0.992086236372121,0.967038428595501,0.958803984105624,0.902221314237798,0.675813611980134,0.681195855357639,0.609388763569632,0.480565633245633,0.410617835134543,0.418138806949565,0.446728202794531,0.432269375242267,0.607638800275327,0.647976447517743,0.625328192905641,0.57197175357136,0.557456341011398,0.585566680812903,0.620569347265789,0.501031827216246,0.430904606769808,0.416757504531167,0.411845034968875,0.408291497152929,0.40543040073196,0.356478531372851,0.311859556500152,0.263711420753996,0.240831067835011,0.247613226933541,0.243890547293017,0.226794028968884,0.226841368622867,0.227239587764095,0.226844413712736,0.226822131733424,0.226799060792858,0.226820602283426,0.226671440019527,0.22682089229638,0.226792459863236,0.226820887352739,0.226820887353398,0.226820887353399,0.226820887353399,0.226820887353399,0.226820887353399,0.226820887353399,0.226820887353309,0.226820887352691,0.226820887352941,0.226820887353399,0.226820887353399,0.226820887353539,0.226820888870194,0.226820887353172,0.226840958286827,0.226820887353418,0.226820887329558,0.226820958313058,0.226820887353516,0.226820887353399,0.2268208873534,0.226820887353408,0.226820887353399,0.226820887353254,0.226820887353385,0.226820887353077,0.226820887353265,0.226820887353267,0.226820887353206,0.226820887353206
r_0300,0.772465652008174,0.441986929805971,0.442042221666544,0.442883807425195,0.465891130868065,0.634562781966114,0.72397400745966,0.728474628903774,0.727963577612645,0.72684639231613,0.77578789393545,1,0.979286173295593,0.992524453333932,0.87346985921926,0.734389258693376,0.720927377642728,0.74842964211662,0.806863301157046,0.756271089592662,0.713842668739399,0.519399844528423,0.28002886071451,0.298821896251629,0.262775871516031,0.322666208115303,0.436387552037762,0.411738479502236,0.402615936223437,0.363322725963189,0.362495913106579,0.383117203091038,0.402475941482221,0.461109898051434,0.712170825202253,0.732600409688847,0.677545569251849,0.592952585509281,0.580939959719253,0.536071029380543,0.484806431268572,0.465555064390193,0.447125922745389,0.490192934497109,0.496948105773717,0.496877139185536,0.497030046949549,0.498303999271233,0.502859810841892,0.515010059574515,0.515680143092328,0.515731851775874,0.515479265040608,0.515730080228266,0.515653703464843,0.515913323334901,0.519678130136263,0.533773496505024,0.536655282401472,0.536119211176174,0.517671688933377,0.390173222365475,0.354025791880213,0.352615032172186,0.352649776879226,0.352565272660702,0.352565156675238,0.352561571280451,0.35257472993007,0.352565230191656,0.352565230192204,0.352565230190836,0.352565230191668,0.352565230191609,0.35256523019161,0.352565230191633,0.352565230198042,0.352565230191609,0.352565230191609,0.35256523019161,0.352565230295011,0.352565230193111,0.35256528144605
r_0349,0.703442994491068,0,0.585765183839212,0.903617358356282,1,0.991983081635681,0.827659664593858,0.732861783959855,0.728230290829659,0.728082599954853,0.728111661154163,0.728031366945206,0.727445813379342,0.723754327549631,0.710811955634713,0.707047390460544,0.693328444221885,0.693322864774784,0.69335121198443,0.693917236116331,0.691388414452235,0.684381632153409,0.693319831868749,0.69401942363478,0.727284203384981,0.727899348962444,0.741366937943513,0.735756492793882,0.702537139306011,0.694109375827211,0.695545061463211,0.696196303990775,0.696640442660228,0.6926003606021,0.689150279332687,0.686769519931249,0.688110420843605,0.68273187041094,0.668574185412961,0.666672016950912,0.653175930762932,0.643893700005751,0.6408693838358,0.64037316025069,0.642854216031297,0.64932232626482,0.653064733823058,0.652998849960246,0.653072413728691,0.653710017080598,0.661409138423485,0.666607818580732,0.671988264835336,0.683598491835413,0.684124514341145,0.684136843850754,0.684038680555423,0.684135588752303,0.684135614204953,0.684135614215223,0.684135614082378,0.684135614296171,0.684135621619275,0.684135782767478,0.684135614215556,0.684135614215556,0.684135614215568,0.684135614215556,0.684135614215193,0.684135613858737,0.684135614215547,0.684135857391885,0.684135614215563,0.684135614215556,0.684135614215613,0.684135657459798,0.684135614215556,0.684135614215552,0.684135614215556,0.684135614215556,0.684135614215556,0.684135614215557,0.684135614215556
