Row,P0_05,P0_11,P0_16,P0_22,P0_30,C0_05,C0_11,C0_16,C0_22,C0_30,N0_05,N0_11,N0_16,N0_22,N0_30,L0_05,L0_11,L0_16,L0_22,L0_30,U0_05,U0_11,U0_16,U0_22,U0_30
r_0061,0.81008822743071,0.75146600124766,0.758800463416808,0.764103021121112,0.843792888334373,1,0.862641475804295,0.786302468585688,0.706853221638,0.616709740664825,0.892433829426967,0.792888334373051,0.776811335888067,0.710703145887176,0.782345601996257,0.55266019071384,0.724846270385884,0.795374743783976,0.949024151145174,0.512957846894216,0.827448533998752,0.959718385170662,0.735478121379556,0.829845824792799,0.778976918278228
r_0065,0.447188053415019,0.468381754654669,0.476729048006509,0.515579380653807,0.589910496338486,0.433599770257981,0.450179485952233,0.499593165174939,0.503135021299,0.49332312257694,0.255482697554205,0.332896185325229,0.359924376585459,0.475896233188149,0.559469678839803,1,0.882209352414684,0.860048820179007,0.754319628583736,0.586607954817403,0.370645670798832,0.684774804958599,0.656822859330876,0.573014885368305,0.523093859187288
r_0079,0.969936563390641,0.863234347706169,0.937206950445895,0.968465569550428,0.890245472097086,0.409717753056909,0.523168152983359,0.536517422083295,0.591146455824216,0.654445159510895,0.519279213018295,0.6427599521927,0.688388342373816,0.744745793876988,0.973154362416108,0.672685483129539,0.834366093591983,0.957892801323895,1,0.980877080077227,0.477107658361681,0.80055162269008,0.768051852532868,0.981612576997334,0.955042750758481
r_0091,0.566687797147385,0.490015847860539,0.394706814580032,0.374009508716323,0.189708399366086,0.810554675118859,0.633724247226624,0.466719492868463,0.425293185419968,0.391315372424723,1,0.548526148969889,0.435689381933439,0.271689381933439,0.262614896988906,0.324342313787639,0.267923930269414,0.202519809825674,0.379556259904913,0.489318541996831,0.800285261489699,0.433629160063392,0.280351822503962,0.648082408874802,0.428050713153724
r_0096,0.30224530227532,0.260340997778712,0.244383742570691,0.245845590442457,0.359728642612715,0.417692261511677,0.406946028696644,0.374197034279882,0.281875487782914,0.274293089992195,0.331572311940926,0.254169418262592,0.242786816353485,0.291847271417422,0.360268955994477,1,0.787686858377859,0.691781233115207,0.587590802665546,0.294909047247404,0.13557063096596,0.182595905625263,0.194626883592484,0.200906525784955,0.248829321006184
r_0097,0.273568818514007,0.245960211124645,0.247489511435918,0.268453105968331,0.283854378129652,0.202503721748545,0.218311002842062,0.198592502368385,0.231113817837326,0.219258357017188,0.145676004872107,0.130899986466369,0.142468534307755,0.152916497496278,0.203193936933279,1,0.710650967654622,0.607470564352416,0.441751251860874,0.257978075517661,0.175828934903235,0.258235214508052,0.287941534713764,0.229949925565029,0.206360806604412
r_0109,0.478837848449156,0.54161758932077,0.412004318806439,0.411410482921084,0.380776441181065,0.842915169504765,0.893688486174035,0.744552414605418,0.681565380409311,0.654151943462898,0.757873769723481,0.924175500588928,0.862755819403218,0.529593639575972,0.464414016489988,0.615135453474676,0.500539850804869,0.392770906949352,0.357160384766392,0.365267962308598,0.654937180997252,0.549273655280722,0.250476050255202,0.380064782096584,0.376316200593657
r_0112,0.142296855310292,0.162522831211859,0.165963441743243,0.142339331983519,0.168044798731363,1,0.72974924603905,0.492948872244326,0.186033669842978,0.178777238166707,0.144618913446699,0.20468092938961,0.225175924221615,0.201898707293245,0.172901298370312,0.211109065937956,0.214054115281691,0.232198734195138,0.228135132456426,0.207314483129681,0.121525762102312,0.176993217891175,0.199548331374687,0.177014456227788,0.232488991462189
r_0115,0.144882836678751,0.149893005570784,0.19883278804492,0.25156954637899,0.352480325404545,0.269590591564241,0.284711291891414,0.211884339906269,0.181996639844372,0.210858608188169,0.323812892386595,0.373048014855425,0.348961004509683,0.330904589265187,0.373702360951455,1,0.754726324166593,0.617331329029976,0.498098859315589,0.309682553718278,0.286373684675922,0.351065523034751,0.353983552922451,0.351383853567955,0.239066230435936
r_0118,0.156533676533677,0.172320892320892,0.251514371514372,0.236791076791077,0.438198198198198,0.31040755040755,0.278833118833119,0.255444015444015,0.167179751179751,0.172320892320892,0.28959244959245,0.286829686829687,0.297400257400257,0.251051051051051,0.403655083655084,1,0.662702702702703,0.752689832689833,0.497400257400257,0.386718146718147,0.284392964392964,0.400480480480481,0.419013299013299,0.343114543114543,0.242024882024882
r_0151,0.554182689628267,0.557030596890152,0.510176670567909,0.623641531516469,0.816585855208159,0.496828846904085,0.626818257816419,0.612495123446469,0.629827787995319,0.60692191941147,0.463439781530402,0.551786211893217,0.559048096750822,0.673800367831466,0.743075293986513,0.617065150755169,0.690464247896115,0.822326255364209,0.865852978877557,1,0.433366772557543,0.642980549517918,0.827787995318509,0.79663378476286,0.823663824332609
r_0152,0.554182689628267,0.557030596890152,0.510176670567909,0.623641531516469,0.816585855208159,0.496828846904085,0.626818257816419,0.612495123446469,0.629827787995319,0.60692191941147,0.463439781530402,0.551786211893217,0.559048096750822,0.673800367831466,0.743075293986513,0.617065150755169,0.690464247896115,0.822326255364209,0.865852978877557,1,0.433366772557543,0.642980549517918,0.827787995318509,0.79663378476286,0.823663824332609
r_0153,0.808849270664506,0.840032414910859,0.902512155591572,0.817341977309562,0.922771474878444,0.491653160453809,0.620664505672609,0.664732576985413,0.706782820097245,0.713444084278768,0.38952188006483,0.608492706645057,0.621734197730956,0.791329011345219,0.924068071312804,0.849108589951378,0.888816855753647,0.96871961102107,1,0.903808752025932,0.756661264181523,0.862155591572123,0.797471636952998,0.938897893030794,0.739230145867099
r_0154,0.339375975039002,0.317878315132605,0.342589703588144,0.61179407176287,0.550951638065523,0.561466458658346,0.736287051482059,0.710670826833073,0.711419656786271,0.874352574102964,0.645741029641186,0.645865834633385,0.744305772230889,0.949890795631825,0.853634945397816,0.842870514820593,0.944617784711388,0.847581903276131,0.94390015600624,1,0.470452418096724,0.538377535101404,0.683057722308892,0.771014040561622,0.869079563182527
r_0173,0.35502781030445,0.399956088992974,0.533665105386417,0.645894320843091,0.940500585480093,0.367278981264637,0.380305913348946,0.439915105386417,0.272793471896955,0.361815720140515,0.353915398126464,0.445257611241218,0.461321721311475,0.579222775175644,0.761087529274005,0.180324209601874,0.566122658079625,0.396296838407494,0.725958723653396,1,0.153684865339578,0.318618266978923,0.356304888758782,0.545228337236534,0.867644906323185
r_0175,0.0707024011316177,0.0550517802038018,0.0488405264551205,0.0524519042708296,0.066529955865328,1,0.931233676690808,0.809454381660206,0.237904452583874,0.190174207492226,0.15063475694321,0.133502443804353,0.1374141112415,0.0878189095535563,0.0976375899387172,0.165321290139042,0.126263883456017,0.102821537087744,0.0986807012552896,0.0775102829439446,0.0649652888904694,0.0806277633559736,0.0624365341836271,0.0694459261366555,0.0987518224814196
r_0195,0.788969813567862,0.573038339975264,0.398378452659063,0.388777426595209,0.270308277220466,0.715725344693326,0.699830516238377,0.492281617882827,0.599835096880583,0.462324217855343,1,0.656726673079566,0.604598964774861,0.395249874032339,0.324300306903028,0.425660757638221,0.325564564151894,0.25974989693555,0.28308826897531,0.315908570381567,0.891530392561037,0.798314323668178,0.45824744629197,0.379286335944299,0.47423388759104
r_0202,0.277919043573249,0.333930088602986,0.322399563053769,0.396103896103896,0.426052919043573,0.298482825585629,0.367186551765991,0.391066877048185,0.298291661609419,0.36661002548853,0.471082655662095,0.370281587571307,0.381417647772788,0.552190799854351,0.437371040174779,1,0.78425779827649,0.822824371889793,0.561536594246875,0.411123922806166,0.273610268236436,0.616094186187644,0.584840393251608,0.450509770603229,0.249945381721083
r_0203,0.32081625314635,0.309304802156478,0.316186894738594,0.397617225198842,0.324929282172452,0.298103098272821,0.314682684947918,0.263549535758262,0.20381377084096,0.215724316948983,0.192894642215031,0.334620120469899,0.291084561882259,0.299274518286798,0.276331991081234,1,0.704638619201726,0.717188061848256,0.529601650637292,0.390029618290126,0.36363938899797,0.437019534759892,0.399980032613398,0.360344770208659,0.315468068820926
r_0207,0.241383913402262,0.243774574049803,0.232323673608077,0.291733410999466,0.336585602640649,0.213203242561041,0.255351681957187,0.245424979369934,0.244502694043978,0.282000873743993,0.224061938740838,0.309645162856172,0.291199456337071,0.306635600213582,0.363720207756905,1,0.737342847434591,0.662831901364011,0.49281588272414,0.233352749866511,0.561307703509538,0.660404834716761,0.457332168341343,0.482330954808019,0.477598174845881
r_0208,0.230466544911174,0.207310863910565,0.27347390558415,0.282417399966794,0.58946261552936,0.137816149205822,0.151286734185622,0.110800265648348,0.135491726160828,0.119503016215618,0.354114782223698,0.383253085394875,0.328186396590846,0.295755160772594,0.39468149869943,0.978305384913388,0.982898887597543,1,0.66948918036416,0.314267530023798,0.297858210194255,0.586667773534783,0.513088715479551,0.470889368531739,0.254939398970613
r_0211,0.287353146255147,0.255805080843562,0.260488613490153,0.315296470247727,0.507992264277539,0.172567128441936,0.1939061451632,0.184473299917117,0.215021510044599,0.22396758363921,0.171527805186092,0.192564234124008,0.192708950020392,0.291734091118391,0.381076423149281,1,0.754469747799661,0.712041678178158,0.555748510084067,0.412203496862296,0.208482982726184,0.355659049348121,0.496007156858876,0.347318151320204,0.293089158148163
r_0214,0.200244132497364,0.289204534946087,0.303704525698644,0.210490299432207,0.093338142003736,0.0923690099687436,0.0950507684625201,0.0685309511919954,0.0817030091179789,0.0785126412546931,0.0863026873069596,0.125998261480701,0.144848249459025,0.12914054263996,0.0905139728864969,0.0848119994821432,0.0936636520002219,0.0923486655939633,0.0824576004734691,0.0725406425123453,1,0.523849155708447,0.228837226506871,0.291054023562485,0.155789824113633
r_0215,0.568716397849462,0.464269713261649,0.459655017921147,0.471454973118279,0.401579301075269,0.350940860215054,0.354821908602151,0.349098342293907,0.393441980286738,0.339902553763441,0.253573028673835,0.191397849462366,0.19729502688172,0.237914426523297,0.335287858422939,1,0.703517025089606,0.654793906810036,0.532599686379928,0.320413306451613,0.331255600358423,0.38555667562724,0.446790994623656,0.351299283154122,0.281210797491039
r_0216,0.463908025801922,0.519066216156918,0.505463162051867,0.576330685857212,0.718416780025451,0.466979683180482,0.593444205537759,0.641493703102374,0.54486813813682,0.527886260915354,0.42839966650577,0.558032384044934,0.505594804510948,0.497125806310062,0.61946553161613,0.830663916801966,0.956996796700162,1,0.900390539295274,0.740664355610163,0.385374522796086,0.621045241125104,0.921190047830094,0.698889815261749,0.56141120716135
