Row,rMat_valid1,rMat_valid2,rMat_valid3,rMat_valid4,rMat_valid5,rMat_valid6,rMat_valid7,rMat_valid8,rMat_valid9,rMat_valid10,rMat_valid11,rMat_valid12,rMat_valid13,rMat_valid14,rMat_valid15,rMat_valid16,rMat_valid17,rMat_valid18,rMat_valid19,rMat_valid20,rMat_valid21,rMat_valid22,rMat_valid23,rMat_valid24,rMat_valid25,rMat_valid26,rMat_valid27,rMat_valid28,rMat_valid29,rMat_valid30,rMat_valid31,rMat_valid32,rMat_valid33,rMat_valid34,rMat_valid35,rMat_valid36,rMat_valid37,rMat_valid38,rMat_valid39,rMat_valid40,rMat_valid41,rMat_valid42,rMat_valid43,rMat_valid44,rMat_valid45,rMat_valid46,rMat_valid47,rMat_valid48,rMat_valid49,rMat_valid50,rMat_valid51,rMat_valid52,rMat_valid53,rMat_valid54,rMat_valid55,rMat_valid56,rMat_valid57,rMat_valid58,rMat_valid59,rMat_valid60,rMat_valid61,rMat_valid62,rMat_valid63,rMat_valid64,rMat_valid65,rMat_valid66,rMat_valid67,rMat_valid68,rMat_valid69,rMat_valid70,rMat_valid71,rMat_valid72,rMat_valid73,rMat_valid74,rMat_valid75,rMat_valid76,rMat_valid77,rMat_valid78,rMat_valid79,rMat_valid80,rMat_valid81,rMat_valid82,rMat_valid83
r_0005,-0.477569141077554,0,-0.0680480191559972,-0.42154755932128,-0.421765115526331,-0.421743174026738,-0.421673756265015,-0.421674449382934,-0.421692513556603,-0.421974870890245,-0.421482401547044,-0.421571711470457,-0.431611314679012,-0.501734855174363,-0.514120887840681,-0.514323467520268,-0.513411300961409,-0.512173606891799,-0.507296358212454,-0.444202019193014,-0.415346410366531,-0.413467459735235,-0.413431345640277,-0.413491133490584,-0.413099386892788,-0.412930740106801,-0.406732667194212,-0.284930354515379,-0.124318673902825,-0.0817786913188297,0.370408205423031,0.582949789348456,0.605314013193807,0.642369875796833,0.655397947871768,0.662143783880268,0.636588771025551,0.583043885070827,0.558620422258673,0.550608153829868,0.540698608517104,0.568951407127347,0.587638032449645,0.581426045791531,0.494389512548724,0.332166077842781,0.276363164249456,0.289394887480503,0.309732310614422,0.370211441016752,0.378348570711499,0.347765928166214,0.357407259009182,0.341236206210722,0.329160917228095,0.33913419615007,0.355551538429495,0.356474698606393,0.346928567743436,0.339265275693938,0.3400313136358,0.336307924694786,0.325399134931239,0.309691665493167,0.297011669489332,0.296269467479921,0.296161239498525,0.293850955140708,0.286201523844109,0.290674008184303,0.381173128095831,0.457798433260462,0.462107143138988,0.462247727602764,0.462251229795287,0.462249983269801,0.462250331432176,0.462252006494929,0.462248579195948,0.462254399617042,0.46225035521163,0.462251034284203,0.462249759383005
r_0007,0.82474249790573,0,0.807792186755524,0.838421398132561,0.830366308560438,0.826745112370451,0.826200968735507,0.828054564777419,0.830036358048822,0.830142950017568,0.830107073299077,0.829030397543218,0.823935467438945,0.822211905010806,0.821233497105824,0.822438318204562,0.822428257643189,0.82241628660303,0.822104160048876,0.820637005103174,0.82032647675527,0.820008844635113,0.818357961363573,0.816875702530559,0.816625691039423,0.815717807770127,0.80310658731329,0.805071810629445,0.807251479931825,0.818367998478175,0.855256344959707,0.848553367337744,0.836548749826904,0.830062116862982,0.795437080041242,0.800282633478286,0.788663171867808,0.76005262039394,0.751915403704644,0.75504172075339,0.753246565080357,0.76409346958286,0.621757686291516,0.211642254600659,0.183487995151131,0.204660366451483,0.220228304450108,0.22091712935734,0.219931451663415,0.218846806448913,0.217852489014098,0.217810111169183,0.217809579604264,0.217808424079835,0.217809577212268,0.217801542973714,0.217805508911796,0.217808453771796,0.217775038530346,0.216781566559053,0.203135359533527,0.193570522397462,0.242602449373522,0.403898918905963,0.422590458212832,0.423210777874049,0.423216506474839,0.423231057479231,0.423231077123521,0.423231077744731,0.423231077764376,0.423231077764113,0.423231077765017,0.423231077765017,0.423231077765017,0.423231077765017,0.423231077764974,0.423231077765017,0.423231077765017,0.423231077765017,0.423231077764987,0.423231077754923,0.423231076913492
r_0016,0.336013815729111,0.185243841311845,0.189667288921931,0.207479807271113,0.225375984812283,0.232230774433284,0.236951793485112,0.256175696176319,0.272192430170925,0.291915550994584,0.300522815579166,0.307734235338028,0.315158329109011,0.316601629773344,0.318485956276772,0.331569665280057,0.352799884975957,0.342859535635176,0.32868386265039,0.326282861915338,0.327565448616551,0.328067765817521,0.315096996713099,0.298612091384823,0.298231316315549,0.321011837225719,0.346061475811982,0.337759486273837,0.338897318437082,0.329752514028547,0.344817070819633,0.353529469753893,0.35040415707585,0.356259153959523,0.361309347631886,0.360461930879177,0.355401557363978,0.321395091203279,0.310230486260141,0.31198564032539,0.312786683826123,0.309756831666888,0.309074248220068,0.302706125046726,0.305969583331182,0.306105521713432,0.306111500124853,0.306111127257061,0.306082172681627,0.306111746286881,0.306106443277263,0.306543645493427,0.306785732823593,0.306897300930575,0.306681563667867,0.300730499918586,0.26570136811845,0.254627997513382,0.254184803733163,0.254170491390302,0.254170007369642,0.254170737363796,0.254170036024294,0.254169977343186,0.254167237659366,0.254169958580598,0.254170030342313,0.254170030343236,0.25417003034349,0.254170030308722,0.254170028651004,0.25416997683412,0.254168780767182,0.254170030345944,0.254170030345057,0.254170030342955,0.254170030343474,0.254170030342187,0.254170030342967,0.254170030342954,0.254170030342489,0.254170030342711,0.254170030350338
r_0018,0.566718685326509,0,0.31385537881054,0.310911464906912,0.320952030182549,0.518989051565557,0.638746429580811,0.631444115557817,0.620442538335823,0.604140593137309,0.593065846977011,0.565218664762365,0.555951326246353,0.555602849992829,0.555591013613812,0.555590577817415,0.555587891307929,0.555503265364945,0.552693561177775,0.469905789555785,0.377880930539162,0.41171978784838,0.447044339529378,0.467880958587972,0.493192075683287,0.503004247673217,0.482931020331257,0.480498727475159,0.470265489652522,0.406615707472158,0.425741664388784,0.478099650423637,0.467918094646962,0.298415317232242,0.111193846023149,0.120602268706206,0.0600453003347077,0.0668360562176762,0.0688417117932423,0.0782878182625877,0.0579291571314452,0.0737777903118109,0.0960075945850327,0.0885586495083309,0.0920264124924495,0.0708511003152985,0.0732990195333656,0.0869997891533179,0.0931848958655176,0.109669643022455,0.117083092976022,0.133406519372171,0.140642242701134,0.145027065234168,0.163534588745911,0.180866675902719,0.183704366519404,0.18572183643919,0.18654001337733,0.186641926583806,0.186533767712513,0.184640109890711,0.105234188305068,0.0891534347741324,0.0885827382789731,0.0885414423103431,0.0889971287932354,0.0996331514508966,0.219677021738004,0.276758778560608,0.279188486246453,0.279255537573675,0.27926797949358,0.279268058187002,0.279267986489305,0.279265219719187,0.279268059478431,0.279268059479536,0.279268059995414,0.279268080044958,0.279267504670758,0.279244878206331,0.279268059479533
r_0023,-0.854368915324786,-0.799697227148376,-0.799698589673164,-0.799718805677305,-0.800149047086741,-0.808673032253794,-0.850132495236747,-0.864125796897815,-0.86396532022879,-0.861461743892974,-0.857886310587589,-0.855015596810756,-0.845921932469449,-0.842576206752922,-0.835220288136231,-0.836039646653811,-0.844850917146097,-0.851530706457049,-0.858452351215437,-0.85920809424124,-0.859340904825389,-0.859972676741893,-0.862202107998065,-0.863916055856296,-0.861491269730468,-0.857469161762241,-0.855872813981371,-0.859422512849654,-0.857513561879681,-0.856755908988684,-0.85740804424377,-0.860283267582577,-0.858240585828634,-0.857780153626214,-0.859249391565286,-0.862357883778414,-0.865201111427081,-0.865834112125953,-0.865901044447405,-0.864907219246803,-0.866027599706524,-0.867471122890217,-0.868368283922045,-0.868487444325068,-0.867892211433462,-0.867398127787481,-0.867383335160897,-0.867382794548408,-0.867382702351065,-0.867352902734115,-0.867217376692903,-0.867209476364375,-0.86720816843191,-0.867209775717507,-0.867200768228642,-0.867210900120638,-0.867208198461726,-0.867202792251727,-0.867119090304031,-0.867035129921495,-0.867027126101523,-0.866954938766775,-0.865256842542429,-0.862779025852001,-0.862603536386176,-0.862597778211852,-0.862597548275418,-0.862600406630338,-0.862546487022539,-0.862597544309968,-0.862596255295497,-0.862597591066669,-0.862597591066668,-0.862597591066668,-0.862597591066668,-0.862597591066668,-0.862597591066671,-0.862597591066668,-0.862597591066702,-0.862597623871509,-0.862597644295914,-0.862597591066715,-0.862597591066668
r_0025,-0.80183617532235,-0.677299496767698,-0.681163139667869,-0.713222497796838,-0.763875839656522,-0.773249614106901,-0.781194016833994,-0.78751910615582,-0.7923341603402,-0.792478745350135,-0.788863069387297,-0.773447356196302,-0.779042732685391,-0.790249652193141,-0.793396141764922,-0.801074650799154,-0.803600872365335,-0.808257041155894,-0.808999459001827,-0.809035132769498,-0.809058791189748,-0.809724617791856,-0.812393774486781,-0.812932401010221,-0.813569362361384,-0.816022726399515,-0.822090619178871,-0.818640670087177,-0.817818000584907,-0.817651750978795,-0.813984615085036,-0.81108514633074,-0.807498722122266,-0.793098803133806,-0.770628429408372,-0.776057032774848,-0.779161074861881,-0.783085397382857,-0.785981974196173,-0.786645803005628,-0.785354974540276,-0.780601834379559,-0.774279301305901,-0.768796658052726,-0.768442677804172,-0.768435341382773,-0.768419761419841,-0.768217263767544,-0.767255869680735,-0.767033535730994,-0.767074301699093,-0.767049784479199,-0.767029784907828,-0.767054104563458,-0.76704843615313,-0.767008819740879,-0.766370821419166,-0.765739778854302,-0.765691662998108,-0.76541627767154,-0.7582065597767,-0.748055370762445,-0.747370891669406,-0.747348527005976,-0.747347818652187,-0.747347796249917,-0.74734779556694,-0.7473477955238,-0.747347795518392,-0.747347795518269,-0.747347795470344,-0.747347795518346,-0.74734773992968,-0.747335878987039,-0.747340185697045,-0.747343299747559,-0.747347795518346,-0.747347795518346,-0.747347795518346,-0.747347795518346,-0.747347795518394,-0.747347795518346,-0.747347795518345
r_0027,0.477216554543507,0.138460145953875,0.147462004879091,0.205221790129983,0.237688690800704,0.257775868403019,0.340711165490422,0.469068992951045,0.527023134847345,0.531929799198316,0.534814311819631,0.538263164956002,0.445212892210343,0.364408440134485,0.402009844915749,0.437305592153936,0.459155060311744,0.486746192938572,0.496718535479029,0.476763521583826,0.474677443277677,0.474695510022092,0.47699749227809,0.504747378401249,0.527745775607459,0.558855388255112,0.480125276977153,0.389310747283825,0.387518910242932,0.383265356076125,0.376284583683948,0.35765073572182,0.285687172673259,0.258328456471802,0.194491482602586,0.0721072241287261,0.0995262983027399,0.0878428410362409,0.0898408540369149,0.128541055743469,0.15596906784097,0.153278184645119,0.189439733100461,0.198623701884721,0.189170449889714,0.193989743834814,0.189373306980256,0.202142349772684,0.219483899871697,0.222581581965463,0.224637628104024,0.22456763536643,0.22468629133483,0.22562951135105,0.228924076765642,0.230748239484906,0.230840845424345,0.225565075361206,0.203359321738804,0.198814646436061,0.198647809261183,0.198757278509699,0.199338019336854,0.201162930514675,0.23926146496086,0.317043357174909,0.29639565969755,0.28548295859246,0.285074963699995,0.285291806370212,0.28552337819578,0.285535644440468,0.285535539056164,0.285520189213385,0.285536119213849,0.285536119228091,0.285536119229165,0.285536119229179,0.285536119229179,0.285536119229504,0.28553611922918,0.28553611922918,0.285536119229181
r_0029,-0.866059187432255,-0.764540371865357,-0.764377692559794,-0.761800793081302,-0.713372780025226,-0.719392477829963,-0.870367509442973,-0.873869271173029,-0.867832307896468,-0.869814280898263,-0.87107662370683,-0.871863328108144,-0.875070207637009,-0.875550362357452,-0.873646953366162,-0.870668872058598,-0.864741268512571,-0.8597532604488,-0.85095217290003,-0.848777672372388,-0.842520728382449,-0.838723233346252,-0.845937146746891,-0.852577658177426,-0.859526245768176,-0.860284658668212,-0.860414182677687,-0.860918421344815,-0.8611591772881,-0.861892566186194,-0.86365941631222,-0.864972103691908,-0.865378007755404,-0.86244604091825,-0.860434172227994,-0.858443601027197,-0.858870479965291,-0.861577258185382,-0.859518982060707,-0.859438369010584,-0.860084532590165,-0.864568764955778,-0.865578552844953,-0.865359193517532,-0.865349227953246,-0.865292320588875,-0.867626608647133,-0.868637431057021,-0.869522526182946,-0.869568847348556,-0.869030180160778,-0.868508171632133,-0.868488919557727,-0.868483494914002,-0.868488001512558,-0.868464211393399,-0.868339133821993,-0.868306506215697,-0.868317912844033,-0.868317188861985,-0.868331246219959,-0.868321908331474,-0.868315469209393,-0.868301889639355,-0.868252818772122,-0.86814744745881,-0.868139802681477,-0.868063439010543,-0.866302301526782,-0.863767432978132,-0.863588521303284,-0.863582652001838,-0.8635824674028,-0.863582420026442,-0.863581396708599,-0.863583964016629,-0.863583995685532,-0.86358246127512,-0.863582385618181,-0.86358246127512,-0.863582461275119,-0.863582461275088,-0.863582461275119
r_0032,0.0637111375734683,0.141973775128333,0.141969445782563,0.141903241472748,0.139888209377065,0.111828317471183,0.0851899094108606,0.0631218069799236,0.0595466642778305,0.0594182340337552,0.0594141099306997,0.0594139808868881,0.0594139768061468,0.0594139772411439,0.0594139679108965,0.059413979213066,0.0594139809744452,0.0594139767991788,0.0594149103841041,0.0594139762502369,0.0594145131120333,0.059414050584352,0.059414144548225,0.0594139746359544,0.0594157716312563,0.0594134374089409,0.0594141475073051,0.0594176405895353,0.0595300950935809,0.0629794346636888,0.141707275093229,0.34231104208079,0.340309905678816,0.319481424166277,0.331021401136322,0.321378405325265,0.310952620417848,0.314935248792615,0.261882786444877,0.247177852366026,0.222373152153155,0.202307838929184,0.327171700250151,0.452132628988344,0.470409390619189,0.454905739109003,0.299857575579995,0.117936888659767,-0.221834230861438,-0.174636602092441,-0.16726287304992,-0.16943283601035,-0.170254785811845,-0.171769429251421,-0.191373296611288,-0.201245350188705,-0.188539225775059,-0.184747123702038,-0.195873955398026,-0.200534720335866,-0.21171314546142,-0.214000937523672,-0.214085953672285,-0.214088656991965,-0.214088742508571,-0.214088745209388,-0.214088775894755,-0.214088745303221,-0.214088745303425,-0.214088745311477,-0.214088745305214,-0.214088745300451,-0.214088745309425,-0.214088745305755,-0.214088745301389,-0.214088745307595,-0.214088745312031,-0.214088745311132,-0.214088745305006,-0.21408874530182,-0.214088745305228,-0.214088745305107,-0.214088745307514
r_0039,0.637294664413773,0.713148891261608,0.713149447718823,0.713153823348195,0.713234447176109,0.714096639626674,0.712080581676526,0.703427746766522,0.704237717453339,0.708756760278612,0.715073281491614,0.715552659381313,0.70218459245079,0.643357526200414,0.604571716339887,0.596940448789826,0.549668431255507,0.36811190276667,0.31171349406731,0.297629850038881,0.208091203911865,0.200248471015522,0.242642943733889,0.455484900299154,0.470637792353396,0.504366124754832,0.53835377980592,0.532299602143554,0.522997279130643,0.527229891517748,0.544893205325241,0.317673146951197,0.30886218203049,0.304817712633528,0.301637556797918,0.288113680033696,0.276642189827031,0.266425322154078,0.265560086869578,0.263959037768945,0.240583775440571,0.218596388904741,0.192453747613536,0.179464421300752,0.178589605884412,0.174732256296327,0.162405732214338,0.162689772228724,0.162349929318971,0.162422860299866,0.16242079005229,0.162297167157879,0.162422441517918,0.162422874413277,0.162422877492411,0.162422877492411,0.162422877492411,0.16242287749234,0.162422877492407,0.162422877492411,0.162422877492421,0.162422877493641,0.162422877492347,0.162422877492425,0.162422877492411,0.162422877492411,0.162422877492473,0.162422877492411,0.162422877492498,0.162422877492411,0.162423035028662,0.162424911829634,0.162422877492853,0.162422877492663,0.16242287749234,0.162422877492427,0.162422877492411,0.162422877492411,0.162422877492411,0.162422877492387,0.162422877492411,0.162422877492414,0.162422877492411
r_0040,0.579935268028689,0.71136507669657,0.711380223099383,0.711519893132509,0.712043487488966,0.705475944057783,0.699431743144722,0.702167627940879,0.703912553762352,0.711518879691797,0.713414310966736,0.700735460481441,0.642822274925032,0.604382371963996,0.596837854542049,0.549493790734942,0.368559609862824,0.311104652121534,0.297253988302664,0.207286417743439,0.197540495174114,0.224212312956189,0.449909786196187,0.468229827486427,0.465886297729401,0.476349021358384,0.497331663426157,0.518900713862445,0.529245803240376,0.551543285478385,0.323330455179422,0.313831229152232,0.306519791661242,0.305444688787216,0.305041840111112,0.291500134096888,0.269798808329653,0.266868199980253,0.266533541148668,0.266222856739218,0.264842096629656,0.241811739143519,0.219932452842657,0.193858500378741,0.180894440505068,0.180011560310912,0.176323875065287,0.163877364123132,0.163865724458371,0.164019398581544,0.163875562446701,0.163876310149228,0.163864161645958,0.163875782847842,0.163876122066976,0.163876122066976,0.16387612206806,0.163876122066675,0.163876122066976,0.163876122066975,0.163876122066768,0.163876122066914,0.163876122066734,0.163876122066976,0.163876122067006,0.163876122067136,0.163876122066951,0.163876122066938,0.163876122066976,0.163876122067662,0.16387612360168,0.163876500596816,0.163876122066951,0.163876122066976,0.163876122066977,0.163876122066959,0.163876122066989,0.163876122066951,0.163876122066976,0.163876122066976,0.16387612206695,0.163876122066976,0.163876122066979
r_0042,0.414125804160682,0.596367443735627,0.596569266133499,0.599502595661802,0.63511714659336,0.670176915706684,0.689987170065165,0.706651009266538,0.710672988950756,0.698272160783457,0.644065245722164,0.606790831468487,0.599202362514627,0.551698516757739,0.368651993975341,0.300978046670261,0.282119780774537,0.266181064740261,0.261743447428431,0.280537233683274,0.303464660873451,0.29093637236857,0.314105935661968,0.372204488932228,0.494947959630474,0.539803907727712,0.557131069948812,0.559449744825578,0.561890803224702,0.567003731121467,0.556958717020515,0.527828099509969,0.523325350939971,0.479107622693149,0.273334442717145,0.273992968880925,0.276403091193388,0.268287880013929,0.263138519772971,0.262814956095766,0.26289641448118,0.264287935055316,0.264202331794738,0.239097339155356,0.216296301225351,0.190398681985881,0.177376208389585,0.176459755467043,0.172631562131069,0.160243143475001,0.160234631420418,0.160243118972255,0.160243106784696,0.16024313442885,0.160228909127551,0.160244368068091,0.160243116794095,0.160243055485506,0.160243707842308,0.160243119661943,0.160243119661269,0.16024311966127,0.160243119661246,0.160243119661423,0.160243119661269,0.160243119660886,0.16024311966048,0.160243119661269,0.160243119661233,0.160243119661098,0.16024311965996,0.160243119690763,0.160243119660983,0.160242908068573,0.160263680707437,0.160243119661764,0.160243119661082,0.160243119661347,0.16024311966126,0.160243119661291,0.160243119661364,0.160243119661269,0.160243119660017
r_0060,-0.856576922735238,-0.800266800533563,-0.800644688940559,-0.805842223944947,-0.842436923640499,-0.853720164087968,-0.855851293668058,-0.858346037865012,-0.8670236071335,-0.870443959058608,-0.869164191791621,-0.865890321295544,-0.858886970646247,-0.858096404992203,-0.850557438612693,-0.848437991311113,-0.84218648208724,-0.838391194249333,-0.845592037572312,-0.852030631048041,-0.856427710901878,-0.855455671317861,-0.860430015419955,-0.864305615275237,-0.864840709508073,-0.863819404527828,-0.860874846881943,-0.861845616245067,-0.862197865713418,-0.859797466209624,-0.857688106164487,-0.855647535619423,-0.855222222690878,-0.858034762750226,-0.858703289753924,-0.85888703353125,-0.860848119007933,-0.864116919240624,-0.865692819636668,-0.866673638285492,-0.867470868756809,-0.86840038403486,-0.869535998556328,-0.869574060040856,-0.869695210065666,-0.868942303848712,-0.868525576599767,-0.86803653295774,-0.867818386861035,-0.868026945346612,-0.868025716261603,-0.867999506150607,-0.867881740820558,-0.867843826877131,-0.86785990410411,-0.867854455724306,-0.867870470652473,-0.86785444101643,-0.867866465863864,-0.867848979214772,-0.867766012326152,-0.867682460783269,-0.867674554635668,-0.867597166521789,-0.86582162695155,-0.863274975427734,-0.863094844763888,-0.863088929627297,-0.863090434998584,-0.863088761260361,-0.863088761073873,-0.863088761067939,-0.863088761067752,-0.863088761067746,-0.863088761067746,-0.863088761067746,-0.863088758572852,-0.863088712378427,-0.863089405164639,-0.863088761083855,-0.863088761067743,-0.863088777176797,-0.863088684970154
