Row,rMat_valid_normalized1,rMat_valid_normalized2,rMat_valid_normalized3,rMat_valid_normalized4,rMat_valid_normalized5,rMat_valid_normalized6,rMat_valid_normalized7,rMat_valid_normalized8,rMat_valid_normalized9,rMat_valid_normalized10,rMat_valid_normalized11,rMat_valid_normalized12,rMat_valid_normalized13,rMat_valid_normalized14,rMat_valid_normalized15,rMat_valid_normalized16,rMat_valid_normalized17,rMat_valid_normalized18,rMat_valid_normalized19,rMat_valid_normalized20,rMat_valid_normalized21,rMat_valid_normalized22,rMat_valid_normalized23,rMat_valid_normalized24,rMat_valid_normalized25,rMat_valid_normalized26,rMat_valid_normalized27,rMat_valid_normalized28,rMat_valid_normalized29,rMat_valid_normalized30,rMat_valid_normalized31,rMat_valid_normalized32,rMat_valid_normalized33,rMat_valid_normalized34,rMat_valid_normalized35,rMat_valid_normalized36,rMat_valid_normalized37,rMat_valid_normalized38,rMat_valid_normalized39,rMat_valid_normalized40,rMat_valid_normalized41,rMat_valid_normalized42,rMat_valid_normalized43,rMat_valid_normalized44,rMat_valid_normalized45,rMat_valid_normalized46,rMat_valid_normalized47,rMat_valid_normalized48,rMat_valid_normalized49,rMat_valid_normalized50,rMat_valid_normalized51,rMat_valid_normalized52,rMat_valid_normalized53,rMat_valid_normalized54,rMat_valid_normalized55,rMat_valid_normalized56,rMat_valid_normalized57,rMat_valid_normalized58,rMat_valid_normalized59,rMat_valid_normalized60,rMat_valid_normalized61,rMat_valid_normalized62,rMat_valid_normalized63,rMat_valid_normalized64,rMat_valid_normalized65,rMat_valid_normalized66,rMat_valid_normalized67,rMat_valid_normalized68,rMat_valid_normalized69,rMat_valid_normalized70,rMat_valid_normalized71,rMat_valid_normalized72,rMat_valid_normalized73,rMat_valid_normalized74,rMat_valid_normalized75,rMat_valid_normalized76,rMat_valid_normalized77,rMat_valid_normalized78,rMat_valid_normalized79,rMat_valid_normalized80,rMat_valid_normalized81,rMat_valid_normalized82,rMat_valid_normalized83,rMat_valid_normalized84
r_0349,0.70345429590137,0.703442995187775,0,0.585765184304668,0.903617358862528,1,0.991983081534076,0.827659635494337,0.732864633074747,0.728230291476051,0.72808272342404,0.728111628947755,0.72803334543578,0.727446541506913,0.723754010166661,0.710811525273259,0.707047322480487,0.693328722521402,0.693328248090932,0.693352255164662,0.693918076677917,0.691389526674882,0.684384692989749,0.693319483615406,0.694019809856145,0.727281003142973,0.727908030026552,0.74136603260915,0.735768229357004,0.702532398567037,0.694109377786718,0.695545060937336,0.696196520556534,0.696640211288006,0.692602012016273,0.68913685105916,0.686773110900704,0.688141498858299,0.682736820696167,0.668580167830435,0.666671795920078,0.653174242234102,0.643900144046005,0.640906983270274,0.640372741584418,0.642859377804971,0.649328868685333,0.65306068633173,0.652998861134773,0.65306859721173,0.653688818533773,0.661409871852309,0.666607632432204,0.671953642565026,0.683598492782598,0.684124695397092,0.6841369675221,0.684135556017633,0.684136051943738,0.684135614882539,0.684135614892825,0.684135614890541,0.684135614973752,0.684135620223353,0.684135605841681,0.684135614893141,0.684135614893158,0.684135614893153,0.684135614893142,0.684135614893141,0.68413561494874,0.68413561785241,0.684135851606699,0.684135614893102,0.684135614893142,0.684135614893141,0.684135614893084,0.68413561489323,0.684135614893199,0.684135614893141,0.684135614893141,0.684135614893159,0.684135614893141,0.684135614893141
r_0361,-0.740821478343226,-0.751426292398311,-0.291992292866061,-0.721582276416846,-0.721653791453875,-0.723194731517397,-0.731870790491399,-0.735018798056492,-0.764699186247159,-0.793519709586561,-0.790468758492394,-0.792694161042828,-0.791891481531408,-0.794416852781544,-0.781481231128695,-0.780203694894142,-0.780086363212039,-0.786556196912183,-0.910808318313745,-0.789393704619636,-0.764654087502395,-0.763934982068844,-0.76224547853579,-0.753277436922857,-0.697536078433419,-0.529867111400031,-0.321987665524474,0.413234728067026,0.612705660634928,0.690495903654941,0.914465172448706,0.879378465089229,0.880842913234986,0.894935284945717,0.936795878900227,0.894882810117219,0.793257896212335,0.798951022384874,0.791169680193378,0.808978746433635,0.855034790180502,0.860340319341572,0.884037176501207,0.891111990356477,0.894512668806288,0.973850281412751,1,0.459638414063348,0.50658806760798,0.547974650833677,0.572159513926442,0.586976423212758,0.603648507392124,0.611149377665179,0.621695296447553,0.643451624757671,0.642363541278136,0.649453475183917,0.65649093912801,0.668317806333357,0.672351785275965,0.676149615830094,0.676639840395894,0.670806740204796,0.664997554705057,0.670317592680201,0.67104711579895,0.671228678530053,0.671327203128499,0.671240815936667,0.663919603276975,0.65864701853223,0.658322581048572,0.6583140438363,0.658232848328735,0.657957706239551,0.658758785983476,0.658776206589096,0.658785039423487,0.658769345711489,0.658770090411709,0.658770937870322,0.658770439383345,0.658768647273989
r_0362,-0.859919300585322,-0.85987452183928,0,-0.289411141196599,-0.289415633925624,-0.263481304586195,-0.289454367026602,-0.289454382263853,-0.289454487971845,-0.289457290612371,-0.289546295027509,-0.290650215905048,-0.293153089798585,-0.339472389505842,-0.757748475373471,-0.801138435711552,-0.82209378436235,-0.836327198216761,-0.83141789576583,-0.830936337659119,-0.827041453878801,-0.82872408895809,-0.810818790094365,-0.809307753082988,-0.809422375155784,-0.814559085371748,-0.89962293990226,-0.771922855394374,-0.750307440861033,-0.739755334052446,-0.733436335428765,-0.723379577296444,-0.672354710420104,-0.523740440525582,-0.344281009612086,0.288447914123681,0.411301663113439,0.544542861453573,0.884841905765909,0.871509679053631,0.921351164428477,0.927963529379855,0.915845799120028,0.881082786449109,0.779235245463115,0.793975759806071,0.798947796640794,0.809164658849716,0.830592668544914,0.799954701009585,0.811529196802004,0.903783592803842,0.901513460856599,0.959222997620568,1,0.578473368179718,0.602859754266164,0.629044836597549,0.654457467404715,0.649052639089389,0.651658812418761,0.649896515453096,0.64062916898376,0.631198692472806,0.630750599778978,0.632615984993959,0.639986641810772,0.651558718309926,0.654682753742387,0.655056037411686,0.654809762648376,0.648611783884489,0.643694275972491,0.643332029486088,0.643316977444121,0.643319112595659,0.643323861608837,0.643321134996092,0.643320202857197,0.643320295041915,0.643320243452232,0.643322400520904,0.643323475336667,0.643320776411677
r_0366,0.629230175611296,0.629230642323847,0,1,0.999618245635513,0.988273320486807,0.873634623600715,0.822318737855539,0.848629630192276,0.82011913064938,0.632893289682653,0.607968670996304,0.608996949442119,0.61454331126261,0.615259370663275,0.615284096484234,0.615284904537195,0.615284930387005,0.615284500830833,0.615263461955183,0.614623376439214,0.602949121719937,0.589355609085282,0.60247943968797,0.608736315972529,0.595404940824283,0.616213048097811,0.608656293607731,0.627535631808805,0.625002135355758,0.616260698834936,0.629142245458109,0.644991291896305,0.701861592727686,0.703755496935336,0.707589224960389,0.710880438540201,0.713466966563281,0.77409952252885,0.825233833400921,0.804352316398297,0.795882061563767,0.684516030378515,0.657907023786588,0.64653816278644,0.617194162229746,0.616531038160592,0.636415078058576,0.727970894306302,0.735580503571654,0.735230683057193,0.735249161672096,0.735217869479812,0.735244720457766,0.735238504148844,0.735217969978485,0.735228618307997,0.735217788735136,0.735212082394225,0.735216177765256,0.735214345996787,0.73521776992251,0.73521776992251,0.735217769922518,0.73521776992251,0.73521776992251,0.73521776992251,0.735217769923402,0.73521776992251,0.73521776992251,0.73521776992251,0.735217770011104,0.73521776992251,0.735217776205079,0.73521776992251,0.73521776992251,0.73521776992251,0.735217769922507,0.73521776992251,0.73521776992251,0.735217769922488,0.73521776992251,0.73521776992251,0.735217769922511
r_0439,0.186011217540652,0.186011744456805,0,0.472078193535509,1,0.0792135594230852,0.020349355727343,0.145504980561734,0.145668293215819,0.144313443752841,0.130926068174438,0.274773429535275,0.30695802867548,0.307928874688892,0.307959482625316,0.307960407821956,0.307960486396995,0.307960597619261,0.307968022603485,0.307960519733259,0.30795341140457,0.307893598217441,0.305755374666378,0.241244329644279,0.0231407052099147,-0.0402885779548861,-0.0848767775069383,0.00615913819580955,0.231433191926612,0.21350650840255,0.229177928626342,0.221927341284363,0.216855886584487,0.217674339021998,0.22257687098218,0.224922493094807,0.230168424465263,0.232374493079072,0.22994376437771,0.182376165919771,0.182514426389004,0.234051360213895,0.264434213872445,0.400173108018109,0.455149375455192,0.743298286985802,0.82312954859398,0.821058180743442,0.820990577153837,0.821132469594538,0.825162847780031,0.83964890748596,0.842570927016326,0.84214997204848,0.842188873945978,0.815739773196694,0.769694301468,0.766027422503883,0.765915861315183,0.765911978551454,0.765905132588799,0.765698985892257,0.762385981037706,0.758979700749995,0.758761660809262,0.75875454455241,0.758754319287779,0.758754312161263,0.758755116959275,0.758754294626471,0.758757049563803,0.758754311930411,0.758754311930411,0.75875431193041,0.758754311929702,0.758754311930411,0.758754311929702,0.75875431192951,0.758754311930411,0.758754311930427,0.758754311930412,0.758754311909335,0.758754308817915,0.758754145233929
r_0450,0.740733403531829,0.605194624958285,0.401554570989238,1,0.998369644192585,0.961452984280019,0.875807517334404,0.866510458351275,0.866193784097501,0.866180136593912,0.866051905656502,0.854113298668447,0.72760567859964,0.704631411773838,0.670338204391832,0.686803662627747,0.72798205564429,0.728049125735146,0.729632495434862,0.75017295961916,0.756582937699558,0.762890974998182,0.761030101426464,0.757435697497914,0.756771833563833,0.757064881088429,0.76324319488862,0.764320588033259,0.805064994206494,0.80022034494484,0.777935872967052,0.779623846390367,0.815708335792904,0.833781472400383,0.756088303656665,0.730210030834024,0.733064354808182,0.730193078498093,0.643442444228873,0.563680114621876,0.568099057375734,0.608921353596011,0.621425736036144,0.644395325017771,0.630991960169965,0.573445214581258,0.559500390114172,0.555791598253796,0.55423666319268,0.54984530010114,0.549395197457569,0.549396632991787,0.549396499382495,0.549396497511271,0.549405100690966,0.549396533638441,0.549396326448265,0.549396590827285,0.549396590826984,0.549396587257935,0.549396312399524,0.54939522012677,0.549396590827286,0.549396590826209,0.549396590827287,0.549396590823895,0.549396590827598,0.549396590829895,0.549396590827297,0.549396590827286,0.549396590825731,0.549396590827286,0.549396590828034,0.549396590736813,0.549396590541687,0.549396672504077,0.549399221242446,0.549396590827287,0.549396590824421,0.549396590827234,0.549396550715815,0.549396590826702,0.549396590826607,0.549396590830046
r_0460,-0.305303760867936,-0.305308854714312,0,-0.305174238133594,-0.28610645987666,-0.276276292815097,-0.275823315226348,-0.275808837449097,-0.275809985772656,-0.275860758638988,-0.277407580634906,-0.297833354533478,-0.308011857340134,-0.308337291875162,-0.309254068540002,-0.322087457433054,-0.332576766135405,-0.333175498968216,-0.333195197408278,-0.333195491895537,-0.333195539290999,-0.333195132390601,-0.333197549392671,-0.333195489276038,-0.333194448428251,-0.333161491882511,-0.332060344542709,-0.2965201180024,0.403751849274733,0.728247847879611,0.492397950755988,0.308772771099318,0.298084511688897,0.295229213848292,0.409441943503565,0.436294535100617,0.3990761614511,0.390084611290428,0.428815946868164,1,0.955404054452963,0.438817739343434,0.370823387524971,0.334425366047586,0.320315422079771,0.304083755634143,0.188397585538439,0.179378037228396,0.177497862549726,0.177034150101581,0.170998158687862,0.164836314939765,0.164476131381415,0.164710691918483,0.164750516090388,0.164567135399381,0.159451625091406,0.129157027533218,0.115380351817634,0.111235469423214,0.111218595778544,0.111227995109578,0.111226267697701,0.111224291762777,0.111225784471217,0.111226283345906,0.111226267835895,0.11122626917667,0.111226133672369,0.111226271197067,0.111226267790487,0.111226258876568,0.111225831918575,0.111226267834816,0.111226267836831,0.111226267838006,0.111226267833968,0.11122626784702,0.111226267827303,0.111226267834684,0.111226267832539,0.111226267834765,0.111226267837548,0.111226267838033
r_0467,0.962380619959323,0.696526973166651,0.307651315512476,-0.0430822408309679,0.504016874163716,0.528638857807077,-0.357540629224648,0.0336568775434971,0.0941741466364341,0.0924340854158722,0.0931388630285294,0.0955103315513733,0.0988352677722271,0.0875490194800841,0.23465856151402,0.350741175426028,0.303819130895822,0.445571789921581,0.518665490018071,0.557901171969799,0.791868036565253,0.994534161963499,1,0.994958578555483,0.995635474068151,0.994352719017628,0.988557546618562,0.98907659940018,0.988991358340293,0.988662025901715,0.983809764127379,0.97906636333103,0.98172876772228,0.984221739778995,0.956847237222767,0.956288818459972,0.955719115699933,0.954562395805974,0.957119624458642,0.965187012734745,0.953897274132865,0.938319865963067,0.94244066166819,0.9437684087544,0.94151206289254,0.92682220903356,0.935962770046268,0.924310362384143,0.910628122399798,0.899762174562375,0.889746785607904,0.889668923927152,0.893615235616427,0.886830749958773,0.88218742395798,0.880711870681881,0.880186277686924,0.878214943809894,0.878215319321291,0.878215170614713,0.878215190092157,0.87821517061251,0.878215170612307,0.878215135874829,0.878215170714504,0.878215170612307,0.87821528358439,0.878215224352595,0.878215166428614,0.878215128507198,0.878221132995503,0.878215170612298,0.878215031674105,0.8782151706162,0.878215170612116,0.878215093019571,0.878215243371242,0.878215170611871,0.878215170805016,0.878215169953636,0.878215170612597,0.878215170612275,0.878215170612438,0.878215170612388
r_0468,0.547232069887082,0.831098665835947,1,0.499660754662614,0.456055348511956,0.437212708881157,0.449618392185248,0.488853014328643,0.549513986768693,0.546107418819984,0.54586983239682,0.545687443753763,0.545520158069712,0.545509932317135,0.545509599455453,0.545509588919335,0.545509588587283,0.54550957291613,0.545509627818324,0.545509589608165,0.545509588575652,0.545509589040258,0.54550958857561,0.545509588418804,0.545509592303359,0.54550958857561,0.54550958857561,0.545509584485131,0.545509538348433,0.545507767240768,0.545506435848538,0.545509847338272,0.54550949368925,0.545499476343425,0.545146522403751,0.534320350787,0.370568671607686,0.240417756011395,0.234130541203569,0.255819999844947,0.38667026603137,0.459025378536785,0.42805010248133,0.648584819992599,0.744283098842637,0.349996505456379,0.27350853450432,0.239003522034725,0.157765651634137,0.140895186992426,0.149035742168412,0.152903368345131,0.182129641479253,0.177273272670576,0.107424750426026,0.103130492046982,0.111397691990579,0.250184955059993,0.266126219817106,0.268315208957365,0.253084789410501,0.268773094256553,0.257140430259544,0.195723929337863,0.18287422783239,0.180066119881867,0.175543607291199,0.174985643230177,0.175024468618521,0.175011784895655,0.175991878764009,0.184072609425179,0.1891380819216,0.190050799902738,0.19359308600693,0.194093172647523,0.194107489885912,0.194107945169436,0.19410796027367,0.19410794004281,0.194107381153184,0.194105776904017,0.194107960038362,0.194107960038363
r_0473,0.860985408709515,0.882231374859079,0.408386090118942,0.647035754931666,0.97620578559719,1,0.9710338642569,0.908056013994438,0.892525443833323,0.890725954928997,0.872091698317712,0.85467337040557,0.853612149325062,0.853577607716276,0.853576514403408,0.853576479828716,0.853576471864333,0.853576507930542,0.853576478699716,0.853576478699681,0.853576478774948,0.85357647869968,0.853576478761465,0.853576479878575,0.85357647869968,0.853576478699428,0.853576478955612,0.853576562935814,0.853577080222958,0.853576734946772,0.853577828992285,0.853576476984668,0.853576118230653,0.85357361534999,0.8535732882563,0.853451805873681,0.849624869690656,0.788819814935397,0.733782078107394,0.708538785816287,0.758582524542486,0.741339008048769,0.733275347937304,0.837422636970217,0.771673535969032,0.729047996579466,0.564954493943989,0.513071634583753,0.50095828457587,0.498922005894703,0.491684772174362,0.507416763691282,0.540483877755405,0.512836325667566,0.48137838496892,0.488186071381093,0.548475094764649,0.537381840212523,0.536335378184004,0.537794376339841,0.539528411348999,0.535774262695329,0.537650994250004,0.528034571816923,0.491162426801819,0.481821685074319,0.479232631936272,0.479158916679932,0.479153753397533,0.47939255171953,0.484674052545731,0.487907146968504,0.488459970375828,0.490314913553215,0.490715942725701,0.490761107416009,0.490761340858945,0.490767776284853,0.490761337075235,0.490761191530767,0.490740935460536,0.490761348483399,0.490761348483743,0.490761348483075
r_0485,-0.240337430694496,-0.285163485910959,-0.228133539324165,0,-0.304026408663973,-0.304069373242423,-0.304066587042061,-0.304066630335576,-0.30406617984873,-0.304063204915053,-0.303958352141883,-0.300826548414085,-0.266221185390591,-0.247483808141965,-0.252889421678066,-0.257943809810767,-0.258230400114846,-0.258239435845018,-0.25824018917157,-0.25824000542465,-0.258238797068945,-0.258240534779607,-0.258240246028348,-0.258244382643145,-0.258239997466293,-0.258239078278822,-0.258172825755555,-0.256106895981523,-0.186612769276388,0.665058998530928,0.769268909001445,0.575728477153026,0.429693944263743,0.418907960293544,0.419751878368914,0.560716235382224,0.585082811261333,0.455344680319474,0.501368067611769,0.642617976209522,1,0.95719560644984,0.486477635073679,0.40585802407524,0.392599354291166,0.358015714714069,0.286173995211408,0.263630196363617,0.263208534946907,0.257575288538591,0.251827837342795,0.251503153024641,0.251466721313858,0.251554696388932,0.251974857146615,0.252048654698682,0.251604333886754,0.243573820284668,0.219968138277077,0.214061678900224,0.213812726752953,0.213822063086699,0.213821813553152,0.213820767401149,0.213797805208019,0.213822981357587,0.213821778525548,0.213821828241276,0.213821828240476,0.213821828285582,0.213821820827797,0.213821242404196,0.213821828241541,0.213821828240818,0.213821828241145,0.21382182824173,0.213821828239542,0.213821828238376,0.213821828236001,0.213821828247843,0.213821828233717,0.213821828247309,0.213821828237791,0.213821828240254
r_0486,0.468560508788954,0.481420792647836,0.581338803947413,0.52418325569896,0.523651229591808,0.508369448498122,0.389445180925835,0.34847658243281,0.347081906150266,0.354800992094451,0.384505222751662,0.392237228585197,0.356917425200537,0.275050816651479,0.293281656636526,0.274170794943546,0.464289157962355,0.478328688040912,0.534952751076544,0.541940489569469,0.532411056898728,0.523839000870645,0.523326236543759,0.523315717826503,0.523388872552775,0.525439164267822,0.534736516362405,0.536568760233909,0.536647310176818,0.536630044448727,0.536637755111251,0.536642875734239,0.536649742326285,0.537011832430003,0.542677887081721,0.54802842432749,0.548921648749934,0.565845136724453,0.746649041985216,0.853260332288222,0.879819949860945,1,0.79363492457355,0.740568301095976,0.735498891868348,0.736193149196642,0.742437826658818,0.787433313424393,0.797182148775028,0.79756271589947,0.797570354146253,0.797572111348921,0.797572178974024,0.797575661009474,0.79757211956946,0.797571236259298,0.79757212280286,0.797572115251981,0.797571309701855,0.797572091274978,0.797572122741654,0.79757215545699,0.797572112734454,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572122678679,0.797572163889385,0.797571984876837,0.797572122678679,0.797572122678679,0.79757212267868
r_0489,-0.353515154157469,1,0.866112754994299,-0.354016056104836,-0.542296442711288,-0.354032367919067,-0.354027427814912,-0.354027287997442,-0.353976802518605,-0.373515705740291,-0.352804013156577,-0.289170635792581,-0.289261918809308,-0.289271261646258,-0.289471302315523,-0.295707090776698,-0.316262779747948,-0.390162426733465,-0.39987159277354,-0.400189421366222,-0.400198094395465,-0.400198432723382,-0.400198914837739,-0.400210756910153,-0.398679335036031,-0.370471774270323,-0.370340487272119,-0.366700260963575,-0.347230042246217,-0.191234781123208,-0.0885785335430529,0.000633035182934041,0.0246430184170964,0.0733898022569096,0.19400509504106,0.364131290081795,0.415931354709502,0.404119686460659,0.413004728817414,0.398639245445087,0.3841629401714,0.179110104293,0.00690301190189995,0.125661146780895,0.227189594401324,0.227219957455253,0.224481029888019,0.293233055533813,0.314008683451268,0.319430075787501,0.354074590979685,0.367161549157148,0.3350879065946,0.171301085986166,0.158230705980922,0.172796476795552,0.0511030854249802,-0.0671222011433518,-0.165083761950527,-0.26981376755356,-0.273495914111139,-0.273755260421162,-0.276885410823317,-0.288169346184308,-0.288168610748614,-0.288169040802558,-0.288169040803554,-0.288169040802892,-0.288169040802327,-0.28816904080183,-0.28816904079415,-0.288169040803134,-0.288169040803042,-0.288169040802326,-0.288169040929832,-0.28816904987497,-0.28816937873915,-0.288170054997881,-0.288169040803573,-0.288169040269067,-0.288169029224452,-0.288169040797236,-0.288169040802935,-0.288169040802397
r_0491,-0.589879239526167,-0.206463763998876,1,0.0482148313657224,-0.261912575424619,0.628948305568585,0.0625378781761131,0.0627564717980382,0.0627402949377526,0.0627448508511069,0.0627495733521013,0.211057674404069,0.664860110242472,0.373217036228047,-0.311389973952665,-0.407195655202951,-0.410390891452806,-0.410502668472601,-0.411036587801066,-0.427060184335291,-0.635634523528716,-0.708878706423588,-0.734405050558756,-0.881825512939173,-0.898532612694095,-0.89910282107558,-0.898327349849909,-0.878705638909978,-0.889679553164498,-0.895290574480767,-0.881916085951843,-0.87749809001887,-0.998495156985968,-1.06003015367353,-1.0472049562044,-1.04806281396957,-1.06915773529354,-1.07091846137474,-1.04718025443148,-1.06797559092663,-1.09968735277299,-1.16908771843152,-1.15086909316024,-1.15615681184997,-1.18373483373488,-1.16919298906905,-1.17955554788688,-1.16919467174371,-1.12114973863442,-0.953200043166629,-0.938642910148813,-0.948747861276375,-0.953158769942268,-1.01937635488225,-1.08854051649615,-1.1560607118161,-1.03508017066051,-0.892362390645833,-0.931874366091206,-0.927468446806471,-0.92732415574534,-0.927319587735766,-0.927319443277466,-0.927319438709147,-0.927319438564687,-0.927319438560275,-0.927319438560483,-0.927319438559884,-0.927319438559994,-0.927319438439113,-0.927319426461715,-0.927319262791294,-0.927319438559971,-0.927319438500734,-0.927319438559971,-0.927319438559135,-0.927319438559193,-0.927319438559971,-0.927319438560674,-0.927319438559926,-0.927319438559971,-0.927319438559971,-0.927319438559971,-0.92731943855997
r_0499,0.91728819331001,0.91726547758583,0,0.88344592034246,0.918229763054751,0.97059723132976,0.99152215008356,1,0.963823427605468,0.979730688360446,0.984948257762376,0.990124325383981,0.991118104500214,0.991482398396529,0.990170282249083,0.983018189435422,0.951337327468634,0.985841336786339,0.930499956810069,0.833439947524018,0.805885124507299,0.805391049315005,0.790829294001175,0.740372346190689,0.751696900439976,0.725655546660487,0.656644101923308,0.713498205206266,0.741697029162887,0.759762049872807,0.759797249051171,0.749363002229747,0.74448366090149,0.747663613562535,0.786043770981369,0.759117264222235,0.756769409550755,0.592837202938065,-0.22995181687511,-0.314796333638548,-0.347984276815379,-0.340710233540719,-0.322089426077343,-0.321825329730701,-0.321824933006434,-0.322048592514719,-0.325772730762682,-0.330111414151008,-0.330195998462036,-0.326277844996437,-0.318493671585334,-0.278496373403952,-0.00590261788577866,0.0291980076215359,0.00129728460086818,-0.00845393817816717,-0.00891087992398782,-0.00892572097191041,-0.00892619069510246,-0.00892620580571897,-0.00892621239187776,-0.00892609072066006,-0.00892196884798421,-0.00892619744352777,-0.00892635857319857,-0.00891995135480143,-0.0104589496525534,-0.00892501579804896,-0.00856945681904568,-0.00892620601287765,-0.00892620602582897,-0.00892620603343485,-0.00892620603935617,-0.00892620603267427,-0.00892620603360126,-0.00892620603253733,-0.00892620603339862,-0.0089262060336485,-0.00892620602723854,-0.00892620603732055,-0.00892620602959937,-0.00892620603541114,-0.00892620603724292,-0.00892531280362936
r_0514,-0.478124025054349,-0.312643086870429,0.832098762673355,-0.0124406569986489,-0.0124406570976613,-0.0124406781067399,-0.0124416600985828,-0.161149347313432,0.0457628914824852,0.0681844125838505,-0.153296502040411,0.659055546706593,1,0.635627768478471,0.124433365748017,-0.244560577189023,-0.424177167505441,-0.456260809121925,-0.462388722727464,-0.479764122782164,-0.500250735884192,-0.519311571034886,-0.536799420116057,-0.554857137493205,-0.579889024965536,-0.595365642283877,-0.615730249995341,-0.606965572560632,-0.544434158352626,-0.455583345867121,-0.344798483258107,-0.343022175059048,-0.369304539576969,-0.285241086699869,-0.234982340457417,-0.40283980043836,-1.11892932109747,-1.08027130611151,-0.974667358492664,-0.988782031082962,-0.925709620535135,-0.838293183398875,-0.794314200893873,-0.78745765181853,-1.15056074074794,-1.2887369812085,-1.31862926751389,-1.3159368361706,-1.31199465659741,-1.31382023161501,-1.29973883657431,-1.29922098237971,-1.29919815497617,-1.29904620581804,-1.29735667868661,-1.29563685792186,-1.29550887727715,-1.29497527836196,-1.29237214192681,-1.291783449954,-1.29159585208926,-1.28974798160125,-1.28857952375306,-1.2885795237548,-1.28857952375619,-1.28857952375562,-1.28857952375948,-1.28857952375177,-1.28857952375929,-1.28857952375467,-1.28857952375467,-1.2885795237558,-1.28857952375969,-1.28857952375474,-1.28857952375506,-1.28857952375448,-1.28857952375361,-1.28857952375467,-1.28857952375736,-1.28857952375463,-1.28857952375387,-1.2885795237547,-1.28857952456044,-1.28857952375423
r_0528,0.739268635170731,0.606483634731727,0.562715545271707,0.881373638254989,-0.00246999453544573,0,0.18609624319996,0,0,0,-0.518524081202076,0.485608153139893,0.181428325446517,0,0.255597557914252,0.280990461688812,-0.223289782738402,0.510709688883496,-0.285299618412697,-0.946725610331062,0.142142635200754,-0.141216692174067,0.126860288276323,0.206942912840864,-0.327181986180533,-0.450903398057016,0.298543487031956,0.303374530491589,0.309673198340715,0.316287133478042,0.750059045296035,0.751627301842409,0.754578345297909,0.764701095044286,0.803790281059437,0.960019592658385,0.928091900177458,0.900655096089518,0.827668604333147,0.847314964815397,0.934016746089678,0.95125779272995,0.963498439518349,1,0.990768701602532,0.988632282444617,0.95135434543835,0.900360426863344,0.909412827950147,0.905257364742972,0.750547819302843,-0.686919716362379,-0.933343885687393,-1.08378583815603,-1.15314827293621,-1.13205678989514,-1.11423760129223,-1.12595426019408,-1.12694474877993,-1.13019313874767,-1.18291487443783,-1.12541081792168,-1.11248141828602,-1.1119899955127,-1.11197416252272,-1.11197367069192,-1.11197374233542,-1.11197722419868,-1.11207102709586,-1.11458071228292,-1.12617147547511,-1.12849033317043,-1.12857605535762,-1.1285787806192,-1.12857886681176,-1.12857886953885,-1.12857886962194,-1.12857886962516,-1.12857886962658,-1.12857886962588,-1.12857886962584,-1.12857886962655,-1.12857886964142,-1.12857886962608
r_0534,0.985388427576647,0.985388619363345,0,-0.370055001812233,0.109282704073247,0.108599799217259,0.108620221385432,0.108944376144437,0.115745592073584,0.266950985247958,0.546622252168497,0.547275988089982,0.568508545295539,0.587674388851319,0.776974086930483,0.997825143056648,0.986667038371522,0.993545664144161,0.996923662816596,0.999650414493377,1,0.994763965770584,0.979161819919791,0.978902453069493,0.977449315628662,0.974324544271019,0.966646365765625,0.964329301648942,0.953853194003886,0.94147426760627,0.94070060170585,0.925854063532109,0.914159197246306,0.916707504207184,0.916469071974748,0.911884094109766,0.890859475116166,0.886236642286487,0.894102933157163,0.930456364623084,0.923962708345128,0.896103471357201,0.824201755963626,0.804036758027362,0.782755324471361,0.920850433683546,0.795567114723943,0.737744884607617,0.664716284252533,0.61188121682654,0.582568165829682,0.579607580285348,0.558899323651652,0.453362169538172,0.427366433548171,0.433680561532412,0.439376282086966,0.457251681465064,0.461987435811471,0.430796613764196,0.430357672792489,0.430366547111535,0.430367274300392,0.430367276524165,0.430367276263198,0.430367286677725,0.430367276596624,0.430367276748543,0.430367276597789,0.430367276598614,0.430367276597103,0.430367276596654,0.43036727659728,0.430367276596717,0.430367276598359,0.430367276597868,0.430367276598865,0.430367276598047,0.430367276593233,0.430367276597513,0.430367276597445,0.430367276597743,0.430367276597435,0.43036727659698
