Row,rMat_valid1,rMat_valid2,rMat_valid3,rMat_valid4,rMat_valid5,rMat_valid6,rMat_valid7,rMat_valid8,rMat_valid9,rMat_valid10,rMat_valid11,rMat_valid12,rMat_valid13,rMat_valid14,rMat_valid15,rMat_valid16,rMat_valid17,rMat_valid18,rMat_valid19,rMat_valid20,rMat_valid21,rMat_valid22,rMat_valid23,rMat_valid24,rMat_valid25,rMat_valid26,rMat_valid27,rMat_valid28,rMat_valid29,rMat_valid30,rMat_valid31,rMat_valid32,rMat_valid33,rMat_valid34,rMat_valid35,rMat_valid36,rMat_valid37,rMat_valid38,rMat_valid39,rMat_valid40,rMat_valid41,rMat_valid42,rMat_valid43,rMat_valid44,rMat_valid45,rMat_valid46,rMat_valid47,rMat_valid48,rMat_valid49,rMat_valid50,rMat_valid51,rMat_valid52,rMat_valid53,rMat_valid54,rMat_valid55,rMat_valid56,rMat_valid57,rMat_valid58,rMat_valid59,rMat_valid60,rMat_valid61,rMat_valid62,rMat_valid63,rMat_valid64,rMat_valid65,rMat_valid66,rMat_valid67,rMat_valid68,rMat_valid69,rMat_valid70,rMat_valid71,rMat_valid72,rMat_valid73,rMat_valid74,rMat_valid75,rMat_valid76,rMat_valid77,rMat_valid78,rMat_valid79,rMat_valid80,rMat_valid81,rMat_valid82,rMat_valid83
r_0005,-0.477569141077554,0,0,0,0,0,-0.279983192463737,-0.279983192463737,-0.279983192463737,-0.279983192463737,-0.421200029471323,-0.4212000294715,-0.421200029471309,-0.514355237022192,-0.514355237022192,-0.514355237022492,-0.512244962548017,-0.512244962547975,-0.512244962548183,-0.415506740425541,-0.413445435137639,-0.413445435136322,-0.41344534254193,-0.413227679858492,-0.412954546328017,-0.413439897017511,-0.412524754833439,-0.103961366808249,-0.114072447058864,-0.113099267851191,0.252669920798985,0.537772422646746,0.590523229334219,0.651782493216784,0.653499809834916,0.662381426708067,0.615408503084864,0.576489375092188,0.5648627326925,0.552997167366335,0.537224209307768,0.596751334899642,0.588339794677664,0.56931049604594,0.434832683898655,0.230875531280755,0.29012365578517,0.273533715061714,0.31912951290011,0.416054130761261,0.345562412509585,0.334254188034508,0.37230908172827,0.344360232084208,0.321312547099906,0.355511690653974,0.357585656178865,0.357606726006117,0.338723361010044,0.338725554463101,0.338722846198082,0.338726018978872,0.324006638048162,0.296246501627849,0.296247396118087,0.296249157958953,0.296250309361957,0.296257471347905,0.284324169034646,0.284325313071331,0.462248933609296,0.462250982827984,0.462255469598713,0.46225175586994,0.4622513693313,0.462253585884803,0.462249702282942,0.462251494505008,0.462249694833174,0.462251080933869,0.462253756343075,0.462251254350834,0.462250928647052
r_0007,0.82474249790573,0,0,0.841128424531545,0.820167165124147,0.826745360668918,0.824987972019807,0.830147841645503,0.830147841645503,0.830147841645503,0.830147841645503,0.830147841645503,0.824199158426631,0.821991650646295,0.820746492592362,0.822428319867118,0.822428319863647,0.822428319867681,0.822428319867141,0.820326839216983,0.820326839216567,0.820326839216577,0.818328770467786,0.816647144418094,0.81664714441386,0.816647144413701,0.791004591832048,0.807909366009344,0.808537297260362,0.813883032387204,0.857314696994903,0.851672365611272,0.835865409673784,0.839724980015308,0.797787742485658,0.802104547394769,0.769257994259064,0.753145472702541,0.751133583992541,0.754190870129664,0.74610226570108,0.774384781525021,0.774384781559915,0.181705610778797,0.182606505850143,0.221228956273755,0.221000283443722,0.221000283435441,0.218846323433969,0.218846323425663,0.217809513411499,0.217809513362507,0.217809513368342,0.217809513435062,0.217809513406311,0.217809513386799,0.217809513425728,0.217809513425437,0.217809513447791,0.217809513424406,0.191256196341695,0.191256196318325,0.191256196341877,0.423231077765688,0.423231077764197,0.42323107776503,0.423231077765017,0.423231077765017,0.42323107776502,0.423231077765183,0.423231077765018,0.423231077765017,0.423231077765017,0.423231077765236,0.423231077765018,0.423231077765018,0.423231077765018,0.423231077765018,0.423231077765097,0.423231077765017,0.423231077765017,0.423231077765018,0.423231077764993
r_0016,0.336013815729111,0.185243841311845,0.185243841311845,0.210965823906885,0.232369437625836,0.232369437625836,0.232369437625835,0.258813277393391,0.278601662078446,0.29402371976031,0.306408078620685,0.306408078620757,0.31658456064278,0.31658456064278,0.31658456064278,0.3398736641634,0.355037577095239,0.344358807836496,0.326084419982921,0.326084419983218,0.328497194353584,0.328497194352371,0.299723424653758,0.299171713681458,0.295690118545512,0.332991288323793,0.355715962609984,0.334461907126339,0.345695247613475,0.334519975886676,0.348394428660475,0.352879245402645,0.348521080906708,0.365243517201389,0.36142078186855,0.359672907169156,0.359672907163786,0.311664422807194,0.309868908053538,0.313048814489762,0.313048814543041,0.309474669348436,0.309474669362578,0.306111563174292,0.306111562954421,0.306111563032984,0.306111563072254,0.306111563087307,0.306111563075409,0.306111563105105,0.306111563109949,0.306111563093101,0.306903978341171,0.30690397833893,0.306903978335989,0.306903978341913,0.254170030342309,0.254170030360616,0.254170030342955,0.254170030390148,0.254170030337456,0.254170030342208,0.254170030344733,0.254170030343043,0.2541700303414,0.254170030337859,0.254170030342923,0.25417003034315,0.254170030343068,0.254170030343015,0.25417003034312,0.254170030330298,0.254170030342955,0.254170030343781,0.254170030334329,0.254170030340855,0.254170030342955,0.254170030342955,0.25417003034289,0.254170030346542,0.254170030342955,0.254170030341885,0.254170030341885
r_0018,0.566718685326509,0,0,0,0.195299109764663,0.439617841316449,0.64119031482981,0.620803536949724,0.620803536949724,0.586376876733384,0.588351768167828,0.555590649725212,0.555590649725212,0.555590649725212,0.555590649725212,0.555590649725212,0.555590649725212,0.555590649725212,0.555590649725212,0.365676513679147,0.365676513679147,0.401505671438484,0.445497843944955,0.493827149750758,0.493788498180598,0.476956381723307,0.480772882637481,0.480772882637481,0.480772882637481,0.384620882081777,0.404936050940797,0.493475112944197,0.486510029771191,0.463794279927609,0.0659909765752331,0.230387308193824,0.0290123281215682,0.0575980468891798,0.101669063886466,0.0546932883161962,0.0554634896561642,0.0765093693278396,0.111071173100062,0.0859632405402052,0.0907514682058196,0.0907514678837885,0.0886189969571383,0.0886189961697495,0.0893390285742309,0.115485203214068,0.115485203764389,0.14067986091128,0.140679860675605,0.140679862450539,0.181676916176339,0.18167692193094,0.185850386767276,0.185850386903615,0.186633977671365,0.186633977897544,0.186633977542071,0.19181837286817,0.0885643642456015,0.0885643603679531,0.0885643602227175,0.0885643583934396,0.0885643597921351,0.0885643609459395,0.279268059479627,0.279268060114403,0.279268058719493,0.279268059479934,0.279268059479531,0.279268059479532,0.279268059414621,0.279268059479813,0.279268059479672,0.279268059476929,0.279268059479588,0.279268059445917,0.279268059479479,0.279268059479564,0.279268059480713
r_0023,-0.854368915324787,-0.799697227148376,-0.799697227148376,-0.799697227148376,-0.799697227148376,-0.799697227148376,-0.864779779391599,-0.864779779391599,-0.86239121173003,-0.86239121173003,-0.859448840519494,-0.856454625409017,-0.844024754709786,-0.844024754709786,-0.828998797605793,-0.836432872936284,-0.846067103069488,-0.854616738152632,-0.859226295508668,-0.859226295508603,-0.859226295508512,-0.85993249969957,-0.864048128315029,-0.863646961871767,-0.859705809974505,-0.857296493073163,-0.854713237361954,-0.859611805380989,-0.857224651270784,-0.856714601033471,-0.856861256568843,-0.864147467951406,-0.858299407755684,-0.857336990652458,-0.857253410563411,-0.862001966977635,-0.86567159697342,-0.865684876696897,-0.865468820906764,-0.864798390317402,-0.866208021163743,-0.86721325551296,-0.868364048104353,-0.86809933415361,-0.867465527499111,-0.867465527638361,-0.867382626415245,-0.867382626414826,-0.867382626414386,-0.867382626417675,-0.867208380372419,-0.867208380341435,-0.867208380350684,-0.86720838036267,-0.867208380354182,-0.867208380348476,-0.867208380348625,-0.867208380348305,-0.867029285592141,-0.867029285590006,-0.867029285591615,-0.867029285589986,-0.862597591063773,-0.862597591065544,-0.862597591066754,-0.862597591066725,-0.862597591066675,-0.862597591066668,-0.862597591066705,-0.862597591066619,-0.862597591066662,-0.862597591066667,-0.862597591066668,-0.862597591066668,-0.862597591066731,-0.862597591066683,-0.862597591066491,-0.862597591066668,-0.862597591066668,-0.862597591066668,-0.862597591066668,-0.862597591066668,-0.862597591066668
r_0025,-0.80183617532235,-0.677299496767698,-0.677299496767698,-0.677299496767698,-0.76744292864042,-0.771402607030369,-0.781960540899917,-0.792630167625203,-0.792630167625203,-0.792630167625203,-0.792630167625203,-0.769712615739118,-0.784266371426543,-0.791540171553055,-0.791781050978184,-0.802444407823322,-0.808279990385834,-0.809035505105053,-0.809035505105053,-0.809035505105053,-0.809035505105053,-0.80903550510499,-0.812672130331071,-0.812672130331123,-0.813598491664534,-0.814178108781574,-0.825773385148033,-0.817683705718509,-0.817683705720044,-0.817823480030143,-0.812155063361583,-0.809671228537045,-0.809872677155145,-0.795668464762505,-0.768616944799096,-0.777742773936318,-0.778888808781924,-0.783610456208667,-0.785795797169896,-0.786925850289839,-0.78544440318437,-0.779786302880457,-0.768427209749592,-0.768427209758665,-0.768427209749931,-0.768427209748711,-0.768427209749453,-0.768427209737415,-0.767049405660716,-0.767049405656723,-0.767049405656784,-0.767049405656573,-0.767049405657942,-0.767049405656057,-0.767049405656977,-0.767049405667287,-0.765699065768527,-0.765699065770129,-0.765699065768493,-0.765699065768541,-0.747347795512018,-0.747347795518333,-0.747347795518346,-0.747347795518313,-0.747347795518337,-0.747347795518346,-0.747347795518346,-0.74734779551839,-0.747347795534773,-0.747347795518593,-0.747347795518606,-0.747347795519013,-0.747347795518425,-0.747347795518389,-0.747347795518355,-0.747347795518346,-0.747347795516277,-0.747347795518346,-0.747347795518346,-0.747347795518375,-0.747347795517231,-0.747347795518346,-0.747347795518346
r_0027,0.477216554543507,0.138460145953875,0.138460145953875,0.138460145953875,0.238991131542819,0.238991131542819,0.342721588437105,0.529347409559747,0.529347409559747,0.534246545580481,0.534246545580481,0.537952056369354,0.320789355037394,0.356193939174395,0.392823003683608,0.435717777641977,0.484788916625981,0.487979558428332,0.470824920729527,0.474612683415354,0.474612683415312,0.474612683415354,0.474612683415353,0.529671408289855,0.529671408290534,0.529671408289989,0.609672098729897,0.387633788826086,0.387652474834054,0.378969492797272,0.37902408383015,0.350533432960598,0.276622408776351,0.261665555876209,0.124485103849646,0.13102489527311,0.11048090849552,0.0755928610010444,0.14157773151709,0.121371556810412,0.171268534614633,0.144093869052026,0.195740182162639,0.18277325528522,0.187007827176782,0.184113508549089,0.18805472137364,0.195028244451796,0.220889360900863,0.224622214939143,0.224622215518695,0.224622215286567,0.224622215222414,0.226252136716105,0.231028917115488,0.231028917459237,0.231028917404686,0.231028917084314,0.198637751571055,0.198637750296695,0.198637749783748,0.198637751582816,0.199391101872099,0.199391101817864,0.19939110141532,0.321037985542091,0.285046012516329,0.28504601251664,0.285046012516718,0.28553611922647,0.285536119229189,0.285536119229138,0.28553611922918,0.28553611922918,0.28553611922918,0.285536119228696,0.285536119229179,0.285536119229336,0.28553611922918,0.28553611922802,0.285536119229179,0.28553611922918,0.285536119229193
r_0029,-0.866059187432255,-0.764540371865357,-0.764540371865357,-0.764540371865357,-0.664864404456777,-0.664864404456777,-0.874636622568522,-0.874636622568522,-0.8612739729664,-0.871093031464639,-0.871093031464639,-0.871093031464639,-0.875698946664976,-0.875698946664936,-0.871752388984629,-0.871752388984629,-0.864219368577254,-0.860944612004314,-0.849093049136104,-0.849093049136104,-0.83743665602468,-0.83743665602468,-0.847098702548881,-0.855666115585894,-0.860304332093565,-0.860304332093738,-0.860304332094038,-0.861017006889673,-0.861017006889471,-0.861940746055477,-0.863619068482352,-0.865048910884676,-0.865343394512429,-0.862411430662343,-0.860199576040999,-0.858193907927584,-0.858320700720676,-0.865457890312001,-0.859586548479177,-0.858982963092077,-0.858942570661874,-0.86614337830874,-0.867083358098497,-0.865731217060219,-0.865264292168529,-0.86512269327639,-0.867959474685541,-0.868334881540751,-0.869527508018253,-0.869284378971044,-0.868572391326062,-0.868572391365502,-0.868488568611429,-0.868488568613404,-0.868488568609561,-0.868488568626341,-0.868317901648105,-0.868317901641558,-0.868317901628373,-0.868317901640965,-0.868317901638298,-0.86831790166717,-0.868317901627378,-0.868317901645467,-0.868142132990307,-0.868142132989954,-0.86814213298844,-0.868142133015005,-0.863582461274244,-0.863582461275198,-0.863582461275168,-0.863582461275122,-0.863582461275127,-0.863582461275102,-0.863582461275309,-0.86358246127511,-0.863582461275119,-0.863582461275141,-0.863582461275213,-0.863582461272761,-0.863582461275105,-0.863582461275119,-0.863582461275116
r_0032,0.0637111375734683,0.141973775128333,0.141973775128333,0.141973775128333,0.141973775128333,0.0897076582184357,0.0897076582184357,0.0594139766728886,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728886,0.0594139766728884,0.0594139766728885,0.0594139766728885,0.0594139766728885,0.0594139766728884,0.0594139766728884,0.0594139766728885,0.0594139766728885,0.0594139766728884,0.0594139766728886,0.376178952331475,0.338018072319488,0.311953405142114,0.336329142144179,0.32095817692174,0.320958176935981,0.288769398534228,0.247592919237798,0.247592919222788,0.247592919242379,0.204650046508927,0.295501870397078,0.467561170214773,0.467561170259273,0.441211358656032,0.20022622331768,0.200226223345009,-0.202575733298629,-0.163513713161854,-0.16771690654467,-0.170205707642486,-0.170205707636265,-0.170205707654857,-0.207112816870643,-0.192633671165646,-0.181799343525224,-0.18179934351518,-0.198195673166754,-0.198195673167579,-0.214088745359368,-0.214088745307798,-0.214088745305137,-0.214088745302536,-0.214088745306104,-0.214088745302591,-0.214088745305233,-0.214088745305555,-0.21408874529198,-0.214088745304535,-0.214088745305883,-0.214088745305835,-0.214088745302425,-0.214088745305809,-0.214088745310969,-0.214088745308481,-0.214088745306347,-0.214088745301329,-0.214088745301329,-0.214088745303925,-0.214088745303925,-0.214088745303925,-0.214088745303925
r_0039,0.637294664413773,0.713148891261608,0.713148891261608,0.713148891261608,0.713148891261608,0.714087345319479,0.720001953193909,0.70336086893498,0.70336086893498,0.708013168758205,0.717021815973679,0.717021815973539,0.717597547909751,0.598587004796519,0.598397553270622,0.598397553270622,0.598397553270622,0.344595333664162,0.330671306516509,0.320390258570418,0.204284527071904,0.195851518549804,0.213722434568842,0.247948652602989,0.479727353195861,0.537905288375354,0.529118267648463,0.522542043419192,0.523317241305355,0.523916584248518,0.525767435796727,0.312269656442187,0.304594086636959,0.30465838554808,0.304658385558442,0.285395772426318,0.266056709240125,0.265772615039248,0.265385305005326,0.265385304949928,0.221019655632995,0.221019655636254,0.178706805692114,0.178706805709305,0.178706805698378,0.178706805700362,0.162422877478558,0.162422877488674,0.162422877492648,0.162422877493982,0.162422877491946,0.16242287749266,0.162422877492236,0.162422877492482,0.162422877492367,0.162422877492412,0.162422877464889,0.162422877492455,0.162422877492411,0.162422877492318,0.162422877491876,0.162422877492192,0.162422877492406,0.162422877492159,0.162422877492414,0.162422877492123,0.162422877492411,0.162422877491443,0.162422877492387,0.162422877492441,0.162422877492492,0.162422877492394,0.162422877492452,0.162422877492411,0.162422877492412,0.162422877492147,0.162422877492218,0.162422877492411,0.162422877492411,0.162422877492387,0.162422877492387,0.16242287749316,0.162422877492459
