Row,AdrenalGland,ArteryAorta,ArteryCoronary,ArteryTibial,BrainCerebellum,BrainCortex,Breast,ColonSigmoid,ColonTransverse,GEJunction,EsophagusMucosa,EsophagusMuscle,HeartAtrial,HeartVentricle,Liver,Lung,MinorSalivary,MuscleSkeletal,NerveTibial,Ovary,Pancreas,Pituitary,Prostate,SkinUnexpo,SkinSunExpo,SmallIntestine,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina
ADPOHc_f,-2.18201596353662e-05,-1.3507678243263e-05,-9.37719118132563e-07,-1.88400437863834e-05,1.10764547400777e-06,1.17946911049049e-05,-1.41173301458908e-05,-1.9341650418836e-05,-1.27844480113382e-07,-1.57435158537611e-05,9.51150421601987e-06,2.9495157241044e-06,5.91096561430859e-06,1.14396016162033e-05,-8.62019899172672e-06,1.19786764345431e-05,1.02770519132545e-05,1.44952400331633e-05,-5.80902935465311e-06,-1.60189923695819e-05,1.27844480335426e-07,1.14007127021143e-05,-8.4913468483272e-06,1.09119979117001e-05,-9.03680199115797e-07,6.81227753163149e-06,-6.85788222098971e-06,8.96719115783817e-06,-5.03782701999356e-06,-1.21424317723884e-05,1.15330640240163e-05,2.12957185707907e-06
ADRNCRNt_f*,0.062108799388026,-0.00591137660720675,-1.02764250685394e-06,-0.0127355477297186,-0.0127468331072085,-0.0018014291189028,-0.00521982276155696,-0.0041956242204499,0.0042266304684824,-0.00124434770871325,-0.0324363425491079,0.000747994311734834,0.318749210255724,0.571667721398452,0.906109564360637,0.00350403657096365,1.02764250685394e-06,0.203213522974395,-0.00143317591258883,-0.0372482667697768,0.0472637345447704,-0.00532525795824947,-0.00179708503271415,0.00222198587910792,-0.000591463972280992,0.113165811853501,0.00273342533540326,0.0440309095344622,0.00917873779233064,0.00183101072141116,-0.0302365097296097,-0.0190659176628706
ALAARGCYSr_f,-0.0699402817309253,-0.0699402817309253,-0.0699402817309253,-0.0699402817309253,0.498503533142045,0.930059660526462,-0.0699402817309253,-0.0699402817309253,0.000106139521893187,-0.0699402817309253,-0.000788851226232248,-0.0699402817309253,0.000106214234339624,0.0016607325017113,0.00217827170134859,0.000106153895136116,0.000106206074460408,-0.0474052524981682,0.000106203751837244,-0.0699402817309253,0.000106142656137065,0.000106126143848251,0.000106193380895292,0.00384424688051947,-0.0197618216646893,0.0381242673130099,-0.00221054490288539,-0.019761832172124,-0.00135362430383736,-0.000106126143848237,0.000106223774989075,0.0221726340031777
ALAARGGLYr_f,-0.0699402861416303,-0.0699402861416303,-0.0699402861416303,-0.0699402861416303,0.498503561332113,0.93005968850104,-0.0699402861416303,-0.0699402861416303,0.000106148482647783,-0.0699402861416303,-0.000788849511357714,-0.0699402861416303,0.000106178928116069,0.00166072014250647,0.00217822514717964,0.000106208708285149,0.00010621330616005,-0.0474052574123268,0.00010619693611999,-0.0699402861416303,0.000106190425579952,0.000106152556702793,0.000106191768638395,0.00384425733378349,-0.0197618320525618,0.0381242163958294,-0.00221065687468523,-0.0197618191151147,-0.001353631670011,-0.000106148482647783,0.000106221128163886,0.0221725796490672
ALAASNLEUr_f,-0.0699396242662646,-0.0699396242662646,-0.0699396242662646,-0.0699396242662646,0.498504122992662,0.930059268256767,-0.0699396242662646,-0.0699396242662646,0.0001060083543898,-0.0699396242662646,-0.000788333852183506,-0.0699396242662646,0.000106127978135945,0.00166138480188253,0.00217712889964575,0.000106279058237221,0.000106810339836352,-0.0474046319933613,0.000106535087003867,-0.0699396242662646,0.000105535516321351,0.000106167342697652,0.000106124467502453,0.00384351793469562,-0.0197614258695465,0.0381223717216148,-0.00221068176979779,-0.0197611547631414,-0.00135298288461984,-0.000105535516321337,0.000106867673744612,0.0221725044684696
ALAGLYLYSr_f,-0.0699402834417016,-0.0699402834417016,-0.0699402834417016,-0.0699402834417016,0.498503561933336,0.930059698480763,-0.0699402834417016,-0.0699402834417016,0.000106150137883454,-0.0699402834417016,-0.000788844094081725,-0.0699402834417016,0.000106174831059069,0.00166073201526218,0.00217824421225921,0.000106192505835143,0.00010620036155036,-0.0474052578555354,0.000106190828362537,-0.0699402834417016,0.000106208271921759,0.000106177937407664,0.000106211805223785,0.00384425458173809,-0.0197618592322652,0.0381242452395757,-0.00221056626688682,-0.0197618207203303,-0.00135362008018214,-0.00010615013788344,0.0001061913195987,0.0221725839370384
ALAHISALAr_f,-0.069940290796726,-0.069940290796726,-0.069940290796726,-0.069940290796726,0.498503539998937,0.930059717024746,-0.069940290796726,-0.069940290796726,0.000106143679193926,-0.069940290796726,-0.00078885534505678,-0.069940290796726,0.000106171151442555,0.00166072541731242,0.00217823171353236,0.000106133311694026,0.000106207490906826,-0.0474052672244583,0.000106203401009877,-0.069940290796726,0.000106203497688334,0.000106179375204726,0.000106196398024408,0.00384425271367259,-0.0197618218552453,0.0381241473475043,-0.00221055907401595,-0.0197618281556638,-0.00135363076681837,-0.000106133311694026,0.000106211657411107,0.0221725578611625
ALALYSTHRr_f,-0.0699398044577934,-0.0699398044577934,-0.0699398044577934,-0.0699398044577934,0.498503955480498,0.93006017482672,-0.0699398044577934,-0.0699398044577934,0.000106682918752946,-0.0699398044577934,-0.000788423802423041,-0.0699398044577934,0.000106437529359724,0.00166121656036286,0.00217773225583212,0.000106684676952948,0.000106684492105838,-0.0474048850254335,0.000106658942911092,-0.0699398044577934,0.000106156971869456,0.000106221532547662,0.000106371899497609,0.00384445615721665,-0.0197618073966004,0.0381243886573324,-0.0022105059360136,-0.0197614568355884,-0.00135314744094865,-0.000106156971869442,0.000106702619204285,0.0221728210504097
ALDD21_f*,0.552455835704435,0.008904064741247,-0.0986540126993058,-0.0341246244942427,-0.119030057503051,-0.0537332914890536,-0.0474346241007534,1.49999656362532e-06,-0.0663550873406538,0.000164118471682351,0.132680412473797,0.00281725062363009,-0.00221527376507474,0.0219846523819691,0.511658220031824,-0.0022168606718283,0.0717631404966363,0.138071588059845,0.00168259500089873,-0.0336752238295023,0.0270714342664286,-0.0853250819811147,-1.49999656356981e-06,0.169742494871426,0.0717635137374696,-0.077136507456334,-0.20312359037023,-0.0164565161746749,0.0646575171923982,0.00815363367948296,-0.114152889643047,-0.00330815073879454
ALLOPOXDhep_f,0,0,0,0,0,0,0.146280798714131,0,0,0,0.0923629429725334,0,0,0,1.00000552060776,0,0.090453568825192,0,0,0,0.416681547093439,0.0354994723360407,0,0.128099908284552,0.12873409521891,0.0585063913205301,0,0,0.206578951571332,0,0,0
AM19CSALThr_f,0.0661753870155322,0,0,0,0,0,0,0,0.0892933049023172,0,0.0698436880970589,0,0,0.0747078906712286,1,0.0656833056461247,0.0678394282772087,0,0,0,0.0948400580214317,0,0.0680451614933205,0.0678383160127649,0.0691826394513588,0.442899544451526,0,0.155331300998098,0,0,0,0.0630026691015625
AM19CShr_f,-1.11022302462516e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,-1.11022302462516e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16
AM19CSitr_f,4.44089209850063e-16,0,0,0,2.22044604925031e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AM1A4NCShc_f,-9.67270068251702e-05,-1.41077709211457e-05,-2.05851101457988e-05,-3.05818889994036e-05,4.53017778525577e-05,-0.00017586765448796,1.77805302241651e-05,-4.02599077418131e-05,2.42526757925354e-05,-2.17142625873468e-05,-1.03700959734887e-05,-3.97246842743781e-05,1.74204719884941e-05,-1.04499504024469e-05,9.18141788330828e-06,-9.41767307036656e-05,-0.000157041486315901,1.85831001542347e-05,-4.6625580717552e-05,3.76085579270047e-05,3.19462570079754e-05,3.51516609280456e-05,-2.46044157103942e-06,-7.64145694654994e-05,2.57557601521796e-05,1.82475888934608e-05,2.46044157103942e-06,1.37291695729846e-05,5.17541393467713e-05,3.74117669184049e-05,1.4220197380066e-05,-1.234154981411e-05
AM1ACCShr_f,0,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,0,-1.11022302462516e-16,1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,0,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,-1.11022302462516e-16,0,0,1.11022302462516e-16,-1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,-1.11022302462516e-16
AM1ACShr_f,-2.92844968979855e-05,9.82716100628167e-06,1.26634808543802e-05,1.47449096659091e-05,1.04136399508015e-05,8.18820994230585e-06,-2.42440102008468e-05,2.59906773480978e-06,4.54779752634416e-06,-3.28723261870945e-05,-2.38244177871438e-05,1.5727496178064e-05,-3.3998756744924e-05,-2.01933446598579e-05,1.77851688480946e-05,8.64976809999973e-06,1.09749340049259e-05,-1.63577715216467e-05,-5.48928023416106e-05,-8.86194053102418e-05,3.72707893636637e-06,-3.09747706040975e-05,-6.69988061563487e-06,1.40675695889936e-05,1.35342376130776e-05,-2.27950523117304e-05,-2.62642893369414e-05,1.33806126614289e-05,-4.92381956722632e-05,1.07258940271748e-05,-2.01855367059078e-05,-2.59906773480978e-06
AM1ACSitr_f,-1.08280438897435e-05,8.54903497737869e-06,-6.64816579251104e-05,1.02018233435475e-05,-8.47537244702545e-05,1.29940892482638e-05,1.20145481716794e-05,8.16148937476946e-06,-5.99800762449698e-05,5.35825213077157e-06,-5.15326429485485e-05,4.51863841810507e-06,-2.83772913178826e-06,-1.11372722406688e-05,-3.08492015688167e-05,8.37036808476466e-06,-1.47034084894138e-05,-1.92474856641756e-06,1.04872156699853e-05,-1.73116560278075e-05,1.411919941674e-05,-0.000113018207608895,9.17803330646727e-06,1.09615094004978e-05,-7.1834946124838e-06,1.19630298204276e-05,8.90501198891336e-07,-0.000108093253061159,-0.000132948153948376,-8.90501198891336e-07,9.04088760267374e-06,1.20096013367377e-05
AM1ALCShr_f,2.09555294850006e-06,3.62309269075212e-06,1.10158388233472e-06,6.5536325972726e-06,-3.03284405145376e-07,-3.47809312473135e-06,-7.2468970970796e-06,-8.51267480839191e-07,6.08520240241717e-06,6.09622140435029e-07,-7.35050903988288e-06,8.28713678013848e-07,4.91956475168198e-06,-4.12131126603654e-06,-1.58508614678254e-06,-2.38711181321793e-06,-1.78965274466591e-06,7.05069016393445e-07,1.31845809814291e-06,3.3824940294247e-06,1.62447620011275e-06,-3.70689606232766e-07,-1.10117939539078e-05,-1.13909276504565e-05,-1.12724458926072e-05,-6.17646344569511e-06,3.03284405145376e-07,1.24326070616299e-06,-1.18898300555115e-05,-4.42426721869449e-06,2.74579187264923e-06,5.20921545488218e-06
AM1ALCSitr_f,1.59758810787114e-05,4.06688068954608e-06,-1.3252281153231e-05,9.22511350642807e-06,-2.62384652257586e-05,2.36491544791662e-07,-7.95760719540795e-08,-2.51816142498029e-05,-4.46087789995886e-06,1.76990210931649e-07,8.15971674827942e-06,1.32027409336377e-05,1.27317417444317e-05,-2.28375107139689e-05,7.94389941982665e-06,-7.50284149697578e-07,1.46342120288523e-06,7.8374769836298e-06,-3.71988123356592e-05,1.35006524000225e-05,3.36603466122298e-06,-1.25388639871105e-06,-4.32559339220706e-05,-5.03693055516896e-05,-4.99704145899837e-05,-6.23409297895172e-06,2.29150040986781e-06,-3.72158858238381e-05,-2.35815325041466e-05,-4.15648724638729e-05,7.95760721761241e-08,8.23357198620478e-06
AM1C4N9CShc_f,1.0640294466846e-05,-1.8438568513135e-06,-0.000124163509248154,1.64652922236552e-05,9.93794869608156e-06,1.28975129035647e-05,-4.26240642714681e-06,-3.6657767041981e-05,1.8438568513135e-06,-5.52463680147941e-06,-5.45551287585155e-05,1.2619072211173e-05,-2.70050019591794e-05,-2.29888204984485e-05,4.8253085452199e-05,-5.56822349484509e-06,-1.39208956143611e-05,1.13360759298464e-05,-6.0974585491258e-05,5.70296244768453e-05,2.44440515143607e-05,5.81287261436358e-05,-2.25282463035548e-05,-2.6089629288073e-06,-7.98294244264142e-06,3.51887373271076e-05,2.54209029417751e-05,2.69284778863232e-05,6.69847541867608e-05,-1.12851594826768e-05,5.55405035167489e-05,-5.27387912375721e-05
AM1C9CShr_f,5.48378881881639e-06,-4.55094637996645e-06,1.41885553517351e-05,1.28645203305577e-05,1.33356478773106e-05,-2.53126124969416e-05,-5.60377606695361e-06,1.03690554682512e-05,1.46415082922235e-05,7.24982343491831e-06,1.58631685629462e-05,-1.4390078245885e-05,-3.27118630210066e-05,-1.8071078538906e-05,-2.8617294561939e-05,1.23318490667934e-05,1.45845703536374e-06,6.89075758408819e-06,-2.10246334156894e-05,6.77233755852491e-06,-1.75466936452873e-05,-4.24138810439789e-05,-2.47754971482994e-05,-7.86096535754233e-06,7.0098704418875e-07,-1.27385446664352e-05,-7.0098704418875e-07,1.52155195556336e-05,-8.6152507901005e-06,1.5805108860123e-05,-2.17646529749871e-05,6.75341277389663e-06
AM1C9CSitr_f,7.22012334741784e-06,1.20945567058106e-05,-3.81107199209918e-06,-5.79055227711844e-05,-2.32575708347671e-05,-3.49504027647995e-05,-5.44486347919815e-06,8.1308095569721e-06,1.14137825720784e-05,7.1810215411805e-06,3.13919925820638e-06,-3.00090842175749e-08,-5.69182969677451e-05,-2.38054449919201e-06,-6.34530514661558e-05,-8.80373492373465e-05,-6.53776028891606e-06,-5.6779240828142e-05,1.01039814170978e-06,3.00090842175749e-08,9.80797448224546e-06,9.86850702278108e-06,8.51164571302743e-06,-0.00010546572692427,-4.92415868006413e-05,-5.68119050743388e-05,1.11610600754819e-05,1.29278558170798e-05,-5.59791552121602e-05,1.86953480096896e-06,1.07617544224947e-05,1.10172702058042e-05
