"","geneID","popMean","popSD"
"106","ENSG00000116285.12",5.83733384359012,1.60302801624253
"107","ENSG00000162426.14",2.13093406593407,1.49936019543427
"108","ENSG00000142599.17",5.79323736158435,0.611193417011624
"109","ENSG00000074800.13",9.13680544729093,0.798340460915874
"110","ENSG00000131686.14",-5.49990873870803,2.16706436604737
"111","ENSG00000197241.3",-6.00434065934067,2.11273125514787
"112","ENSG00000142583.17",0.257652790243655,1.82291642207739
"113","ENSG00000180758.11",2.12164442680579,0.96490362141848
"114","ENSG00000049239.12",4.98043752145963,0.629280954657648
"115","ENSG00000171621.13",4.59027873710827,0.959399839549746
"116","ENSG00000171612.6",1.80384384805678,0.791869609836774
"117","ENSG00000188807.12",2.55990580678246,0.601883340401062
"118","ENSG00000171608.15",3.00112030949284,0.788275533834877
"119","ENSG00000171603.16",6.34103482127047,0.616870398374587
"120","ENSG00000178585.14",3.71593798790742,0.88350468171556
"121","ENSG00000162441.11",4.03601888162005,0.398298351218251
"122","ENSG00000173614.13",2.55267717849124,0.578558593902748
"123","ENSG00000162444.11",2.94833844142735,0.991309182819922
"124","ENSG00000130939.18",4.83857142857143,0.504851346695833
"125","ENSG00000054523.17",3.8407676457704,0.514308282996599
"126","ENSG00000142657.20",6.13104106769118,0.953584239394862
"127","ENSG00000175279.21",3.4920522925144,0.615166419379876
"128","ENSG00000241563.3",0.349767754203795,1.08958959903844
"129","ENSG00000160049.11",4.06688585919529,0.410613502602656
"130","ENSG00000142655.12",4.52911202532079,0.299949265588179
"131","ENSG00000130940.14",3.34364800074193,1.3225142551723
"132","ENSG00000175262.14",-2.41316415016292,2.40343299152787
"133","ENSG00000120948.16",6.21208531558982,0.25292691748772
"134","ENSG00000009724.16",1.65983720941143,0.92083078203114
"135","ENSG00000116649.9",6.23829670329671,0.725443297509336
"136","ENSG00000171824.13",5.50615337510273,0.29093581173
"137","ENSG00000198793.12",3.73432036001201,0.403212653106999
"138","ENSG00000171819.4",1.00230316020106,2.77647452942509
"139","ENSG00000120942.13",2.88720938679012,0.317920874174997
"140","ENSG00000204624.7",-3.22737667652686,1.50711133757155
"141","ENSG00000116661.9",3.75432251861927,1.45071669702774
"142","ENSG00000132879.13",5.00850310512649,0.604440789545667
"143","ENSG00000116663.10",4.10264569417689,0.521250178677685
"144","ENSG00000116670.14",4.18163554372036,0.498558601429452
"145","ENSG00000162490.6",-4.46657518008337,1.56104058936656
"146","ENSG00000177674.15",5.22940573822705,0.772806741737862
"147","ENSG00000215910.7",-5.81706813043738,1.82538951261242
"148","ENSG00000177000.10",4.00004484336623,0.493383291974146
"149","ENSG00000011021.21",4.27877358649337,0.369491344815806
"150","ENSG00000175206.10",1.99425960912811,1.64808153818498
"151","ENSG00000120937.8",-1.57986902942461,2.9274836881726
"152","ENSG00000116685.15",5.64474054514163,0.40423192073108
"153","ENSG00000083444.16",6.28918992697973,0.649519061009034
"154","ENSG00000116688.16",6.04902136155465,0.619190989367216
"155","ENSG00000116691.10",4.42892738503186,0.55832777074783
"156","ENSG00000120949.14",-0.439824534672795,1.51883338151323
"157","ENSG00000028137.18",4.24273672552338,0.848724570288961
"158","ENSG00000048707.13",3.91748167978225,0.468651517876302
"159","ENSG00000162496.8",6.2686699500827,0.948484858325824
"160","ENSG00000204518.2",-4.72478021978022,2.71293780708354
"161","ENSG00000188984.11",-7.0034945608776,1.4199774281336
"162","ENSG00000157330.9",-7.40458592953874,1.87655778272785
"163","ENSG00000116726.4",-7.36732385601814,1.12268629424577
"164","ENSG00000116721.9",-7.46669363835533,1.13367484374126
"165","ENSG00000239810.3",-7.76528526468207,1.50419933660941
"166","ENSG00000179172.9",-3.16680228193922,0.929602493085909
"167","ENSG00000120952.4",-7.31786017597632,1.14510342393214
"168","ENSG00000243073.3",-7.24233491461081,1.02285143508127
"169","ENSG00000187545.5",-7.34127859665108,1.02905557667227
"170","ENSG00000204510.5",-7.35408186215828,1.01222372304362
"171","ENSG00000232423.6",-7.51837684291074,0.994028233409864
"172","ENSG00000274764.5",-7.43497056747776,1.06258051830606
"173","ENSG00000277058.2",-7.17068819389927,1.04484636786443
"174","ENSG00000229571.7",-7.37737978096544,1.09779464224267
"175","ENSG00000275774.2",-6.00203296703296,1.76786912741312
"176","ENSG00000280267.4",-7.40834997708817,1.05669591865002
"177","ENSG00000179412.10",-7.37716853414284,1.10269690766345
"178","ENSG00000204505.4",-7.38159349671424,0.843853235963656
"179","ENSG00000279169.2",-7.37502811304559,1.05062417261319
"180","ENSG00000279804.2",-7.26925258880731,1.19239279872569
"181","ENSG00000270601.4",-7.30846409428678,0.971049136322234
"182","ENSG00000182330.10",-7.26704901336663,1.20797374287229
"183","ENSG00000237700.2",-7.23047124370557,0.92877184609838
"184","ENSG00000204501.7",-7.22219139793671,0.915043879805923
"185","ENSG00000204481.7",-7.33707130781453,1.01121047310053
"186","ENSG00000204480.7",-7.42229786486077,1.0815457853464
"187","ENSG00000204479.4",-7.39600963547556,1.07269299809581
"188","ENSG00000204478.9",-7.40881924820025,1.12287056153067
"189","ENSG00000162494.5",-3.61842923237391,3.24542499620137
"190","ENSG00000162493.16",3.6114204309176,1.00531385394343
"191","ENSG00000116731.22",4.15958996362369,0.250914757782443
"192","ENSG00000189337.16",2.47202937993425,0.97549724941778
"193","ENSG00000171729.13",3.7628021978022,1.29609699575794
"194","ENSG00000142621.19",-2.85245165407109,1.87702351354761
"195","ENSG00000142634.12",5.73587912087912,1.00081782311196
"196","ENSG00000162438.11",-1.14355477182404,1.85587709731419
"197","ENSG00000142615.7",-0.0311761366086337,3.46721727791273
"198","ENSG00000215704.9",-1.29424193792818,2.17006772879271
"199","ENSG00000132906.17",2.63086826031631,0.740776709556539
"200","ENSG00000116138.12",2.68432727411137,0.340832740810453
"201","ENSG00000116771.5",-1.92215379514546,2.21559521919918
"202","ENSG00000197312.11",3.22568840307809,0.577581198674652
"203","ENSG00000116786.11",5.9539707307394,0.551963628612637
"204","ENSG00000162461.7",1.9541382000851,1.4972222694937
"205","ENSG00000162460.6",-6.36611354115261,2.91172636060336
"206","ENSG00000162458.12",5.11983514568068,0.886887434445763
"207","ENSG00000233954.6",2.43507077050802,0.562993512499163
"208","ENSG00000065526.10",4.5704738263386,0.347063769683799
"209","ENSG00000116809.11",4.23551394259841,0.333829024470584
"210","ENSG00000183888.4",-5.54840996460367,2.39167085999422
"211","ENSG00000173641.17",3.9587134537487,1.92295106235702
"212","ENSG00000186510.11",0.412405123697742,2.32734426654941
"213","ENSG00000184908.17",-0.947011274288261,2.41140021310219
"214","ENSG00000185519.8",-0.190986861805385,2.7367867227726
"215","ENSG00000142627.12",4.08723119758719,1.36699961749552
"216","ENSG00000142632.16",2.74164214914972,1.548915101938
"217","ENSG00000132881.11",2.73839944168341,0.573676357701107
"218","ENSG00000037637.10",3.41915529102619,0.386167549119197
"219","ENSG00000055070.16",5.67969662946096,0.409893432012818
"220","ENSG00000187144.11",-4.21143227830342,1.93836423755362
"221","ENSG00000157191.19",5.34211593631778,0.620809618011653
"222","ENSG00000268991.2",-7.87488932599275,1.18906126522234
"223","ENSG00000219481.10",1.5739404040735,0.727319267162632
"224","ENSG00000237847.2",-7.25713145963807,0.88056496300687
"225","ENSG00000279132.2",-7.30930845747706,0.838467624019873
"226","ENSG00000058453.16",3.97162067519919,0.550509205260221
"227","ENSG00000117122.13",2.64139238685238,1.61828321337385
"228","ENSG00000159363.17",4.68024479997668,0.578373275304354
"229","ENSG00000117118.9",6.35771607670207,0.463999818536606
"230","ENSG00000117115.12",-0.940380382483058,2.09075286002847
"231","ENSG00000142623.9",-3.48928895842975,2.26950969613054
"232","ENSG00000142619.4",-6.10287969693061,2.065094502474
"233","ENSG00000159339.13",-4.02558222219619,2.73860558670121
"234","ENSG00000276747.1",-7.09514642461548,1.47377026442049
"235","ENSG00000179051.13",4.68506563155324,0.746912789543405
"236","ENSG00000074964.16",4.98329156664553,0.94230365242818
"237","ENSG00000117148.7",-7.09594335095421,1.6575795891444
"238","ENSG00000117154.11",0.30965592326578,1.78165759446227
"239","ENSG00000179023.8",-4.76828401411344,2.54472778279699
"240","ENSG00000009709.11",-6.81925322192258,1.62411094109203
"241","ENSG00000179002.5",-6.96598753551758,1.33936581388138
"242","ENSG00000159423.16",4.01098249764882,0.94066559751865
"243","ENSG00000169991.10",3.22836592001264,1.1128811512376
"244","ENSG00000127481.14",4.7872881911624,0.336435861498438
"245","ENSG00000127463.13",3.63785714285714,0.304835249015573
"246","ENSG00000053372.4",4.17299144006364,0.497070409254289
"247","ENSG00000162482.4",0.520983757006541,1.26366578108904
"248","ENSG00000053371.12",6.04166135374911,0.453217911181141
"249","ENSG00000040487.12",3.63356672211395,0.543892461447732
"250","ENSG00000077549.17",7.53119049278228,0.380452710618351
"251","ENSG00000173436.13",4.78813186813187,0.675723319553808
"252","ENSG00000158747.13",7.5410917303813,0.949950530835029
"253","ENSG00000158748.3",-4.94971740794712,2.14138997831142
"254","ENSG00000162542.13",3.81828692628011,0.489659552026287
"255","ENSG00000178828.6",-5.61829237389171,3.42791152544477
"256","ENSG00000169914.5",2.8984328857101,0.565322016774396
"257","ENSG00000188784.4",-7.32295821231928,1.26876476957807
"258","ENSG00000188257.10",5.32,3.13219247019235
"259","ENSG00000127472.10",1.88967032967033,2.63091236861236
"260","ENSG00000117215.14",-4.84859605608901,2.418995024188
"261","ENSG00000158786.4",-5.51002832698962,1.90998767780482
"262","ENSG00000187980.6",-4.50774725274725,3.01034551006441
"263","ENSG00000162543.5",0.766868131868131,2.42188841363621
"264","ENSG00000158816.15",-5.151531093261,2.66223781086941
"265","ENSG00000162545.5",4.66401799681843,1.17556062041791
"266","ENSG00000090432.6",5.13682054238485,0.403646496489572
"267","ENSG00000183114.7",-0.15059185407123,1.69022764618646
"268","ENSG00000158825.5",2.33251888372858,1.87981736078976
"269","ENSG00000158828.7",5.2973076923077,0.997207035854847
"270","ENSG00000244038.9",7.28609513005271,0.536705731968093
"271","ENSG00000117245.12",0.937246806223951,1.38899385623946
"272","ENSG00000189410.11",-1.5460165670957,2.33468268371214
"273","ENSG00000127483.17",6.36350568043417,0.527249464545119
"274","ENSG00000075151.20",4.66992118592316,0.360442783361381
"275","ENSG00000117298.14",6.0287492900556,0.707211556961586
"276","ENSG00000142794.18",1.5113021749818,0.693291934258389
"277","ENSG00000162551.13",2.98092845698018,1.99463790026522
"278","ENSG00000076864.19",2.39367300369583,3.19433105152447
"279","ENSG00000090686.15",4.54436295860681,0.30501337549748
"280","ENSG00000187942.11",1.03243425220003,1.06369891886037
"281","ENSG00000142798.17",6.14962341787872,1.28176755423809
"282","ENSG00000219073.7",0.359054009835802,3.25531502462383
"283","ENSG00000142789.19",2.58253318213108,3.09743808015797
"284","ENSG00000070831.15",6.66771417902689,0.35311853248922
"285","ENSG00000162552.14",-0.494285714285714,2.60650228469602
"286","ENSG00000184677.16",4.06962298270442,0.470646741893158
"287","ENSG00000070886.11",-5.06051645453651,2.0689416523959
"288","ENSG00000173372.16",6.54160877900511,1.46308704767075
"289","ENSG00000159189.11",6.70287824907914,1.52489520520399
"290","ENSG00000173369.15",6.77479517303717,1.68708274276885
"291","ENSG00000133216.16",0.595972223690598,1.51024339402599
"292","ENSG00000215906.8",-7.05640733605841,1.62972810213704
"293","ENSG00000227868.5",-4.19078022568358,2.98732951343456
"294","ENSG00000004487.15",5.60259099388412,0.258249585861151
"295","ENSG00000169641.13",3.38986993665731,0.534626501413902
"296","ENSG00000179546.4",-3.83674572389442,1.92169852965005
"297","ENSG00000125944.18",4.89313186813187,0.31229489827712
"298","ENSG00000125945.14",3.87932523294872,0.717556203762905
"299","ENSG00000204219.9",5.25925762365492,1.44916553068941
"300","ENSG00000088280.18",4.96925092564732,0.81501119591653
"301","ENSG00000007968.6",-2.28610115208514,2.50595070899593
"302","ENSG00000117318.8",6.95098323456984,1.2688311623369
"303","ENSG00000197880.8",-3.69909538356531,2.45124693880254
"304","ENSG00000142676.12",9.15456356189757,0.376850625199935
"305","ENSG00000011007.12",4.52476851155871,0.346294689509362
"306","ENSG00000057757.9",5.57934337963489,0.256319833135883
"307","ENSG00000011009.10",5.4882967032967,0.512657223152732
"308","ENSG00000117308.14",2.53911400379242,0.765950011098094
"309","ENSG00000117305.14",4.39068097762951,0.469956446113305
"310","ENSG00000179163.11",5.45926468704385,0.824210456928354
"311","ENSG00000188822.7",-6.4581819263684,2.59364719446573
"312","ENSG00000189266.11",6.17541648520896,0.352586596803023
"313","ENSG00000188529.14",4.79431493658811,0.301394662739656
"314","ENSG00000142661.18",-1.70755744617745,1.8539023529043
"315","ENSG00000142677.3",-0.601991834359626,2.33539644786034
"316","ENSG00000185436.11",1.86912057705988,1.35856049529302
"317","ENSG00000158055.15",-2.70206163938575,1.47118619215614
"318","ENSG00000001460.17",1.54596979042401,0.602363391527601
"319","ENSG00000001461.16",3.05630348057141,0.89383032058845
"320","ENSG00000117602.11",2.79155877397432,1.0472716818377
"321","ENSG00000184454.6",-2.65097334234522,3.68931688308318
"322","ENSG00000133226.16",5.7985934245306,0.313405939006641
"323","ENSG00000169504.14",6.82241758241758,1.49163885139385
"324","ENSG00000020633.18",0.89412087912088,2.04919283136398
"325","ENSG00000117614.9",5.20563046392636,0.367297394270807
"326","ENSG00000117616.17",5.34305301498967,0.65988684020473
"327","ENSG00000187010.19",-2.12503342106081,1.88561070019462
"328","ENSG00000183726.10",5.98777033952346,0.397348858368132
"329","ENSG00000188672.17",-0.344748261391502,1.40425936995261
"330","ENSG00000204178.9",4.17552338133754,0.266192356018211
"331","ENSG00000157978.11",4.05932988324694,0.637024792844049
"332","ENSG00000117643.14",3.12961538461538,1.00274423753875
"333","ENSG00000162430.16",5.83340557102787,0.520583483430295
"334","ENSG00000117640.17",5.50938085259997,0.575510752781064
"335","ENSG00000127423.10",-0.641287571808559,1.09055946716051
"336","ENSG00000182749.5",3.5366762039069,0.969408188045143
"337","ENSG00000117632.22",3.68837217873249,0.90033878130221
"338","ENSG00000158006.13",3.33888740818926,0.628661459342372
"339","ENSG00000158008.9",-0.466995264504946,1.8806391234337
"340","ENSG00000158014.14",-3.2007908609811,2.59780209820702
"341","ENSG00000158022.6",-0.340160209692867,1.65893822997535
"342","ENSG00000175087.9",2.23968464254265,0.623809977429943
"343","ENSG00000197245.5",2.19309027306953,1.35719902160796
"344","ENSG00000282872.1",-7.40153570891536,1.11029027213558
"345","ENSG00000236782.6",-1.31933313791346,1.22606675694342
"346","ENSG00000142684.8",-7.17150180419706,0.922207781500123
"347","ENSG00000142675.17",2.79252747252747,2.07786164036444
"348","ENSG00000188782.8",-4.96844541019775,2.40885904489373
"349","ENSG00000130695.14",2.90003548101576,0.7525624400603
"350","ENSG00000142669.14",7.07759557889419,1.10746256252414
"351","ENSG00000158062.20",3.76239540918388,0.589238839424349
"352","ENSG00000169442.8",2.68040486556482,1.86467208736982
"353","ENSG00000176092.14",-3.08521981519045,1.80161961382558
"354","ENSG00000176083.17",-1.83975531132023,2.7222936051016
"355","ENSG00000131914.10",-6.24439004123034,1.56608793903867
"356","ENSG00000117682.16",4.22013650872073,0.479004879972198
"357","ENSG00000198830.10",7.09415806722831,0.360382620906222
"358","ENSG00000117676.13",2.98234526496832,1.99808475264841
"359","ENSG00000117713.18",4.85048033056977,0.233178056808315
"360","ENSG00000060642.10",3.67033802192378,0.857399386063114
"361","ENSG00000204160.11",3.98066339203838,0.51339643747014
"362","ENSG00000175793.11",1.74533400389351,1.47169280809257
"363","ENSG00000142751.14",3.84783848559313,0.300490252788104
"364","ENSG00000198746.12",3.68161492260964,0.340615745755157
"365","ENSG00000090273.13",6.69271875664626,0.382648590535625
"366","ENSG00000131910.4",-1.5356043956044,5.07388838229859
"367","ENSG00000175707.8",0.469632831758377,4.23371878474636
"368","ENSG00000253368.3",4.48435820328133,1.43770272095747
"369","ENSG00000158246.7",4.30635949834354,3.06597116827716
"370","ENSG00000090020.10",4.39040969899713,0.556510745240547
"371","ENSG00000142784.15",5.65125675100062,0.440923534551306
"372","ENSG00000186501.14",4.9765934065934,0.363536414670789
"373","ENSG00000142765.17",-0.117116867286966,1.02499430235799
"374","ENSG00000142733.14",6.04361945491507,0.670652645230608
"375","ENSG00000142748.12",2.57994505494505,2.82797086755686
"376","ENSG00000174950.10",-2.14466162328427,5.0667949409836
"377","ENSG00000181773.6",-1.06148498408745,1.32526437336947
"378","ENSG00000158195.10",6.16897241901808,0.565773821795762
"379","ENSG00000126705.13",4.58115384615385,0.79189180112122
"380","ENSG00000000938.12",2.55921603756618,1.06972394928972
"381","ENSG00000126709.14",7.70981964521688,1.36873788360581
"382","ENSG00000009780.15",3.28406276972318,0.4632531689637
"383","ENSG00000117758.13",5.20620704680708,0.600030869512595
"384","ENSG00000117751.17",4.88159156833727,0.225942009249019
"385","ENSG00000130775.15",2.90466751792007,1.38280896164788
"386","ENSG00000117748.9",5.38967350795301,0.386298947719393
"387","ENSG00000130768.14",-0.750192888447667,3.35887156860326
"388","ENSG00000158156.7",3.45961874410248,0.647948142880393
"389","ENSG00000158161.15",3.51260422448243,0.366388050159779
"390","ENSG00000169403.11",1.43633616617551,1.20890026621416
"391","ENSG00000126698.10",6.03232675510521,0.249925444533597
"392","ENSG00000130770.17",6.32467032967033,0.713697731366041
"393","ENSG00000130766.4",3.85149396011588,0.943821340801302
"394","ENSG00000130772.13",3.69828281578873,0.480119160984494
"395","ENSG00000204138.12",4.05035776526065,0.431853084116494
"396","ENSG00000180198.15",3.27654415680339,0.98022337408898
"397","ENSG00000180098.9",3.30758241758242,0.371975246309056
"398","ENSG00000120656.11",4.24991450578634,0.310546773026007
"399","ENSG00000188060.7",0.434175824175824,1.45353647246231
"400","ENSG00000162419.12",2.11263736263736,0.43501631942316
"401","ENSG00000198492.15",5.16271491523582,0.317745428731013
"402","ENSG00000116329.10",-3.23733551877737,2.10919684144649
"403","ENSG00000159023.19",3.49370298366169,0.707252691197852
"404","ENSG00000253304.1",3.42857142857143,1.50988469935208
"405","ENSG00000116350.16",6.58991571994372,0.268872348286033
"406","ENSG00000116353.15",3.24683573363382,0.379166198933738
"407","ENSG00000060656.19",3.99045425899023,0.833917803799892
"408","ENSG00000162510.5",-3.11968925245464,1.19551351281721
"409","ENSG00000162511.7",5.12621660193087,1.56050576828634
"410","ENSG00000162512.15",4.80393879998454,1.39419047890412
"411","ENSG00000134644.15",5.18693169648454,0.246011045520569
"412","ENSG00000084628.9",-2.82637671836133,2.58097202318009
"413","ENSG00000060688.12",3.92815289733474,0.279772908838284
"414","ENSG00000121766.15",4.94596507597644,0.325574117456137
"415","ENSG00000121769.7",4.11125832930979,1.67375080212764
"416","ENSG00000168528.11",3.46494505494505,2.44013932840647
"417","ENSG00000142910.15",6.22672308210064,1.40596558806716
"418","ENSG00000121764.11",-1.96394919672531,1.78294729428617
"419","ENSG00000162517.12",6.22020323268551,0.44137127920016
"420","ENSG00000084636.17",6.01437942672946,0.986552233281514
"421","ENSG00000121753.12",1.53089885782899,1.41747279137058
"422","ENSG00000134668.12",-1.76859548354761,2.76355521468729
"423","ENSG00000184007.18",6.36793138502133,0.329684712309344
"424","ENSG00000121774.17",6.1407124505314,0.289071047224211
"425","ENSG00000121775.17",3.677914904277,0.410034061597609
"426","ENSG00000025800.13",4.8326060068885,0.305215173308549
"427","ENSG00000084652.15",5.63565934065934,0.439744374290842
"428","ENSG00000160050.14",2.49215691751888,0.766528165349251
"429","ENSG00000160051.11",2.2078359425082,0.726694021216797
"430","ENSG00000222046.2",-0.402262045419709,1.35938855810489
"431","ENSG00000160055.19",3.66207291342941,0.545815068879151
"432","ENSG00000084623.11",7.54555905182696,0.361715272889172
"433","ENSG00000183615.5",3.69482243150094,1.36811735130926
"434","ENSG00000182866.16",0.31978021978022,2.44920259641583
"435","ENSG00000116478.11",6.32915258359492,0.546109194312207
"436","ENSG00000175130.6",5.19373626373626,1.4802120789181
"437","ENSG00000162526.6",2.64307062852048,0.803204727206076
"438","ENSG00000225828.1",2.69109995006092,1.00286140134322
"439","ENSG00000160058.18",5.45842355844466,0.278081434730083
"440","ENSG00000273274.1",-4.98584763613988,2.08086709267203
"441","ENSG00000160062.14",1.55071742951688,0.557794995187888
"442","ENSG00000176261.15",3.73021805882138,0.350042947477919
"443","ENSG00000162521.18",5.15762848584314,0.197144047208613
"444","ENSG00000162520.14",2.72549450549451,2.20155253098197
"445","ENSG00000162522.10",3.59970808499188,1.5021087843268
"446","ENSG00000134684.10",4.42602885836034,0.53130486419813
"447","ENSG00000116497.17",3.15027472527472,0.622074190231677
"448","ENSG00000160097.16",2.41115384615384,2.45349768013774
"449","ENSG00000121905.9",-1.54380410479251,1.66029928814361
"450","ENSG00000121900.18",5.43494505494506,1.57996687517535
"451","ENSG00000116514.16",4.41796774054326,0.567678834038087
"452","ENSG00000004455.16",5.33133157398158,0.35222538590828
"453","ENSG00000142920.16",1.42841863872225,1.06850974532159
"454","ENSG00000116525.13",2.34801215389013,0.497625046679711
"455","ENSG00000160094.14",4.67213240505143,0.565074728417341
"456","ENSG00000184389.9",-2.32762515273812,1.41202292023612
"457","ENSG00000134686.18",5.88868131868132,0.727580981922565
"458","ENSG00000121903.14",0.676892102141079,0.546818850639168
"459","ENSG00000121904.17",-3.0315309110878,1.58997206056556
"460","ENSG00000176256.10",-5.25969472386714,2.6514284760582
